chr	Plot.start	Plot.end	ID_class	score	strand	start	end	class
chrX	65439498	65441811	ESCTE6009_noclass	0	-	65440498	65440811	ESC_noclass
chrX	65460465	65462821	ESCTE6010_noclass	0	-	65461465	65461821	ESC_noclass
chrX	65516275	65518633	ESCTE6011_noclass	0	-	65517275	65517633	ESC_noclass
chrX	65518261	65520542	ESCTE6012_noclass	0	-	65519261	65519542	ESC_noclass
chrX	65737226	65739380	ESCTE6013_noclass	0	-	65738226	65738380	ESC_noclass
chrX	65738546	65740791	ESCTE6014_noclass	0	-	65739546	65739791	ESC_noclass
chrX	66062588	66064998	ESCTE6015_noclass	0	+	66063588	66063998	ESC_noclass
chrX	66086267	66088602	ESCTE6016_noclass	0	-	66087267	66087602	ESC_noclass
chrX	66529305	66531706	ESCTE6017_noclass	0	+	66530305	66530706	ESC_noclass
chrX	66530995	66533113	ESCTE6018_noclass	0	+	66531995	66532113	ESC_noclass
chrX	66769648	66772030	ESCTE6019_noclass	0	+	66770648	66771030	ESC_noclass
chrX	67947519	67949930	ESCTE6020_noclass	0	-	67948519	67948930	ESC_noclass
chrX	69033839	69036239	ESCTE6022_noclass	0	-	69034839	69035239	ESC_noclass
chrX	69674603	69676942	ESCTE6023_noclass	0	-	69675603	69675942	ESC_noclass
chrX	71885389	71887742	ESCTE6025_noclass	0	-	71886389	71886742	ESC_noclass
chrX	74530586	74532852	ESCTE6026_noclass	0	+	74531586	74531852	ESC_noclass
chrX	74972812	74975171	ESCTE6027_noclass	0	+	74973812	74974171	ESC_noclass
chrX	74984455	74986875	ESCTE6028_noclass	0	-	74985455	74985875	ESC_noclass
chrX	75677006	75679268	ESCTE6029_noclass	0	-	75678006	75678268	ESC_noclass
chrX	76260425	76262841	ESCTE6031_noclass	0	-	76261425	76261841	ESC_noclass
chrX	76429747	76432148	ESCTE6032_noclass	0	-	76430747	76431148	ESC_noclass
chrX	76530809	76533223	ESCTE6033_noclass	0	-	76531809	76532223	ESC_noclass
chrX	76623787	76626200	ESCTE6034_noclass	0	-	76624787	76625200	ESC_noclass
chrX	76628993	76631363	ESCTE6035_noclass	0	-	76629993	76630363	ESC_noclass
chrX	77930940	77933265	ESCTE6036_noclass	0	-	77931940	77932265	ESC_noclass
chrX	77979997	77982423	ESCTE6037_noclass	0	+	77980997	77981423	ESC_noclass
chrX	78011321	78013332	ESCTE6038_noclass	0	+	78012321	78012332	ESC_noclass
chrX	78011952	78014247	ESCTE6039_noclass	0	+	78012952	78013247	ESC_noclass
chrX	78201919	78204248	ESCTE6040_noclass	0	+	78202919	78203248	ESC_noclass
chrX	78364032	78366447	ESCTE6041_noclass	0	+	78365032	78365447	ESC_noclass
chrX	78402087	78404967	ESCTE6042_noclass	0	+	78403087	78403967	ESC_noclass
chrX	78425344	78427495	ESCTE6043_noclass	0	+	78426344	78426495	ESC_noclass
chrX	78669188	78671349	ESCTE6044_noclass	0	+	78670188	78670349	ESC_noclass
chrX	78670172	78672273	ESCTE6045_noclass	0	+	78671172	78671273	ESC_noclass
chrX	78670809	78673243	ESCTE6046_noclass	0	-	78671809	78672243	ESC_noclass
chrX	78822300	78824682	ESCTE6047_noclass	0	-	78823300	78823682	ESC_noclass
chrX	78944330	78946724	ESCTE6048_noclass	0	+	78945330	78945724	ESC_noclass
chrX	78949773	78952170	ESCTE6049_noclass	0	+	78950773	78951170	ESC_noclass
chrX	78955980	78958378	ESCTE6050_noclass	0	+	78956980	78957378	ESC_noclass
chrX	79010946	79013419	ESCTE6051_noclass	0	+	79011946	79012419	ESC_noclass
chrX	79037262	79040202	ESCTE6052_noclass	0	+	79038262	79039202	ESC_noclass
chrX	79107477	79109851	ESCTE6053_noclass	0	-	79108477	79108851	ESC_noclass
chrX	79168092	79170440	ESCTE6054_noclass	0	+	79169092	79169440	ESC_noclass
chrX	79604341	79606767	ESCTE6055_noclass	0	+	79605341	79605767	ESC_noclass
chrX	79748488	79750896	ESCTE6056_noclass	0	+	79749488	79749896	ESC_noclass
chrX	79834446	79836911	ESCTE6057_noclass	0	-	79835446	79835911	ESC_noclass
chrX	79835649	79838131	ESCTE6058_noclass	0	-	79836649	79837131	ESC_noclass
chrX	79928692	79931556	ESCTE6059_noclass	0	-	79929692	79930556	ESC_noclass
chrX	80178784	80181126	ESCTE6060_noclass	0	-	80179784	80180126	ESC_noclass
chrX	80214691	80216801	ESCTE6061_noclass	0	-	80215691	80215801	ESC_noclass
chrX	80214944	80217698	ESCTE6062_noclass	0	-	80215944	80216698	ESC_noclass
chrX	80642048	80644462	ESCTE6064_noclass	0	+	80643048	80643462	ESC_noclass
chrX	80887035	80889407	ESCTE6066_noclass	0	+	80888035	80888407	ESC_noclass
chrX	80896523	80899283	ESCTE6067_noclass	0	+	80897523	80898283	ESC_noclass
chrX	81024615	81027016	ESCTE6068_noclass	0	+	81025615	81026016	ESC_noclass
chrX	81029509	81031893	ESCTE6069_noclass	0	+	81030509	81030893	ESC_noclass
chrX	81114443	81116507	ESCTE6070_noclass	0	-	81115443	81115507	ESC_noclass
chrX	81114567	81116937	ESCTE6071_noclass	0	-	81115567	81115937	ESC_noclass
chrX	81241543	81243927	ESCTE6072_noclass	0	-	81242543	81242927	ESC_noclass
chrX	81254086	81256455	ESCTE6073_noclass	0	-	81255086	81255455	ESC_noclass
chrX	81297693	81299802	ESCTE6074_noclass	0	+	81298693	81298802	ESC_noclass
chrX	81297778	81299870	ESCTE6075_noclass	0	+	81298778	81298870	ESC_noclass
chrX	81508089	81510478	ESCTE6076_noclass	0	-	81509089	81509478	ESC_noclass
chrX	81516177	81518521	ESCTE6077_noclass	0	-	81517177	81517521	ESC_noclass
chrX	81595268	81597635	ESCTE6078_noclass	0	-	81596268	81596635	ESC_noclass
chrX	81800719	81803590	ESCTE6079_noclass	0	+	81801719	81802590	ESC_noclass
chrX	82171308	82173725	ESCTE6080_noclass	0	-	82172308	82172725	ESC_noclass
chrX	82248218	82250861	ESCTE6081_noclass	0	+	82249218	82249861	ESC_noclass
chrX	82249499	82251761	ESCTE6082_noclass	0	+	82250499	82250761	ESC_noclass
chrX	82281460	82283873	ESCTE6083_noclass	0	+	82282460	82282873	ESC_noclass
chrX	82287955	82290365	ESCTE6084_noclass	0	+	82288955	82289365	ESC_noclass
chrX	82297735	82300137	ESCTE6085_noclass	0	-	82298735	82299137	ESC_noclass
chrX	82326329	82328676	ESCTE6086_noclass	0	-	82327329	82327676	ESC_noclass
chrX	82455837	82458245	ESCTE6087_noclass	0	-	82456837	82457245	ESC_noclass
chrX	82895552	82897947	ESCTE6088_noclass	0	-	82896552	82896947	ESC_noclass
chrX	83846483	83848860	ESCTE6089_noclass	0	-	83847483	83847860	ESC_noclass
chrX	83856699	83859119	ESCTE6090_noclass	0	-	83857699	83858119	ESC_noclass
chrX	83861526	83863898	ESCTE6091_noclass	0	-	83862526	83862898	ESC_noclass
chrX	83898117	83900486	ESCTE6092_noclass	0	-	83899117	83899486	ESC_noclass
chrX	84401298	84403592	ESCTE6093_noclass	0	-	84402298	84402592	ESC_noclass
chrX	84402092	84404142	ESCTE6094_noclass	0	-	84403092	84403142	ESC_noclass
chrX	84403160	84405261	ESCTE6095_noclass	0	-	84404160	84404261	ESC_noclass
chrX	84442276	84444673	ESCTE6096_noclass	0	-	84443276	84443673	ESC_noclass
chrX	84765574	84767814	ESCTE6097_noclass	0	+	84766574	84766814	ESC_noclass
chrX	85657762	85660117	ESCTE6098_noclass	0	+	85658762	85659117	ESC_noclass
chrX	86905605	86908048	ESCTE6099_noclass	0	+	86906605	86907048	ESC_noclass
chrX	87286986	87289365	ESCTE6100_noclass	0	+	87287986	87288365	ESC_noclass
chrX	88271764	88274075	ESCTE6101_noclass	0	-	88272764	88273075	ESC_noclass
chrX	88579096	88581515	ESCTE6102_noclass	0	+	88580096	88580515	ESC_noclass
chrX	88652979	88655305	ESCTE6104_noclass	0	+	88653979	88654305	ESC_noclass
chrX	88899008	88901350	ESCTE6106_noclass	0	-	88900008	88900350	ESC_noclass
chrX	89007226	89009599	ESCTE6107_noclass	0	+	89008226	89008599	ESC_noclass
chrX	89022956	89025363	ESCTE6108_noclass	0	+	89023956	89024363	ESC_noclass
chrX	89114516	89116923	ESCTE6109_noclass	0	-	89115516	89115923	ESC_noclass
chrX	89511979	89514354	ESCTE6110_noclass	0	+	89512979	89513354	ESC_noclass
chrX	89620377	89622750	ESCTE6111_noclass	0	+	89621377	89621750	ESC_noclass
chrX	89641073	89643284	ESCTE6112_noclass	0	+	89642073	89642284	ESC_noclass
chrX	89769547	89772032	ESCTE6113_noclass	0	+	89770547	89771032	ESC_noclass
chrX	89770035	89772448	ESCTE6114_noclass	0	+	89771035	89771448	ESC_noclass
chrX	89821653	89823733	ESCTE6115_noclass	0	+	89822653	89822733	ESC_noclass
chrX	89821763	89824108	ESCTE6116_noclass	0	+	89822763	89823108	ESC_noclass
chrX	89829024	89831779	ESCTE6117_noclass	0	-	89830024	89830779	ESC_noclass
chrX	89903635	89905995	ESCTE6118_noclass	0	-	89904635	89904995	ESC_noclass
chrX	90103289	90105704	ESCTE6119_noclass	0	+	90104289	90104704	ESC_noclass
chrX	90241422	90243857	ESCTE6120_noclass	0	+	90242422	90242857	ESC_noclass
chrX	90275405	90277801	ESCTE6121_noclass	0	-	90276405	90276801	ESC_noclass
chrX	90429436	90431719	ESCTE6123_noclass	0	+	90430436	90430719	ESC_noclass
chrX	90930255	90932380	ESCTE6124_noclass	0	+	90931255	90931380	ESC_noclass
chrX	91209503	91211923	ESCTE6125_noclass	0	-	91210503	91210923	ESC_noclass
chrX	91991106	91993500	ESCTE6126_noclass	0	+	91992106	91992500	ESC_noclass
chrX	91996456	91998824	ESCTE6127_noclass	0	+	91997456	91997824	ESC_noclass
chrX	92661812	92663977	ESCTE6128_noclass	0	-	92662812	92662977	ESC_noclass
chrX	92662027	92664247	ESCTE6129_noclass	0	-	92663027	92663247	ESC_noclass
chrX	94295863	94297938	ESCTE6130_noclass	0	-	94296863	94296938	ESC_noclass
chrX	94295933	94298059	ESCTE6131_noclass	0	-	94296933	94297059	ESC_noclass
chrX	94471386	94473811	ESCTE6132_noclass	0	-	94472386	94472811	ESC_noclass
chrX	95033901	95036353	ESCTE6133_noclass	0	+	95034901	95035353	ESC_noclass
chrX	95364251	95366661	ESCTE6134_noclass	0	-	95365251	95365661	ESC_noclass
chrX	95372217	95374566	ESCTE6135_noclass	0	+	95373217	95373566	ESC_noclass
chrX	97680388	97682556	ESCTE6136_noclass	0	-	97681388	97681556	ESC_noclass
chrX	97680582	97682767	ESCTE6137_noclass	0	-	97681582	97681767	ESC_noclass
chrX	97681284	97683821	ESCTE6138_noclass	0	-	97682284	97682821	ESC_noclass
chrX	97841127	97843509	ESCTE6139_noclass	0	-	97842127	97842509	ESC_noclass
chrX	98083520	98086372	ESCTE6140_noclass	0	+	98084520	98085372	ESC_noclass
chrX	99202525	99204927	ESCTE6141_noclass	0	+	99203525	99203927	ESC_noclass
chrX	99320822	99323197	ESCTE6142_noclass	0	+	99321822	99322197	ESC_noclass
chrX	99491849	99493968	ESCTE6143_noclass	0	+	99492849	99492968	ESC_noclass
chrX	100132796	100135006	ESCTE6144_noclass	0	-	100133796	100134006	ESC_noclass
chrX	100132987	100135065	ESCTE6145_noclass	0	-	100133987	100134065	ESC_noclass
chrX	100136855	100139079	ESCTE6146_noclass	0	-	100137855	100138079	ESC_noclass
chrX	100460423	100462802	ESCTE6147_noclass	0	+	100461423	100461802	ESC_noclass
chrX	100916417	100918774	ESCTE6148_noclass	0	+	100917417	100917774	ESC_noclass
chrX	101242687	101245035	ESCTE6149_noclass	0	-	101243687	101244035	ESC_noclass
chrX	101243922	101246281	ESCTE6150_noclass	0	-	101244922	101245281	ESC_noclass
chrX	102536632	102538962	ESCTE6151_noclass	0	+	102537632	102537962	ESC_noclass
chrX	102683782	102686188	ESCTE6152_noclass	0	+	102684782	102685188	ESC_noclass
chrX	102987847	102990237	ESCTE6153_noclass	0	-	102988847	102989237	ESC_noclass
chrX	103091066	103093455	ESCTE6154_noclass	0	+	103092066	103092455	ESC_noclass
chrX	103150041	103152363	ESCTE6155_noclass	0	-	103151041	103151363	ESC_noclass
chrX	103925240	103927444	ESCTE6156_noclass	0	+	103926240	103926444	ESC_noclass
chrX	103944617	103946701	ESCTE6157_noclass	0	+	103945617	103945701	ESC_noclass
chrX	103947458	103949673	ESCTE6158_noclass	0	+	103948458	103948673	ESC_noclass
chrX	103948019	103950132	ESCTE6159_noclass	0	+	103949019	103949132	ESC_noclass
chrX	104039407	104041747	ESCTE6160_noclass	0	+	104040407	104040747	ESC_noclass
chrX	104831928	104834337	ESCTE6161_noclass	0	+	104832928	104833337	ESC_noclass
chrX	104918626	104921039	ESCTE6162_noclass	0	+	104919626	104920039	ESC_noclass
chrX	104924442	104926849	ESCTE6163_noclass	0	+	104925442	104925849	ESC_noclass
chrX	106635550	106637913	ESCTE6164_noclass	0	-	106636550	106636913	ESC_noclass
chrX	107896546	107899431	ESCTE6165_noclass	0	-	107897546	107898431	ESC_noclass
chrX	107992516	107994752	ESCTE6166_noclass	0	-	107993516	107993752	ESC_noclass
chrX	107994582	107996997	ESCTE6167_noclass	0	-	107995582	107995997	ESC_noclass
chrX	108146530	108148843	ESCTE6168_noclass	0	+	108147530	108147843	ESC_noclass
chrX	108305596	108307960	ESCTE6169_noclass	0	+	108306596	108306960	ESC_noclass
chrX	108545820	108548209	ESCTE6170_noclass	0	+	108546820	108547209	ESC_noclass
chrX	109424779	109427193	ESCTE6171_noclass	0	+	109425779	109426193	ESC_noclass
chrX	109785818	109788197	ESCTE6172_noclass	0	+	109786818	109787197	ESC_noclass
chrX	109792309	109794688	ESCTE6173_noclass	0	+	109793309	109793688	ESC_noclass
chrX	111778798	111781136	ESCTE6174_noclass	0	-	111779798	111780136	ESC_noclass
chrX	112474027	112476444	ESCTE6175_noclass	0	+	112475027	112475444	ESC_noclass
chrX	112485972	112488387	ESCTE6176_noclass	0	+	112486972	112487387	ESC_noclass
chrX	113802620	113805599	ESCTE6177_noclass	0	-	113803620	113804599	ESC_noclass
chrX	113962377	113964778	ESCTE6178_noclass	0	+	113963377	113963778	ESC_noclass
chrX	114335171	114337869	ESCTE6179_noclass	0	-	114336171	114336869	ESC_noclass
chrX	115243765	115246664	ESCTE6180_noclass	0	+	115244765	115245664	ESC_noclass
chrX	115320099	115322241	ESCTE6181_noclass	0	+	115321099	115321241	ESC_noclass
chrX	115358061	115360465	ESCTE6182_noclass	0	-	115359061	115359465	ESC_noclass
chrX	115434722	115436843	ESCTE6183_noclass	0	-	115435722	115435843	ESC_noclass
chrX	115438985	115441385	ESCTE6184_noclass	0	-	115439985	115440385	ESC_noclass
chrX	115902425	115904735	ESCTE6185_noclass	0	+	115903425	115903735	ESC_noclass
chrX	116686923	116689318	ESCTE6186_noclass	0	+	116687923	116688318	ESC_noclass
chrX	116691720	116694110	ESCTE6187_noclass	0	+	116692720	116693110	ESC_noclass
chrX	116803518	116805930	ESCTE6188_noclass	0	+	116804518	116804930	ESC_noclass
chrX	117002414	117004824	ESCTE6189_noclass	0	+	117003414	117003824	ESC_noclass
chrX	117007119	117009521	ESCTE6190_noclass	0	+	117008119	117008521	ESC_noclass
chrX	117199202	117201567	ESCTE6191_noclass	0	-	117200202	117200567	ESC_noclass
chrX	117207321	117209492	ESCTE6192_noclass	0	+	117208321	117208492	ESC_noclass
chrX	117208139	117210343	ESCTE6193_noclass	0	+	117209139	117209343	ESC_noclass
chrX	117219357	117221735	ESCTE6194_noclass	0	+	117220357	117220735	ESC_noclass
chrX	117291789	117293876	ESCTE6195_noclass	0	-	117292789	117292876	ESC_noclass
chrX	117494019	117496295	ESCTE6197_noclass	0	-	117495019	117495295	ESC_noclass
chrX	117494578	117497219	ESCTE6198_noclass	0	-	117495578	117496219	ESC_noclass
chrX	118332884	118335132	ESCTE6200_noclass	0	+	118333884	118334132	ESC_noclass
chrX	118520066	118522489	ESCTE6201_noclass	0	-	118521066	118521489	ESC_noclass
chrX	118583255	118585630	ESCTE6202_noclass	0	-	118584255	118584630	ESC_noclass
chrX	118992505	118994910	ESCTE6203_noclass	0	+	118993505	118993910	ESC_noclass
chrX	118999720	119002145	ESCTE6204_noclass	0	+	119000720	119001145	ESC_noclass
chrX	119205251	119207669	ESCTE6205_noclass	0	+	119206251	119206669	ESC_noclass
chrX	119280848	119283244	ESCTE6206_noclass	0	+	119281848	119282244	ESC_noclass
chrX	119320526	119323466	ESCTE6207_noclass	0	+	119321526	119322466	ESC_noclass
chrX	119496255	119498316	ESCTE6208_noclass	0	+	119497255	119497316	ESC_noclass
chrX	119500872	119503274	ESCTE6209_noclass	0	+	119501872	119502274	ESC_noclass
chrX	119615027	119617405	ESCTE6210_noclass	0	+	119616027	119616405	ESC_noclass
chrX	119620298	119622553	ESCTE6211_noclass	0	-	119621298	119621553	ESC_noclass
chrX	119656773	119659138	ESCTE6213_noclass	0	+	119657773	119658138	ESC_noclass
chrX	119658373	119660708	ESCTE6214_noclass	0	-	119659373	119659708	ESC_noclass
chrX	119960659	119962886	ESCTE6215_noclass	0	-	119961659	119961886	ESC_noclass
chrX	119985074	119987514	ESCTE6216_noclass	0	-	119986074	119986514	ESC_noclass
chrX	120099995	120102350	ESCTE6217_noclass	0	-	120100995	120101350	ESC_noclass
chrX	120419472	120421837	ESCTE6218_noclass	0	-	120420472	120420837	ESC_noclass
chrX	120423784	120426161	ESCTE6219_noclass	0	-	120424784	120425161	ESC_noclass
chrX	120942801	120944961	ESCTE6220_noclass	0	+	120943801	120943961	ESC_noclass
chrX	121060843	121063196	ESCTE6222_noclass	0	+	121061843	121062196	ESC_noclass
chrX	121372735	121374891	ESCTE6223_noclass	0	+	121373735	121373891	ESC_noclass
chrX	121909868	121912657	ESCTE6224_noclass	0	+	121910868	121911657	ESC_noclass
chrX	121919102	121921165	ESCTE6225_noclass	0	+	121920102	121920165	ESC_noclass
chrX	122265012	122267450	ESCTE6226_noclass	0	-	122266012	122266450	ESC_noclass
chrX	122296173	122298468	ESCTE6227_noclass	0	-	122297173	122297468	ESC_noclass
chrX	122306769	122309664	ESCTE6228_noclass	0	-	122307769	122308664	ESC_noclass
chrX	122874304	122877277	ESCTE6229_noclass	0	-	122875304	122876277	ESC_noclass
chrX	126431568	126434494	ESCTE6230_noclass	0	-	126432568	126433494	ESC_noclass
chrX	126437128	126439491	ESCTE6231_noclass	0	+	126438128	126438491	ESC_noclass
chrX	126632962	126635374	ESCTE6232_noclass	0	+	126633962	126634374	ESC_noclass
chrX	126654805	126657240	ESCTE6233_noclass	0	+	126655805	126656240	ESC_noclass
chrX	127140158	127142557	ESCTE6234_noclass	0	-	127141158	127141557	ESC_noclass
chrX	127201830	127204299	ESCTE6235_noclass	0	-	127202830	127203299	ESC_noclass
chrX	127252993	127255309	ESCTE6236_noclass	0	-	127253993	127254309	ESC_noclass
chrX	127301328	127303736	ESCTE6237_noclass	0	-	127302328	127302736	ESC_noclass
chrX	127332927	127335890	ESCTE6238_noclass	0	+	127333927	127334890	ESC_noclass
chrX	127405998	127408623	ESCTE6239_noclass	0	+	127406998	127407623	ESC_noclass
chrX	127522838	127525243	ESCTE6240_noclass	0	-	127523838	127524243	ESC_noclass
chrX	127524662	127527090	ESCTE6241_noclass	0	-	127525662	127526090	ESC_noclass
chrX	127535230	127537314	ESCTE6242_noclass	0	-	127536230	127536314	ESC_noclass
chrX	127535507	127537799	ESCTE6243_noclass	0	-	127536507	127536799	ESC_noclass
chrX	127541437	127543845	ESCTE6244_noclass	0	-	127542437	127542845	ESC_noclass
chrX	127547010	127549371	ESCTE6245_noclass	0	-	127548010	127548371	ESC_noclass
chrX	127760915	127763749	ESCTE6246_noclass	0	+	127761915	127762749	ESC_noclass
chrX	127805996	127808379	ESCTE6247_noclass	0	-	127806996	127807379	ESC_noclass
chrX	127878067	127880504	ESCTE6248_noclass	0	-	127879067	127879504	ESC_noclass
chrX	127883368	127885761	ESCTE6249_noclass	0	-	127884368	127884761	ESC_noclass
chrX	128088782	128091158	ESCTE6250_noclass	0	-	128089782	128090158	ESC_noclass
chrX	128352304	128354677	ESCTE6251_noclass	0	+	128353304	128353677	ESC_noclass
chrX	129018565	129020658	ESCTE6252_noclass	0	-	129019565	129019658	ESC_noclass
chrX	129018961	129021253	ESCTE6253_noclass	0	-	129019961	129020253	ESC_noclass
chrX	129047012	129049643	ESCTE6254_noclass	0	+	129048012	129048643	ESC_noclass
chrX	129048034	129050376	ESCTE6255_noclass	0	+	129049034	129049376	ESC_noclass
chrX	129154796	129157215	ESCTE6256_noclass	0	+	129155796	129156215	ESC_noclass
chrX	129522052	129524434	ESCTE6257_noclass	0	+	129523052	129523434	ESC_noclass
chrX	129583843	129586015	ESCTE6258_noclass	0	-	129584843	129585015	ESC_noclass
chrX	129584038	129586273	ESCTE6259_noclass	0	-	129585038	129585273	ESC_noclass
chrX	131339406	131341829	ESCTE6260_noclass	0	-	131340406	131340829	ESC_noclass
chrX	131870680	131873073	ESCTE6261_noclass	0	-	131871680	131872073	ESC_noclass
chrX	131876426	131878820	ESCTE6262_noclass	0	-	131877426	131877820	ESC_noclass
chrX	132049536	132051601	ESCTE6263_noclass	0	-	132050536	132050601	ESC_noclass
chrX	132049579	132051704	ESCTE6264_noclass	0	-	132050579	132050704	ESC_noclass
chrX	132118261	132120673	ESCTE6265_noclass	0	+	132119261	132119673	ESC_noclass
chrX	135318558	135320756	ESCTE6266_noclass	0	+	135319558	135319756	ESC_noclass
chrX	135861774	135864153	ESCTE6267_noclass	0	+	135862774	135863153	ESC_noclass
chrX	136102240	136104558	ESCTE6268_noclass	0	+	136103240	136103558	ESC_noclass
chrX	136531480	136533891	ESCTE6269_noclass	0	-	136532480	136532891	ESC_noclass
chrX	138092403	138094594	ESCTE6270_noclass	0	-	138093403	138093594	ESC_noclass
chrX	138587390	138590348	ESCTE6271_noclass	0	-	138588390	138589348	ESC_noclass
chrX	139022045	139024123	ESCTE6272_noclass	0	-	139023045	139023123	ESC_noclass
chrX	139150725	139153120	ESCTE6273_noclass	0	-	139151725	139152120	ESC_noclass
chrX	139303966	139306373	ESCTE6274_noclass	0	-	139304966	139305373	ESC_noclass
chrX	139316429	139318788	ESCTE6275_noclass	0	+	139317429	139317788	ESC_noclass
chrX	139322778	139325175	ESCTE6276_noclass	0	+	139323778	139324175	ESC_noclass
chrX	139435737	139438110	ESCTE6277_noclass	0	+	139436737	139437110	ESC_noclass
chrX	143226473	143228818	ESCTE6278_noclass	0	-	143227473	143227818	ESC_noclass
chrX	145088284	145090660	ESCTE6279_noclass	0	+	145089284	145089660	ESC_noclass
chrX	145298959	145301207	ESCTE6280_noclass	0	-	145299959	145300207	ESC_noclass
chrX	145299259	145301885	ESCTE6281_noclass	0	-	145300259	145300885	ESC_noclass
chrX	145817498	145819874	ESCTE6282_noclass	0	-	145818498	145818874	ESC_noclass
chrX	145828553	145830949	ESCTE6283_noclass	0	+	145829553	145829949	ESC_noclass
chrX	146011022	146013437	ESCTE6284_noclass	0	+	146012022	146012437	ESC_noclass
chrX	146130913	146133298	ESCTE6285_noclass	0	+	146131913	146132298	ESC_noclass
chrX	147214318	147216703	ESCTE6286_noclass	0	+	147215318	147215703	ESC_noclass
chrX	147252624	147255026	ESCTE6287_noclass	0	+	147253624	147254026	ESC_noclass
chrX	147536169	147538567	ESCTE6288_noclass	0	+	147537169	147537567	ESC_noclass
chrX	147666669	147669044	ESCTE6289_noclass	0	+	147667669	147668044	ESC_noclass
chrX	150136228	150138627	ESCTE6290_noclass	0	+	150137228	150137627	ESC_noclass
chrX	150146215	150148617	ESCTE6291_noclass	0	+	150147215	150147617	ESC_noclass
chrX	150151267	150153665	ESCTE6292_noclass	0	+	150152267	150152665	ESC_noclass
chrX	150397983	150400846	ESCTE6293_noclass	0	+	150398983	150399846	ESC_noclass
chrX	150520853	150523202	ESCTE6294_noclass	0	+	150521853	150522202	ESC_noclass
chrX	150744026	150746901	ESCTE6295_noclass	0	-	150745026	150745901	ESC_noclass
chrX	151741511	151743891	ESCTE6297_noclass	0	-	151742511	151742891	ESC_noclass
chrX	151749073	151751321	ESCTE6298_noclass	0	-	151750073	151750321	ESC_noclass
