Refseq_ID	ENSMBL_ID	Gene_Name
NM_001346536	ENSMUSG00000038925	E330034G19Rik
NM_001346538	ENSMUSG00000073424	Cyp4f15
NM_001346554	ENSMUSG00000053510	Nrd1
NM_001346578	ENSMUSG00000028836	Slc30a2
NM_001346583	ENSMUSG00000035310	Lin54
NM_001346585	ENSMUSG00000057315	Arhgap24
NM_001346588	ENSMUSG00000032898	Fbxo21
NM_001346610	ENSMUSG00000063870	Chd4
NM_001346635	ENSMUSG00000053819	Camk2d
NM_001346636	ENSMUSG00000053819	Camk2d
NM_001346637	ENSMUSG00000030064	Frmd4b
NM_001346639	ENSMUSG00000030064	Frmd4b
NM_001346647	ENSMUSG00000059689	Zfp637
NM_001346648	ENSMUSG00000059689	Zfp637
NM_001346649	ENSMUSG00000059689	Zfp637
NM_001346653	ENSMUSG00000059689	Zfp637
NM_001346656	ENSMUSG00000008153	Clstn3
NM_001346660	ENSMUSG00000049878	Rlf
NM_001346665	ENSMUSG00000027889	Ampd2
NM_001346666	ENSMUSG00000001630	Stk38l
NM_001346668	ENSMUSG00000075705	Msrb1
NM_001346669	ENSMUSG00000015143	Actn1
NM_001346670	ENSMUSG00000017631	Abr
NM_001346675	ENSMUSG00000031309	Rps6ka3
NM_001346676	ENSMUSG00000019920	Lims1
NM_001346679	ENSMUSG00000075318	Scn2a
NM_001346680	ENSMUSG00000075318	Scn2a
NM_001346695	ENSMUSG00000034758	Tle6
NM_001346696	ENSMUSG00000021144	Mta1
NM_001346699	ENSMUSG00000004415	Col26a1
NM_001346702	ENSMUSG00000042279	H1foo
NM_001346703	ENSMUSG00000025188	Hps1
NM_001346707	ENSMUSG00000094622	Gm3055
NM_001346709	ENSMUSG00000025156	Gps1
NM_001346718	ENSMUSG00000074238	Ap1ar
NM_001346725	ENSMUSG00000025464	Paox
NM_001346730	ENSMUSG00000011832	Evi5l
NM_001346732	ENSMUSG00000035509	Fbxl21
NM_001346736	ENSMUSG00000040943	Tet2
NM_001346745	ENSMUSG00000053388	Trim50
NM_001346750	ENSMUSG00000115999	Ginm1
NM_001346751	ENSMUSG00000059554	Ccdc28a
NM_001346760	ENSMUSG00000006169	Clint1
NM_001346769	ENSMUSG00000035172	Plekhh3
NM_001346771	ENSMUSG00000017311	Pyy
NM_001346772	ENSMUSG00000034677	Gpr142
NM_001346774	ENSMUSG00000034586	Hid1
NM_001346784	ENSMUSG00000022016	Akap11
NM_001346799	ENSMUSG00000022983	Scaf4
NM_001346801	ENSMUSG00000055491	Pprc1
NM_001346806	ENSMUSG00000026860	Sh3glb2
NM_001346964	ENSMUSG00000022935	Grik1
NM_001346967	ENSMUSG00000026601	Axdnd1
NM_001347022	ENSMUSG00000013611	Snx31
NM_001347036	ENSMUSG00000022305	Lrp12
NM_001347038	ENSMUSG00000015001	Oc90
NM_001347039	ENSMUSG00000022579	Gpihbp1
NM_001347040	ENSMUSG00000034429	Zfp707
NM_001347041	ENSMUSG00000009585	Apobec3
NM_001347045	ENSMUSG00000025920	Stau2
NM_001347048	ENSMUSG00000025774	Crisp4
NM_001347052	ENSMUSG00000040728	Esrp1
NM_001347055	ENSMUSG00000040720	Virma
NM_001347056	ENSMUSG00000047528	Als2cr12
NM_001347057	ENSMUSG00000097886	Gsg1l2
NM_001347059	ENSMUSG00000029569	Tmem168
NM_001347060	ENSMUSG00000020014	Cfap54
NM_001347062	ENSMUSG00000028294	Cfap206
NM_001347063	ENSMUSG00000039342	Ankar
NM_001347067	ENSMUSG00000050530	Fam171a1
NM_001347071	ENSMUSG00000029769	Ccdc136
NM_001347072	ENSMUSG00000029769	Ccdc136
NM_001347073	ENSMUSG00000029769	Ccdc136
NM_001347074	ENSMUSG00000035697	Arhgap45
NM_001347075	ENSMUSG00000022401	Xpnpep3
NM_001347079	ENSMUSG00000012535	Tnpo3
NM_001347081	ENSMUSG00000035722	Abca7
NM_001347082	ENSMUSG00000041815	Poldip3
NM_001347083	ENSMUSG00000026254	Eif4e2
NM_001347084	ENSMUSG00000029772	Ahcyl2
NM_001347086	ENSMUSG00000026657	Frmd4a
NM_001347087	ENSMUSG00000029782	Tmem209
NM_001347088	ENSMUSG00000006369	Fbln1
NM_001347089	ENSMUSG00000029763	Exoc4
NM_001347091	ENSMUSG00000034212	Ankmy1
NM_001347095	ENSMUSG00000028331	Trmo
NM_001347097	ENSMUSG00000022635	Zcrb1
NM_001347100	ENSMUSG00000029761	Cald1
NM_001347102	ENSMUSG00000023032	Slc4a8
NM_001347115	ENSMUSG00000042671	Rgs8
NM_001347117	ENSMUSG00000035621	Midn
NM_001347119	ENSMUSG00000020150	Gamt
NM_001347122	ENSMUSG00000029826	Zc3hav1
NM_001347124	ENSMUSG00000035486	Plk5
NM_001347129	ENSMUSG00000073842	Mup7
NM_001347131	ENSMUSG00000078687	Mup8
NM_001347134	ENSMUSG00000106922	Mup13
NM_001347134	ENSMUSG00000089873	Mup13
NM_001347139	ENSMUSG00000071477	Zfp777
NM_001347142	ENSMUSG00000057691	Zfp746
NM_001347143	ENSMUSG00000028484	Psip1
NM_001347144	ENSMUSG00000035027	Map2k2
NM_001347149	ENSMUSG00000008489	Elavl2
NM_001347151	ENSMUSG00000001786	Fbxo7
NM_001347152	ENSMUSG00000042810	Krba1
NM_001347153	ENSMUSG00000042810	Krba1
NM_001347154	ENSMUSG00000078674	Gm21320
NM_001347159	ENSMUSG00000034853	Acot11
NM_001347163	ENSMUSG00000034557	Zfyve9
NM_001347164	ENSMUSG00000039347	Atp6v0e2
NM_001347167	ENSMUSG00000009281	Rarres2
NM_001347168	ENSMUSG00000009281	Rarres2
NM_001347170	ENSMUSG00000056758	Hmga2
NM_001347171	ENSMUSG00000025409	Mbd6
NM_001347173	ENSMUSG00000027012	Dync1i2
NM_001347175	ENSMUSG00000075040	Zfp408
NM_001347176	ENSMUSG00000003233	Dvl3
NM_001347178	ENSMUSG00000028546	Elavl4
NM_001347179	ENSMUSG00000022884	Eif4a2
NM_001347180	ENSMUSG00000055960	Skint4
NM_001347181	ENSMUSG00000052384	Nrros
NM_001347182	ENSMUSG00000052384	Nrros
NM_001347183	ENSMUSG00000014075	Tctex1d2
NM_001347185	ENSMUSG00000022791	Tnk2
NM_001347191	ENSMUSG00000060733	Ipmk
NM_001347198	ENSMUSG00000028849	Map7d1
NM_001347201	ENSMUSG00000033416	Gucd1
NM_001347203	ENSMUSG00000040928	S100pbp
NM_001347206	ENSMUSG00000078784	1810022K09Rik
NM_001347207	ENSMUSG00000020241	Col6a2
NM_001347209	ENSMUSG00000029817	Tra2a
NM_001347216	ENSMUSG00000001120	Pcbp3
NM_001347221	ENSMUSG00000036940	Kdm1a
NM_001347225	ENSMUSG00000064065	Ipcef1
NM_001347226	ENSMUSG00000039221	Rpl22l1
NM_001347227	ENSMUSG00000043411	Usp48
NM_001347228	ENSMUSG00000116405	Pcmt1
NM_001347230	ENSMUSG00000041202	Pla2g2d
NM_001347235	ENSMUSG00000040761	Spen
NM_001347236	ENSMUSG00000061080	Lsamp
NM_001347237	ENSMUSG00000028917	Plekhm2
NM_001347238	ENSMUSG00000097153	Oog4
NM_001347238	ENSMUSG00000047799	Oog4
NM_001347239	ENSMUSG00000022698	Naa50
NM_001347242	ENSMUSG00000042208	0610010F05Rik
NM_001347243	ENSMUSG00000095706	Olfr209
NM_001347245	ENSMUSG00000047141	Zfp654
NM_001347246	ENSMUSG00000046262	Gm13023
NM_001347257	ENSMUSG00000059218	Gm13084
NM_001347261	ENSMUSG00000052581	Lrrtm4
NM_001347308	ENSMUSG00000029062	Cdk11b
NM_001347310	ENSMUSG00000031865	Dctn1
NM_001347313	ENSMUSG00000034832	Tet3
NM_001347315	ENSMUSG00000034744	Nagk
NM_001347316	ENSMUSG00000038365	Fbxo25
NM_001347318	ENSMUSG00000037738	Nek5
NM_001347321	ENSMUSG00000023868	Pde10a
NM_001347323	ENSMUSG00000029151	Slc30a3
NM_001347325	ENSMUSG00000030057	Cnbp
NM_001347326	ENSMUSG00000029148	Nrbp1
NM_001347327	ENSMUSG00000033152	Podxl2
NM_001347328	ENSMUSG00000029141	Slc4a1ap
NM_001347329	ENSMUSG00000034456	Uroc1
NM_001347330	ENSMUSG00000044501	Zfp758
NM_001347332	ENSMUSG00000023452	Pisd
NM_001347334	ENSMUSG00000037326	Capn15
NM_001347335	ENSMUSG00000024012	Mtch1
NM_001347341	ENSMUSG00000037577	Ephx3
NM_001347342	ENSMUSG00000005893	Nr2c2
NM_001347343	ENSMUSG00000052142	Rasal3
NM_001347345	ENSMUSG00000030067	Foxp1
NM_001347346	ENSMUSG00000061232	H2-K1
NM_001347347	ENSMUSG00000007030	Vwa7
NM_001347349	ENSMUSG00000039706	Ldb2
NM_001347355	ENSMUSG00000054920	Klhl5
NM_001347357	ENSMUSG00000029191	Rfc1
NM_001347358	ENSMUSG00000029191	Rfc1
NM_001347362	ENSMUSG00000019806	Aig1
NM_001347363	ENSMUSG00000029209	Gnpda2
NM_001347372	ENSMUSG00000010461	Eya4
NM_001347375	ENSMUSG00000035851	Ythdc1
NM_001347376	ENSMUSG00000035851	Ythdc1
NM_001347378	ENSMUSG00000024426	Atat1
NM_001347380	ENSMUSG00000024436	Mrps18b
NM_001347384	ENSMUSG00000002679	Med6
NM_001347385	ENSMUSG00000002679	Med6
NM_001347387	ENSMUSG00000016283	H2-M2
NM_001347389	ENSMUSG00000029502	Golga3
NM_001347390	ENSMUSG00000029507	Pus1
NM_001347394	ENSMUSG00000029512	Ulk1
NM_001347396	ENSMUSG00000032842	Abcc10
NM_001347397	ENSMUSG00000051339	2900026A02Rik
NM_001347399	ENSMUSG00000115982	Trem1
NM_001347401	ENSMUSG00000115906	Nfya
NM_001347402	ENSMUSG00000115906	Nfya
NM_001347403	ENSMUSG00000098633	St6gal2
NM_001347403	ENSMUSG00000024172	St6gal2
NM_001347404	ENSMUSG00000020956	Dtd2
NM_001347408	ENSMUSG00000044279	Crb3
NM_001347410	ENSMUSG00000024043	Arhgap28
NM_001347412	ENSMUSG00000003279	Dlgap1
NM_001347415	ENSMUSG00000021134	Srsf5
NM_001347416	ENSMUSG00000021134	Srsf5
NM_001347417	ENSMUSG00000042540	Acot5
NM_001347418	ENSMUSG00000024254	Abcg8
NM_001347428	ENSMUSG00000037957	Wdr20
NM_001347429	ENSMUSG00000024663	Rab3il1
NM_001347430	ENSMUSG00000024663	Rab3il1
NM_001347432	ENSMUSG00000041377	Ninj2
NM_001347435	ENSMUSG00000057240	Ms4a13
NM_001347444	ENSMUSG00000019891	Dcbld1
NM_001347446	ENSMUSG00000116503	Trim7
NM_001347447	ENSMUSG00000025204	Ndufb8
NM_001347448	ENSMUSG00000032690	Oas2
NM_001347449	ENSMUSG00000024236	Svil
NM_001347450	ENSMUSG00000066867	Oas1e
NM_001347452	ENSMUSG00000038346	Zfp384
NM_001347453	ENSMUSG00000029462	Vps29
NM_001347454	ENSMUSG00000037126	Psd
NM_001347456	ENSMUSG00000029477	Morn3
NM_001347457	ENSMUSG00000020069	Hnrnph3
NM_001347458	ENSMUSG00000116458	Egr2
NM_001347459	ENSMUSG00000025085	Ablim1
NM_001347460	ENSMUSG00000039166	Akap7
NM_001347461	ENSMUSG00000024421	Lama3
NM_001347464	ENSMUSG00000024993	Fam45a
NM_001347467	ENSMUSG00000039089	L3mbtl3
NM_001347472	ENSMUSG00000021156	Zmynd11
NM_001347473	ENSMUSG00000021156	Zmynd11
NM_001347474	ENSMUSG00000021156	Zmynd11
NM_001347476	ENSMUSG00000021156	Zmynd11
NM_001347477	ENSMUSG00000021156	Zmynd11
NM_001347478	ENSMUSG00000023707	Ogfod2
NM_001347479	ENSMUSG00000021156	Zmynd11
NM_001347480	ENSMUSG00000021156	Zmynd11
NM_001347481	ENSMUSG00000021156	Zmynd11
NM_001347484	ENSMUSG00000095577	LOC102638913
NM_001347485	ENSMUSG00000003062	Stard3nl
NM_001347487	ENSMUSG00000007850	Hnrnph1
NM_001347491	ENSMUSG00000022228	Zscan26
NM_001347492	ENSMUSG00000039754	Alkbh4
NM_001347496	ENSMUSG00000018398	Sept8
NM_001347497	ENSMUSG00000040640	Erc2
NM_001347502	ENSMUSG00000058690	Ccser2
NM_001347507	ENSMUSG00000075593	Gal3st4
NM_001347508	ENSMUSG00000021356	Irf4
NM_001347513	ENSMUSG00000040242	Fgfr1op2
NM_001347514	ENSMUSG00000021461	Fancc
NM_001347516	ENSMUSG00000030303	Far2
NM_001347518	ENSMUSG00000030306	Tmtc1
NM_001347522	ENSMUSG00000021843	Ktn1
NM_001347529	ENSMUSG00000010825	Grid2ip
NM_001347530	ENSMUSG00000001847	Rac1
NM_001347534	ENSMUSG00000029657	Hsph1
NM_001347535	ENSMUSG00000021567	Nkd2
NM_001347537	ENSMUSG00000031072	Oraov1
NM_001347542	ENSMUSG00000045777	Ifitm10
NM_001347543	ENSMUSG00000062760	1810041L15Rik
NM_001347544	ENSMUSG00000023873	1700010I14Rik
NM_001347546	ENSMUSG00000061723	Tnnt3
NM_001347547	ENSMUSG00000061723	Tnnt3
NM_001347548	ENSMUSG00000061723	Tnnt3
NM_001347549	ENSMUSG00000061723	Tnnt3
NM_001347550	ENSMUSG00000061723	Tnnt3
NM_001347551	ENSMUSG00000061723	Tnnt3
NM_001347552	ENSMUSG00000061723	Tnnt3
NM_001347559	ENSMUSG00000078796	Zfp541
NM_001347560	ENSMUSG00000025147	Mob2
NM_001347562	ENSMUSG00000025139	Tollip
NM_001347565	ENSMUSG00000025500	Lmntd2
NM_001347571	ENSMUSG00000005583	Mef2c
NM_001347572	ENSMUSG00000005583	Mef2c
NM_001347573	ENSMUSG00000005583	Mef2c
NM_001347574	ENSMUSG00000005583	Mef2c
NM_001347575	ENSMUSG00000005583	Mef2c
NM_001347576	ENSMUSG00000005583	Mef2c
NM_001347577	ENSMUSG00000005583	Mef2c
NM_001347579	ENSMUSG00000005583	Mef2c
NM_001347580	ENSMUSG00000005583	Mef2c
NM_001347582	ENSMUSG00000040811	Eml2
NM_001347583	ENSMUSG00000021910	Nisch
NM_001347584	ENSMUSG00000116001	1700001C19Rik
NM_001347590	ENSMUSG00000041730	Prrxl1
NM_001347609	ENSMUSG00000025469	Msx3
NM_001347610	ENSMUSG00000090523	Gypc
NM_001347612	ENSMUSG00000025144	Cenpx
NM_001347617	ENSMUSG00000044034	Npb
NM_001347621	ENSMUSG00000039741	Bahcc1
NM_001347625	ENSMUSG00000039976	Tbc1d16
NM_001347627	ENSMUSG00000021972	Hmbox1
NM_001347628	ENSMUSG00000033060	Lmo7
NM_001347630	ENSMUSG00000030956	Fam53b
NM_001347631	ENSMUSG00000052099	Prss51
NM_001347632	ENSMUSG00000047517	Dmbt1
NM_001347634	ENSMUSG00000018554	Ybx2
NM_001347637	ENSMUSG00000030852	Tacc2
NM_001347645	ENSMUSG00000018858	Mrpl58
NM_001347647	ENSMUSG00000018862	Otop3
NM_001347648	ENSMUSG00000047798	Cd300lf
NM_001347651	ENSMUSG00000063193	Cd300lb
NM_001347652	ENSMUSG00000030814	Bcl7c
NM_001347655	ENSMUSG00000030672	Mylpf
NM_001347658	ENSMUSG00000032637	Atxn2l
NM_001347711	ENSMUSG00000096054	Syne1
NM_001347719	ENSMUSG00000029231	Pdgfra
NM_001347731	ENSMUSG00000022897	Dyrk1a
NM_001347732	ENSMUSG00000096054	Syne1
NM_001348055	ENSMUSG00000024588	Fech
NM_001348062	ENSMUSG00000027669	Gnb4
NM_001348087	ENSMUSG00000022814	Umps
NM_001348095	ENSMUSG00000032079	Apoa5
NM_001348108	ENSMUSG00000028475	Spaar
NM_001348171	ENSMUSG00000032274	Cyp19a1
NM_001348172	ENSMUSG00000032274	Cyp19a1
NM_001348173	ENSMUSG00000032274	Cyp19a1
NM_001348196	ENSMUSG00000004127	Trmt10a
NM_001348197	ENSMUSG00000004127	Trmt10a
NM_001348205	ENSMUSG00000060284	Sp7
NM_001348207	ENSMUSG00000018334	Ksr1
NM_001348222	ENSMUSG00000025140	Pycr1
NM_001348227	ENSMUSG00000090137	Uba52
NM_001348231	ENSMUSG00000041130	Zfp598
NM_001348235	ENSMUSG00000058594	Fbxo18
NM_001348237	ENSMUSG00000058594	Fbxo18
NM_001348248	ENSMUSG00000005371	Fbxo11
NM_001348256	ENSMUSG00000023007	Prpf40b
NM_001348274	ENSMUSG00000044716	Dok7
NM_001348275	ENSMUSG00000044716	Dok7
NM_001348276	ENSMUSG00000044716	Dok7
NM_001348292	ENSMUSG00000035842	Ddx11
NM_001348337	ENSMUSG00000040829	Zmynd15
NM_001348347	ENSMUSG00000028389	Zfp37
NM_001348478	ENSMUSG00000044716	Dok7
NM_001348727	ENSMUSG00000023156	Htd2
NM_001349691	ENSMUSG00000102252	Snrpn
NM_001351947	ENSMUSG00000022026	Olfm4
NM_001352886	ENSMUSG00000074300	BC030870
NM_001352887	ENSMUSG00000052419	2610001J05Rik
NM_001353142	ENSMUSG00000022272	Myo10
NM_001353143	ENSMUSG00000099282	Txnrd2
NM_001353435	ENSMUSG00000020718	Polg2
NM_001353612	ENSMUSG00000041481	Serpina3g
NM_001353930	ENSMUSG00000048967	Yjefn3
NM_001354493	ENSMUSG00000085139	A730046J19Rik
NM_001354647	ENSMUSG00000084782	Gm11213
NM_001354977	ENSMUSG00000027546	Atp9a
NM_001354981	ENSMUSG00000037664	Cdkn1c
NM_001354995	ENSMUSG00000006958	Chrd
NM_001354996	ENSMUSG00000006958	Chrd
NM_001355020	ENSMUSG00000044288	Cnr1
NM_001355043	ENSMUSG00000052430	Bmpr1b
NM_001355045	ENSMUSG00000019539	Rcn3
NM_001355047	ENSMUSG00000036707	Cab39
NM_001355048	ENSMUSG00000026836	Acvr1
NM_001355049	ENSMUSG00000026836	Acvr1
NM_001355053	ENSMUSG00000007659	Bcl2l1
NM_001355054	ENSMUSG00000037337	Map4k1
NM_001355055	ENSMUSG00000025494	Sigirr
NM_001355059	ENSMUSG00000017412	Cacnb4
NM_001355060	ENSMUSG00000016481	Cr1l
NM_001355065	ENSMUSG00000034101	Ctnnd1
NM_001355066	ENSMUSG00000034101	Ctnnd1
NM_001355067	ENSMUSG00000034101	Ctnnd1
NM_001355068	ENSMUSG00000033068	Entpd6
NM_001355069	ENSMUSG00000000308	Ckmt1
NM_001355070	ENSMUSG00000028108	Ecm1
NM_001355071	ENSMUSG00000044768	D1Ertd622e
NM_001355072	ENSMUSG00000044768	D1Ertd622e
NM_001355075	ENSMUSG00000027198	Ext2
NM_001355079	ENSMUSG00000002732	Fkbp7
NM_001355102	ENSMUSG00000063659	Zbtb18
NM_001355103	ENSMUSG00000063659	Zbtb18
NM_001355104	ENSMUSG00000030929	Eri2
NM_001355105	ENSMUSG00000075415	Fnbp1
NM_001355106	ENSMUSG00000075415	Fnbp1
NM_001355110	ENSMUSG00000015619	Gata3
NM_001355111	ENSMUSG00000015619	Gata3
NM_001355112	ENSMUSG00000015619	Gata3
NM_001355113	ENSMUSG00000042745	Id1
NM_001355119	ENSMUSG00000028088	Fmo5
NM_001355122	ENSMUSG00000025931	Paqr8
NM_001355125	ENSMUSG00000026890	Lhx6
NM_001355126	ENSMUSG00000030641	Ddias
NM_001355130	ENSMUSG00000027800	Tm4sf1
NM_001355131	ENSMUSG00000055102	Zfp819
NM_001355132	ENSMUSG00000041396	Mettl18
NM_001355136	ENSMUSG00000026790	Odf2
NM_001355140	ENSMUSG00000059173	Pde1a
NM_001355141	ENSMUSG00000059173	Pde1a
NM_001355142	ENSMUSG00000059173	Pde1a
NM_001355144	ENSMUSG00000059173	Pde1a
NM_001355151	ENSMUSG00000034087	Nlrp4b
NM_001355152	ENSMUSG00000026309	Ilkap
NM_001355154	ENSMUSG00000039943	Plcb4
NM_001355157	ENSMUSG00000037463	Fbxo27
NM_001355158	ENSMUSG00000037902	Sirpa
NM_001355159	ENSMUSG00000026683	Nuf2
NM_001355160	ENSMUSG00000037902	Sirpa
NM_001355165	ENSMUSG00000027642	Rpn2
NM_001355168	ENSMUSG00000057182	Scn3a
NM_001355169	ENSMUSG00000057182	Scn3a
NM_001355170	ENSMUSG00000057182	Scn3a
NM_001355171	ENSMUSG00000057182	Scn3a
NM_001355176	ENSMUSG00000028914	Casp9
NM_001355177	ENSMUSG00000061859	Patj
NM_001355178	ENSMUSG00000029053	Prkcz
NM_001355179	ENSMUSG00000028528	Dnajc6
NM_001355180	ENSMUSG00000028528	Dnajc6
NM_001355181	ENSMUSG00000035696	Rnf38
NM_001355187	ENSMUSG00000046671	Mtfr1l
NM_001355189	ENSMUSG00000035517	Tdrd7
NM_001355192	ENSMUSG00000023964	Calcr
NM_001355193	ENSMUSG00000063063	Ctnna2
NM_001355195	ENSMUSG00000030057	Cnbp
NM_001355200	ENSMUSG00000038860	Garnl3
NM_001355201	ENSMUSG00000038860	Garnl3
NM_001355202	ENSMUSG00000038860	Garnl3
NM_001355206	ENSMUSG00000028042	Zbtb7b
NM_001355207	ENSMUSG00000026650	Meig1
NM_001355211	ENSMUSG00000028042	Zbtb7b
NM_001355214	ENSMUSG00000028636	Ppcs
NM_001355215	ENSMUSG00000040669	Phc1
NM_001355218	ENSMUSG00000038963	Slco4a1
NM_001355222	ENSMUSG00000041058	Wwp1
NM_001355234	ENSMUSG00000040151	Hs2st1
NM_001355242	ENSMUSG00000024976	Shoc2
NM_001355250	ENSMUSG00000029920	Smarcad1
NM_001355253	ENSMUSG00000015053	Gata2
NM_001355254	ENSMUSG00000027273	Snap25
NM_001355255	ENSMUSG00000027273	Snap25
NM_001355257	ENSMUSG00000038390	Gpr162
NM_001355259	ENSMUSG00000026915	Strbp
NM_001355260	ENSMUSG00000026915	Strbp
NM_001355261	ENSMUSG00000019528	Gyg
NM_001355262	ENSMUSG00000045932	Ifit2
NM_001355265	ENSMUSG00000068882	Ssb
NM_001355266	ENSMUSG00000030264	Thumpd3
NM_001355267	ENSMUSG00000064289	Tank
NM_001355270	ENSMUSG00000042256	Ptchd4
NM_001355275	ENSMUSG00000039518	Cdsn
NM_001355279	ENSMUSG00000002108	Nr1h3
NM_001355288	ENSMUSG00000026872	Zeb2
NM_001355289	ENSMUSG00000026872	Zeb2
NM_001355290	ENSMUSG00000026872	Zeb2
NM_001355291	ENSMUSG00000026872	Zeb2
NM_001355293	ENSMUSG00000033902	Mapkbp1
NM_001355296	ENSMUSG00000026761	Orc4
NM_001355366	ENSMUSG00000028034	Fubp1
NM_001355367	ENSMUSG00000028034	Fubp1
NM_001355368	ENSMUSG00000028034	Fubp1
NM_001355372	ENSMUSG00000028034	Fubp1
NM_001355373	ENSMUSG00000028034	Fubp1
NM_001355374	ENSMUSG00000028034	Fubp1
NM_001355375	ENSMUSG00000035495	Tstd2
NM_001355376	ENSMUSG00000035495	Tstd2
NM_001355377	ENSMUSG00000054752	Fsd1l
NM_001355380	ENSMUSG00000027429	Sec23b
NM_001355381	ENSMUSG00000028180	Zranb2
NM_001355384	ENSMUSG00000067288	Rps28
NM_001355386	ENSMUSG00000028180	Zranb2
NM_001355392	ENSMUSG00000027634	Ndrg3
NM_001355393	ENSMUSG00000027634	Ndrg3
NM_001355394	ENSMUSG00000027634	Ndrg3
NM_001355395	ENSMUSG00000078746	Fam205a2
NM_001355395	ENSMUSG00000079774	Fam205a2
NM_001355396	ENSMUSG00000039183	Nubp2
NM_001355403	ENSMUSG00000028268	Gbp3
NM_001355410	ENSMUSG00000027002	Nckap1
NM_001355411	ENSMUSG00000027002	Nckap1
NM_001355419	ENSMUSG00000027244	Atg13
NM_001355422	ENSMUSG00000036315	Znrd1
NM_001355426	ENSMUSG00000067787	Blcap
NM_001355429	ENSMUSG00000027378	Nphp1
NM_001355430	ENSMUSG00000027340	Slc23a2
NM_001355432	ENSMUSG00000027829	Ccnl1
NM_001355439	ENSMUSG00000036052	Dnajb5
NM_001355440	ENSMUSG00000036052	Dnajb5
NM_001355441	ENSMUSG00000005882	Uqcc1
NM_001355442	ENSMUSG00000005882	Uqcc1
NM_001355458	ENSMUSG00000055760	Gemin6
NM_001355459	ENSMUSG00000063172	Hspb11
NM_001355460	ENSMUSG00000063172	Hspb11
NM_001355463	ENSMUSG00000042625	Safb2
NM_001355467	ENSMUSG00000026784	Pdss1
NM_001355477	ENSMUSG00000029802	Abcg2
NM_001355480	ENSMUSG00000017740	Slc12a5
NM_001355481	ENSMUSG00000017740	Slc12a5
NM_001355490	ENSMUSG00000017264	Exosc10
NM_001355494	ENSMUSG00000028277	Ube2j1
NM_001355497	ENSMUSG00000009733	Tfcp2
NM_001355503	ENSMUSG00000039611	Tmem246
NM_001355504	ENSMUSG00000027180	Fbxo3
NM_001355507	ENSMUSG00000027180	Fbxo3
NM_001355511	ENSMUSG00000030243	Recql
NM_001355513	ENSMUSG00000115883	Slfn10-ps
NM_001355515	ENSMUSG00000009863	Sdhb
NM_001355518	ENSMUSG00000039001	Rps21
NM_001355520	ENSMUSG00000039001	Rps21
NM_001355521	ENSMUSG00000039001	Rps21
NM_001355536	ENSMUSG00000026767	Mindy3
NM_001355537	ENSMUSG00000026767	Mindy3
NM_001355538	ENSMUSG00000026767	Mindy3
NM_001355542	ENSMUSG00000030127	Cops7a
NM_001355551	ENSMUSG00000029686	Cul1
NM_001355554	ENSMUSG00000026975	Dph7
NM_001355559	ENSMUSG00000026975	Dph7
NM_001355567	ENSMUSG00000029062	Cdk11b
NM_001355568	ENSMUSG00000029062	Cdk11b
NM_001355574	ENSMUSG00000026930	Gpsm1
NM_001355575	ENSMUSG00000026930	Gpsm1
NM_001355576	ENSMUSG00000026930	Gpsm1
NM_001355577	ENSMUSG00000030237	Slco1a4
NM_001355578	ENSMUSG00000026889	Rbm18
NM_001355579	ENSMUSG00000026889	Rbm18
NM_001355581	ENSMUSG00000027160	Ccdc34
NM_001355587	ENSMUSG00000040183	Ankrd6
NM_001355588	ENSMUSG00000043411	Usp48
NM_001355589	ENSMUSG00000000934	Top1mt
NM_001355590	ENSMUSG00000029020	Mfn2
NM_001355591	ENSMUSG00000029020	Mfn2
NM_001355593	ENSMUSG00000068264	Ap5s1
NM_001355594	ENSMUSG00000022422	Dscc1
NM_001355598	ENSMUSG00000020593	Lpin1
NM_001355600	ENSMUSG00000001021	S100a3
NM_001355601	ENSMUSG00000016942	Tmprss6
NM_001355602	ENSMUSG00000001021	S100a3
NM_001355603	ENSMUSG00000044730	9930104L06Rik
NM_001355604	ENSMUSG00000036249	Rbm43
NM_001355605	ENSMUSG00000044730	9930104L06Rik
NM_001355606	ENSMUSG00000036249	Rbm43
NM_001355607	ENSMUSG00000036249	Rbm43
NM_001355610	ENSMUSG00000026788	Zbtb43
NM_001355611	ENSMUSG00000026788	Zbtb43
NM_001355612	ENSMUSG00000026788	Zbtb43
NM_001355617	ENSMUSG00000015363	Trabd
NM_001355619	ENSMUSG00000006800	Sulf2
NM_001355620	ENSMUSG00000022151	Ttc33
NM_001355625	ENSMUSG00000032841	Prr5l
NM_001355629	ENSMUSG00000014353	Tmem87b
NM_001355632	ENSMUSG00000027884	Clcc1
NM_001355634	ENSMUSG00000074825	Itpripl1
NM_001355636	ENSMUSG00000037003	Tns2
NM_001355640	ENSMUSG00000050697	Prkaa1
NM_001355645	ENSMUSG00000039985	Fam60a
NM_001355648	ENSMUSG00000027346	Gpcpd1
NM_001355649	ENSMUSG00000027346	Gpcpd1
NM_001355650	ENSMUSG00000027346	Gpcpd1
NM_001355651	ENSMUSG00000027346	Gpcpd1
NM_001355652	ENSMUSG00000027346	Gpcpd1
NM_001355655	ENSMUSG00000049409	Prokr1
NM_001355657	ENSMUSG00000033285	Wdr3
NM_001355659	ENSMUSG00000009090	Ap1b1
NM_001355660	ENSMUSG00000009090	Ap1b1
NM_001355661	ENSMUSG00000036825	Ssx2ip
