chr	start	end	strand	repName	ID	mappability
chr12	21622889	21623291	+	RLTR9E	ESCTE3882	0.5235732
chr12	21678603	21678677	+	RLTR9D	ESCTE3883	0.73333335
chr12	21679066	21679357	+	RLTR9D	ESCTE3884	0.23972602
chr12	22000391	22000465	+	RLTR9D	ESCTE3885	0
chr12	22000859	22001155	+	RLTR9D	ESCTE3886	0.5892256
chr12	22089471	22089860	+	RLTR9E	ESCTE3887	0.46153846
chr12	22134486	22134560	+	RLTR9D	ESCTE3888	0
chr12	22134957	22135266	+	RLTR9D	ESCTE3889	0
chr12	22201541	22201943	+	RLTR9E	ESCTE3890	0
chr12	22249661	22249735	+	RLTR9D	ESCTE3891	0
chr12	22334382	22334792	+	RLTR9E	ESCTE3892	0.02189781
chr12	22400575	22400715	+	RLTR9E	ESCTE3893	0
chr12	22401306	22401573	+	RLTR9E	ESCTE3894	0.26119402
chr12	22407734	22408140	+	RLTR9E	ESCTE3895	0
chr12	22591840	22591914	+	RLTR9D	ESCTE3896	0.18666667
chr12	22592308	22592613	+	RLTR9D	ESCTE3897	0
chr12	22659207	22659620	+	RLTR9E	ESCTE3898	0
chr12	22665608	22666015	+	RLTR9E	ESCTE3899	0.17156863
chr12	22732391	22732465	+	RLTR9D	ESCTE3900	0
chr12	22875967	22876041	+	RLTR9D	ESCTE3901	0.68
chr12	22876437	22876742	+	RLTR9D	ESCTE3902	0.49019608
chr12	22953146	22953553	+	RLTR9E	ESCTE3903	0.5637255
chr12	22997128	22997202	+	RLTR9D	ESCTE3904	0.97333336
chr12	22997598	22997899	+	RLTR9D	ESCTE3905	0.14238411
chr12	23154679	23154753	+	RLTR9D	ESCTE3906	0.16
chr12	23155147	23155453	+	RLTR9D	ESCTE3907	0.5635179
chr12	23248427	23248816	+	RLTR9E	ESCTE3908	0.17948718
chr12	23293200	23293274	+	RLTR9D	ESCTE3909	0
chr12	23293671	23293980	+	RLTR9D	ESCTE3910	0.22580644
chr12	23360266	23360668	+	RLTR9E	ESCTE3911	0.17369728
chr12	23402084	23402158	+	RLTR9D	ESCTE3912	0
chr12	23493299	23493709	+	RLTR9E	ESCTE3913	0.17518248
chr12	23559610	23559750	+	RLTR9E	ESCTE3914	0.35460994
chr12	23560341	23560608	+	RLTR9E	ESCTE3915	0
chr12	23566770	23567176	+	RLTR9E	ESCTE3916	0.0024570024
chr12	23936103	23936177	+	RLTR9D	ESCTE3917	0
chr12	23936571	23936876	+	RLTR9D	ESCTE3918	0
chr12	24005035	24005448	+	RLTR9E	ESCTE3919	0.11594203
chr12	24011434	24011841	+	RLTR9E	ESCTE3920	0
chr12	24078697	24078768	+	RLTR9D	ESCTE3921	0.6666667
chr12	24221878	24221952	+	RLTR9D	ESCTE3922	0.56
chr12	24222345	24222642	+	RLTR9D	ESCTE3923	0.10738255
chr12	24301212	24301621	+	RLTR9E	ESCTE3924	0.63414633
chr12	24344585	24344659	+	RLTR9D	ESCTE3925	0
chr12	24345055	24345364	+	RLTR9D	ESCTE3926	0
chr12	24795777	24796185	-	RLTR9B	ESCTE3927	0.95110023
chr12	28156457	28156798	-	RLTR9A	ESCTE3928	1
chr12	28567329	28567756	+	RLTR9E	ESCTE3929	1
chr12	29087358	29087743	+	RLTR9E	ESCTE3930	0.9481865
chr12	30061855	30062211	+	RLTR9A3A	ESCTE3931	1
chr12	31091127	31091356	-	RLTR9A3	ESCTE3932	1
chr12	31092599	31092928	+	RLTR9A3	ESCTE3933	1
chr12	35642257	35643116	-	RLTR13D6	ESCTE3934	0.96511626
chr12	37040663	37041093	+	RLTR9B	ESCTE3935	1
chr12	37080080	37080484	+	RLTR9D	ESCTE3936	0.7777778
chr12	37659851	37660749	+	RLTR13D6	ESCTE3937	1
chr12	39127632	39127999	-	RLTR9E	ESCTE3938	1
chr12	40043780	40044071	+	RLTR9C	ESCTE3939	1
chr12	40044994	40045121	+	RLTR9C	ESCTE3940	1
chr12	40857344	40857760	-	RLTR9E	ESCTE3941	0.8561151
chr12	41688725	41689098	-	RLTR9A3B	ESCTE3942	1
chr12	41716857	41717272	-	RLTR9B2	ESCTE3943	1
chr12	43285381	43285801	+	RLTR9E	ESCTE3944	1
chr12	43696000	43696932	+	RLTR13D6	ESCTE3945	1
chr12	44175379	44175742	-	RLTR9D	ESCTE3946	1
chr12	44730291	44730680	-	RLTR9F	ESCTE3947	0.974359
chr12	44932671	44933084	+	RLTR9F	ESCTE3948	1
chr12	44965552	44965616	+	RLTR9B2	ESCTE3949	1
chr12	45622951	45623333	+	RLTR9E	ESCTE3950	1
chr12	46651053	46651384	+	RLTR9A3	ESCTE3951	1
chr12	47155450	47155602	-	RLTR9A3B	ESCTE3952	1
chr12	47156055	47156277	-	RLTR9A3B	ESCTE3953	1
chr12	47752966	47753379	+	RLTR9B	ESCTE3954	1
chr12	48453769	48454106	+	RLTR9A3	ESCTE3955	1
chr12	49202783	49203666	-	RLTR13D6	ESCTE3956	0.9434389
chr12	49233986	49234245	+	RLTR9D	ESCTE3957	1
chr12	49234394	49234552	+	RLTR9D	ESCTE3958	1
chr12	50220558	50221410	+	RLTR13D6	ESCTE3959	0.9765533
chr12	55587048	55587452	+	RLTR9E	ESCTE3960	0.90123457
chr12	55704023	55704426	-	RLTR9D	ESCTE3961	0.7772277
chr12	58852741	58853148	+	RLTR9C	ESCTE3962	1
chr12	59839869	59840287	+	RLTR9E	ESCTE3963	0.97613364
chr12	59999754	59999998	-	RLTR9D	ESCTE3964	0.9591837
chr12	60000001	60000121	-	RLTR9D	ESCTE3965	0.91735536
chr12	60074257	60074641	+	RLTR9D2	ESCTE3966	0.9220779
chr12	60672848	60673212	-	RLTR9A	ESCTE3967	1
chr12	61399874	61400288	+	RLTR9D	ESCTE3968	1
chr12	61922727	61923121	-	RLTR9E	ESCTE3969	1
chr12	62232903	62233315	+	RLTR9E	ESCTE3970	0.8789346
chr12	62320074	62320456	-	RLTR9E	ESCTE3971	1
chr12	62418160	62418555	+	RLTR9E	ESCTE3972	0.94949496
chr12	62706925	62707787	+	RLTR13D6	ESCTE3973	1
chr12	63011027	63011372	+	RLTR9E	ESCTE3974	0.97109824
chr12	63027663	63027931	-	RLTR9A	ESCTE3975	1
chr12	63489561	63489946	-	RLTR9B	ESCTE3976	1
chr12	63898538	63898910	+	RLTR9A	ESCTE3977	0.9463807
chr12	64140428	64141306	-	RLTR13D6	ESCTE3978	0.9658703
chr12	64868520	64868687	+	RLTR9A3B	ESCTE3979	1
chr12	64869023	64869066	+	RLTR9A3B	ESCTE3980	1
chr12	65206335	65206707	-	RLTR9D2	ESCTE3981	1
chr12	65593400	65594263	-	RLTR13D6	ESCTE3982	0.9537037
chr12	65742662	65743024	+	RLTR9E	ESCTE3983	1
chr12	66003326	66003635	-	RLTR9A3B	ESCTE3984	0.9677419
chr12	66048869	66049207	-	RLTR9A2	ESCTE3985	1
chr12	66396241	66396402	+	RLTR9C	ESCTE3986	0.9382716
chr12	67619874	67620740	-	RLTR13D6	ESCTE3987	0.87312573
chr12	67657649	67657913	-	RLTR9A	ESCTE3988	1
chr12	68115869	68116235	+	RLTR9A4	ESCTE3989	1
chr12	71508354	71508691	-	RLTR9A3	ESCTE3990	0.9112426
chr12	71901717	71901820	-	RLTR13D6	ESCTE3991	1
chr12	72688323	72688591	+	RLTR9E	ESCTE3992	0.7100372
chr12	72688644	72688655	+	RLTR9E	ESCTE3993	1
chr12	72688802	72688976	+	RLTR9E	ESCTE3994	0.94285715
chr12	72871623	72871936	+	RLTR9A3	ESCTE3995	1
chr12	72878345	72878727	-	RLTR9E	ESCTE3996	0.79112273
chr12	74374248	74374590	-	RLTR9A	ESCTE3997	0.97084546
chr12	74788428	74788799	-	RLTR9E	ESCTE3998	1
chr12	74807080	74807340	-	RLTR9E	ESCTE3999	1
chr12	74808419	74808543	-	RLTR9E	ESCTE4000	0.92
chr12	74812922	74813281	-	RLTR9E	ESCTE4001	0.9722222
chr12	74816155	74816551	-	RLTR9E	ESCTE4002	0.94962215
chr12	75432402	75432793	-	RLTR9E	ESCTE4003	0.8469388
chr12	75902206	75902541	-	RLTR9A3	ESCTE4004	1
chr12	77958243	77958659	-	RLTR9F	ESCTE4005	0.9760192
chr12	78379426	78379501	-	RLTR9A	ESCTE4006	1
chr12	81460019	81460431	+	RLTR9C	ESCTE4007	1
chr12	81602953	81603373	-	RLTR9B	ESCTE4008	0.976247
chr12	83566880	83567272	+	RLTR13D6	ESCTE4009	0.9745547
chr12	84028316	84028719	-	RLTR9D	ESCTE4010	0.87623763
chr12	84904253	84904336	+	RLTR9A3	ESCTE4011	1
chr12	85411260	85411587	+	RLTR9A3	ESCTE4012	1
chr12	87205721	87206096	-	RLTR9D	ESCTE4013	1
chr12	87760013	87760885	-	RLTR13D6	ESCTE4014	0.43528065
chr12	88044955	88045824	+	RLTR13D6	ESCTE4015	1
chr12	88111414	88112286	+	RLTR13D6	ESCTE4016	0.42038947
chr12	88341020	88341903	+	RLTR13D6	ESCTE4017	0.79298645
chr12	88613655	88614033	+	RLTR9A	ESCTE4018	1
chr12	92393857	92394146	+	RLTR9A	ESCTE4019	1
chr12	92395822	92395907	+	RLTR9A	ESCTE4020	1
chr12	93801174	93801332	+	RLTR9A3B	ESCTE4021	1
chr12	93801359	93801578	+	RLTR9A3B	ESCTE4022	1
chr12	94262221	94262851	+	RLTR13D6	ESCTE4023	1
chr12	94278053	94278452	+	RLTR9D	ESCTE4024	1
chr12	96576574	96576988	-	RLTR9E	ESCTE4025	1
chr12	96924553	96924770	-	RLTR9F	ESCTE4026	1
chr12	96924771	96924853	-	RLTR9F	ESCTE4027	1
chr12	97086821	97087169	+	RLTR9A3B	ESCTE4028	1
chr12	97600449	97600803	-	RLTR9A2	ESCTE4029	1
chr12	97606620	97606969	-	RLTR9A2	ESCTE4030	1
chr12	98139715	98140573	-	RLTR13D6	ESCTE4031	0.84866124
chr12	98382995	98383377	+	RLTR9A2	ESCTE4032	1
chr12	100727827	100728218	-	RLTR9F	ESCTE4033	1
chr12	101109539	101110426	-	RLTR13D6	ESCTE4034	0.9324324
chr12	104377179	104377596	+	RLTR9E	ESCTE4035	1
chr12	104382571	104382984	+	RLTR9E	ESCTE4036	1
chr12	105120090	105120470	+	RLTR9A2	ESCTE4037	1
chr12	105126531	105126937	+	RLTR9A2	ESCTE4038	1
chr12	106335083	106335488	-	RLTR9A3B	ESCTE4039	1
chr12	108733993	108734169	+	RLTR9A	ESCTE4040	1
chr12	112549841	112550289	-	RLTR9F	ESCTE4041	0.9777283
chr12	113240182	113240553	+	RLTR9B2	ESCTE4042	0.9731183
chr12	113885105	113885284	-	RLTR9F	ESCTE4043	1
chr12	113885312	113885544	-	RLTR9F	ESCTE4044	0.6137339
chr12	113962139	113962573	-	RLTR9B	ESCTE4045	1
chr12	114031553	114031988	-	RLTR9B	ESCTE4046	0.9770642
chr12	114255407	114255507	+	RLTR9C	ESCTE4047	1
chr12	114287058	114287443	-	RLTR9D2	ESCTE4048	0.97409326
chr12	115042752	115042966	+	RLTR9A	ESCTE4049	1
chr12	115626543	115626913	+	RLTR9E	ESCTE4050	1
chr12	116540377	116540678	-	RLTR9A3	ESCTE4051	1
chr12	119080605	119080985	+	RLTR9D	ESCTE4052	1
chr12	119133193	119133596	-	RLTR9B2	ESCTE4053	1
chr12	119372644	119372739	+	RLTR9A2	ESCTE4054	1
chr12	119718551	119718832	+	RLTR13D6	ESCTE4055	1
chr12	119777729	119777850	-	RLTR9E	ESCTE4056	1
chr13	3034693	3034992	+	RLTR9A3	ESCTE4057	0.8
chr13	3035138	3035264	+	RLTR9A3	ESCTE4058	1
chr13	3435903	3436034	-	RLTR9A3	ESCTE4059	1
chr13	3436180	3436444	-	RLTR9A3	ESCTE4060	0.8867925
chr13	3646871	3647000	-	RLTR13D6	ESCTE4061	1
chr13	4225422	4225840	+	RLTR9B	ESCTE4062	1
chr13	4332486	4332719	+	RLTR9F	ESCTE4063	1
chr13	4336946	4337352	+	RLTR9F	ESCTE4064	1
chr13	4350505	4350912	-	RLTR9E	ESCTE4065	1
chr13	4357814	4357880	-	RLTR9B	ESCTE4066	1
chr13	4415522	4415673	+	RLTR9E	ESCTE4067	0.34210527
chr13	4415707	4415972	+	RLTR9E	ESCTE4068	0.96240604
chr13	4465559	4465973	-	RLTR9E	ESCTE4069	1
chr13	4560596	4560917	+	RLTR9A2	ESCTE4070	1
chr13	4566702	4566920	+	RLTR9A2	ESCTE4071	1
chr13	4567503	4567538	+	RLTR9A2	ESCTE4072	1
chr13	4572616	4572767	+	RLTR9A2	ESCTE4073	1
chr13	4600236	4601166	+	RLTR13D6	ESCTE4074	0.9892589
chr13	4658297	4658686	-	RLTR9D	ESCTE4075	1
chr13	4699461	4699864	-	RLTR9D2	ESCTE4076	0.92574257
chr13	4759900	4760279	-	RLTR9E	ESCTE4077	1
chr13	4825532	4826404	-	RLTR13D6	ESCTE4078	0.83963346
chr13	4839518	4839914	+	RLTR9E	ESCTE4079	0.94962215
chr13	5440411	5440758	-	RLTR9C	ESCTE4080	1
chr13	5480898	5481274	+	RLTR9D2	ESCTE4081	0.9204244
chr13	5689987	5690400	-	RLTR9E	ESCTE4082	0.9758454
chr13	5697230	5697626	-	RLTR9E	ESCTE4083	1
chr13	5722589	5722967	+	RLTR9E	ESCTE4084	0.8944591
chr13	6663959	6664419	-	RLTR9D	ESCTE4085	0.95661604
chr13	7169260	7169689	-	RLTR9E	ESCTE4086	0.95348835
chr13	7175666	7176098	-	RLTR9E	ESCTE4087	0.9769053
chr13	7546343	7546761	-	RLTR9E	ESCTE4088	0.9045346
chr13	7622084	7622512	+	RLTR9D	ESCTE4089	0.97669
chr13	7635531	7635610	+	RLTR9F	ESCTE4090	1
chr13	8030007	8030400	-	RLTR9E	ESCTE4091	0.97461927
chr13	8523305	8523688	-	RLTR9E	ESCTE4092	0.921875
chr13	8905479	8905876	-	RLTR9C	ESCTE4093	1
chr13	8937705	8938104	+	RLTR9E	ESCTE4094	0.975
chr13	9630386	9630758	-	RLTR9E	ESCTE4095	0.97319037
chr13	9806046	9806309	-	RLTR9E	ESCTE4096	1
chr13	9807203	9807601	-	RLTR9E	ESCTE4097	1
chr13	9867164	9867555	+	RLTR9A3B	ESCTE4098	1
chr13	10998911	10999247	+	RLTR9A3B	ESCTE4099	1
chr13	11005481	11005869	+	RLTR9E	ESCTE4100	1
chr13	11271441	11271809	-	RLTR9E	ESCTE4101	0.9186992
chr13	11300920	11301036	-	RLTR9D2	ESCTE4102	1
chr13	11305269	11305645	+	RLTR9D	ESCTE4103	1
chr13	11417883	11418274	+	RLTR9E	ESCTE4104	0.92346936
chr13	12848959	12849297	+	RLTR9A3	ESCTE4105	1
chr13	12854996	12855315	+	RLTR9A3	ESCTE4106	0.546875
chr13	12913127	12913528	-	RLTR9D	ESCTE4107	0.48258707
chr13	13065034	13065370	+	RLTR9A3	ESCTE4108	0.88130563
chr13	13071091	13071410	+	RLTR9A3	ESCTE4109	0.625
chr13	13122864	13123183	-	RLTR9A3	ESCTE4110	0.96875
chr13	13134862	13135203	-	RLTR9A3	ESCTE4111	1
chr13	13220261	13220662	-	RLTR9D	ESCTE4112	0.5721393
chr13	13671700	13671900	-	RLTR9E	ESCTE4113	0.9502488
chr13	13836173	13836570	-	RLTR9D	ESCTE4114	0.8994975
chr13	13841359	13841769	-	RLTR9D	ESCTE4115	1
chr13	13844894	13845314	-	RLTR9C	ESCTE4116	0.976247
chr13	14290121	14290535	+	RLTR9E	ESCTE4117	1
chr13	14940908	14941237	-	RLTR9A3	ESCTE4118	1
chr13	16780250	16780548	-	RLTR9A3A	ESCTE4119	1
chr13	16830121	16830941	+	RLTR13D6	ESCTE4120	0.9634592
chr13	17118543	17118598	-	RLTR9A2	ESCTE4121	1
chr13	17253533	17253785	+	RLTR9A4	ESCTE4122	1
chr13	17629455	17629800	+	RLTR9A	ESCTE4123	1
chr13	17652496	17653329	+	RLTR13D6	ESCTE4124	0.9640288
chr13	17849223	17849566	-	RLTR9A3	ESCTE4125	1
chr13	18431432	18431760	+	RLTR9A	ESCTE4126	1
chr13	18485927	18486311	+	RLTR9E	ESCTE4127	0.9220779
chr13	18649053	18649223	+	RLTR13D6	ESCTE4128	1
chr13	19137907	19138228	-	RLTR9A3	ESCTE4129	1
chr13	19424684	19425053	+	RLTR9A2	ESCTE4130	1
chr13	19459984	19460306	+	RLTR9A3	ESCTE4131	1
chr13	19630977	19631150	-	RLTR9D	ESCTE4132	1
chr13	19631153	19631272	-	RLTR9D	ESCTE4133	1
chr13	19819358	19819691	+	RLTR9A3	ESCTE4134	1
chr13	20115966	20116306	-	RLTR9A	ESCTE4135	1
chr13	21774469	21774808	-	RLTR9A3	ESCTE4136	1
chr13	21821913	21822254	+	RLTR9A3B	ESCTE4137	0.9707602
chr13	21826306	21826653	+	RLTR9A3B	ESCTE4138	0.97126436
chr13	22128978	22129334	-	RLTR9A3B	ESCTE4139	0.8039216
chr13	22133795	22134151	-	RLTR9A3B	ESCTE4140	0.63585436
chr13	22191945	22192403	-	RLTR9F	ESCTE4141	1
chr13	22201236	22201627	-	RLTR9F	ESCTE4142	1
chr13	22359826	22360200	+	RLTR9A	ESCTE4143	1
chr13	22690177	22690563	-	RLTR9E	ESCTE4144	0.4728682
chr13	22698272	22698683	-	RLTR9D	ESCTE4145	0.39563107
chr13	22706818	22707213	-	RLTR9D	ESCTE4146	0.7979798
chr13	22771539	22771925	-	RLTR9E	ESCTE4147	0.42635658
chr13	22779630	22780041	-	RLTR9D	ESCTE4148	0.4393204
chr13	22787983	22788385	-	RLTR9D	ESCTE4149	0.90074444
chr13	22844074	22844174	+	RLTR9A3	ESCTE4150	1
chr13	22844433	22844663	+	RLTR9A3	ESCTE4151	1
chr13	22881985	22882389	+	RLTR9C	ESCTE4152	1
chr13	22987935	22988322	+	RLTR9A3B	ESCTE4153	1
chr13	22992815	22993145	+	RLTR9A3B	ESCTE4154	1
chr13	23024706	23025129	-	RLTR9E	ESCTE4155	0.9528302
chr13	23191198	23191542	+	RLTR9A3B	ESCTE4156	0.5652174
chr13	23196020	23196373	+	RLTR9A3B	ESCTE4157	0.63276833
chr13	23776304	23776550	-	RLTR9A3B	ESCTE4158	1
chr13	24955369	24955784	-	RLTR9C	ESCTE4159	0.92788464
chr13	25417415	25418286	-	RLTR13D6	ESCTE4160	0.9770642
chr13	25639686	25639733	-	RLTR9A3	ESCTE4161	1
chr13	25639761	25640052	-	RLTR9A3	ESCTE4162	1
chr13	25925761	25926162	+	RLTR9D	ESCTE4163	0.92537314
chr13	26004531	26005418	-	RLTR13D6	ESCTE4164	0.9774775
chr13	26113453	26114332	-	RLTR13D6	ESCTE4165	0.90909094
chr13	26365835	26366302	+	RLTR9F	ESCTE4166	0.9145299
chr13	27241019	27241147	-	RLTR9E	ESCTE4167	1
chr13	27648205	27648397	+	RLTR9A3	ESCTE4168	1
chr13	27652592	27652924	+	RLTR9A3	ESCTE4169	1
chr13	27759078	27759425	+	RLTR9A3	ESCTE4170	1
chr13	27765830	27766149	+	RLTR9A3	ESCTE4171	1
chr13	27960455	27960856	+	RLTR9D	ESCTE4172	0.97512436
chr13	33030135	33030300	-	RLTR9D	ESCTE4173	1
chr13	33030325	33030538	-	RLTR9D	ESCTE4174	1
chr13	33562621	33562790	-	RLTR13D6	ESCTE4175	1
chr13	33562824	33563545	-	RLTR13D6	ESCTE4176	1
chr13	33631157	33631493	-	RLTR9A3A	ESCTE4177	1
chr13	33726420	33727158	-	RLTR13D6	ESCTE4178	0.1759134
chr13	33743923	33744660	+	RLTR13D6	ESCTE4179	0.16260162
chr13	33747673	33747701	+	RLTR13D6	ESCTE4180	0.37931034
chr13	33936441	33936749	+	RLTR9A3	ESCTE4181	1
chr13	33941527	33941858	+	RLTR9A3B	ESCTE4182	1
chr13	35043754	35044121	-	RLTR9A3	ESCTE4183	1
chr13	35091134	35091408	-	RLTR9A4	ESCTE4184	1
chr13	37410613	37410928	-	RLTR9A3	ESCTE4185	1
chr13	39030426	39030766	-	RLTR9A	ESCTE4186	1
chr13	39638148	39638494	+	RLTR9A	ESCTE4187	1
chr13	41145308	41145705	-	RLTR9D2	ESCTE4188	0.94974875
chr13	41227456	41227764	+	RLTR9A	ESCTE4189	1
chr13	45181950	45182258	+	RLTR9A3	ESCTE4190	1
chr13	45209604	45209965	+	RLTR9A2	ESCTE4191	1
chr13	50210157	50210499	-	RLTR9A3	ESCTE4192	0.696793
chr13	50353566	50353908	-	RLTR9A3	ESCTE4193	0.5539359
chr13	50372666	50373535	-	RLTR13D6	ESCTE4194	0.6896552
chr13	50389079	50389421	-	RLTR9A3	ESCTE4195	0.76676387
chr13	50460564	50460964	+	RLTR9D	ESCTE4196	0.7256858
chr13	50488570	50488912	+	RLTR9A3	ESCTE4197	0.46938777
chr13	50510687	50511563	+	RLTR13D6	ESCTE4198	0.7035348
chr13	50906626	50907465	+	RLTR13D6	ESCTE4199	0.97619045
chr13	51078366	51079231	-	RLTR13D6	ESCTE4200	0.9191686
chr13	51604837	51605152	+	RLTR9D2	ESCTE4201	1
chr13	52158321	52158764	+	RLTR13D6	ESCTE4202	0.8648649
chr13	52353101	52353503	+	RLTR9A	ESCTE4203	1
chr13	52359257	52359655	-	RLTR9D	ESCTE4204	1
chr13	53000134	53000464	+	RLTR9A3A	ESCTE4205	0.90936553
chr13	54565823	54566052	-	RLTR9A	ESCTE4206	1
chr13	55801428	55801485	+	RLTR9C	ESCTE4207	1
chr13	57070705	57071041	+	RLTR9A	ESCTE4208	1
chr13	57297316	57297460	-	RLTR9B2	ESCTE4209	1
chr13	57297483	57297760	-	RLTR9B2	ESCTE4210	1
chr13	57764314	57764653	+	RLTR9A3B	ESCTE4211	1
chr13	58624587	58624985	-	RLTR9D	ESCTE4212	0.924812
chr13	58954664	58955057	-	RLTR9A	ESCTE4213	1
chr13	60558215	60558578	-	RLTR9A	ESCTE4214	1
chr13	61183093	61183255	-	RLTR13D6	ESCTE4215	1
chr13	61185073	61185942	-	RLTR13D6	ESCTE4216	0.7954023
chr13	62287042	62287283	+	RLTR9A2	ESCTE4217	1
chr13	62287429	62287585	+	RLTR9A2	ESCTE4218	1
chr13	62815631	62816025	-	RLTR9E	ESCTE4219	0.9493671
chr13	64558009	64558387	-	RLTR9D	ESCTE4220	0.97361475
chr13	65062280	65062643	+	RLTR9A	ESCTE4221	0.94505495
chr13	65336449	65336857	-	RLTR9E	ESCTE4222	0.8361858
chr13	65396143	65396547	-	RLTR9E	ESCTE4223	0.41234568
chr13	65470519	65470943	+	RLTR9E	ESCTE4224	0.16470589
chr13	65491674	65492092	-	RLTR9E	ESCTE4225	0
chr13	65514448	65514856	+	RLTR9E	ESCTE4226	0.3422983
chr13	65545461	65545865	-	RLTR9E	ESCTE4227	0.4074074
chr13	65605841	65606259	+	RLTR9E	ESCTE4228	0.50119334
chr13	65627294	65627712	-	RLTR9E	ESCTE4229	0.16706444
chr13	65649819	65650227	+	RLTR9E	ESCTE4230	0.24449877
chr13	65689049	65689453	-	RLTR9E	ESCTE4231	0.34567901
chr13	65760812	65761219	-	RLTR9E	ESCTE4232	0.19362745
chr13	65802258	65802662	-	RLTR9E	ESCTE4233	0
chr13	65830798	65831216	+	RLTR9E	ESCTE4234	0
chr13	65847573	65847993	-	RLTR9E	ESCTE4235	0.33254156
chr13	65908918	65909321	+	RLTR9E	ESCTE4236	0.42079207
chr13	65959941	65960359	+	RLTR9E	ESCTE4237	0.7159904
chr13	66042034	66042437	+	RLTR9E	ESCTE4238	0.34653464
chr13	66078514	66078937	+	RLTR9E	ESCTE4239	0.3301887
chr13	66095305	66095723	-	RLTR9E	ESCTE4240	0
chr13	66123860	66124264	+	RLTR9E	ESCTE4241	0
chr13	66165067	66165474	+	RLTR9E	ESCTE4242	0.4019608
chr13	66225724	66226130	-	RLTR9E	ESCTE4243	0.24570024
chr13	66280061	66280463	-	RLTR9E	ESCTE4244	0.49627793
chr13	66305053	66305470	+	RLTR9E	ESCTE4245	0.19138756
chr13	66338057	66338473	-	RLTR9E	ESCTE4246	0.36690646
chr13	66396642	66397052	-	RLTR9E	ESCTE4247	0.5328467
chr13	66406644	66406804	+	RLTR9C	ESCTE4248	0.5838509
chr13	66429608	66430016	-	RLTR9E	ESCTE4249	0.42298287
chr13	66451104	66451521	+	RLTR9E	ESCTE4250	0.423445
chr13	66471971	66472389	-	RLTR9E	ESCTE4251	0.50119334
chr13	66530433	66530849	+	RLTR9E	ESCTE4252	0.5227818
chr13	66559613	66559773	-	RLTR9C	ESCTE4253	0.7950311
chr13	66576332	66576739	+	RLTR9E	ESCTE4254	0.5122549
chr13	66599504	66599918	+	RLTR9E	ESCTE4255	0.8313253
chr13	66668511	66668920	-	RLTR9E	ESCTE4256	0.5365854
chr13	66703088	66703246	+	RLTR9C	ESCTE4257	0.8113208
chr13	66730526	66730951	+	RLTR9E	ESCTE4258	0.14084508
chr13	66748200	66748360	-	RLTR9C	ESCTE4259	0.5652174
chr13	66757964	66758374	+	RLTR9E	ESCTE4260	0.42335767
chr13	66791079	66791485	-	RLTR9E	ESCTE4261	0.17199017
chr13	66849241	66849646	-	RLTR9E	ESCTE4262	0.39408866
chr13	67034993	67035282	+	RLTR9A3A	ESCTE4263	1
chr13	67114020	67114376	-	RLTR9A	ESCTE4264	1
chr13	67209493	67209836	-	RLTR9D	ESCTE4265	0.7093023
chr13	67337449	67337813	-	RLTR9A	ESCTE4266	1
chr13	67403621	67403981	+	RLTR9A	ESCTE4267	1
chr13	67415660	67416061	-	RLTR9D	ESCTE4268	1
chr13	67422118	67422232	-	RLTR9A4	ESCTE4269	1
chr13	67422642	67422842	+	RLTR9E	ESCTE4270	0.8507463
chr13	67428269	67428605	+	RLTR9A3B	ESCTE4271	1
chr13	67507322	67507706	-	RLTR9A2	ESCTE4272	1
chr13	67572934	67573348	+	RLTR9E	ESCTE4273	0.97590363
chr13	67732464	67732826	+	RLTR9D	ESCTE4274	1
chr13	67792126	67792640	+	RLTR9C	ESCTE4275	0.80582523
chr13	67796478	67796723	-	RLTR9E	ESCTE4276	0.9593496
chr13	67798351	67798453	-	RLTR13D6	ESCTE4277	1
chr13	67798627	67799369	-	RLTR13D6	ESCTE4278	0.8654105
chr13	67844627	67844974	+	RLTR9A	ESCTE4279	1
chr13	67909611	67910033	-	RLTR9B2	ESCTE4280	1
chr13	69146622	69146978	-	RLTR9A	ESCTE4281	1
chr13	69252718	69253054	+	RLTR9A	ESCTE4282	0.9109792
chr13	69395138	69395601	-	RLTR9B2	ESCTE4283	1
chr13	69450332	69450623	+	RLTR9E	ESCTE4284	1
chr13	69999848	70000000	-	RLTR9A	ESCTE4285	1
chr13	70000011	70000156	-	RLTR9A	ESCTE4286	1
chr13	70110330	70110664	-	RLTR9A2	ESCTE4287	1
chr13	70880092	70880471	+	RLTR9E	ESCTE4288	1
chr13	71328304	71328652	+	RLTR9A4	ESCTE4289	1
chr13	71502906	71503748	+	RLTR13D6	ESCTE4290	1
chr13	72947156	72947989	-	RLTR13D6	ESCTE4291	1
chr13	73543887	73543964	-	RLTR9D2	ESCTE4292	1
chr13	75187120	75187477	+	RLTR9A3B	ESCTE4293	1
chr13	75361226	75361630	+	RLTR9A2	ESCTE4294	1
chr13	75368310	75368802	+	RLTR9A2	ESCTE4295	1
chr13	75399583	75400305	+	RLTR13D6	ESCTE4296	0.9585062
chr13	75400347	75400470	+	RLTR13D6	ESCTE4297	1
chr13	75643344	75643712	-	RLTR9A	ESCTE4298	1
chr13	75650184	75650531	-	RLTR9A	ESCTE4299	1
chr13	75685273	75685755	-	RLTR9D	ESCTE4300	0.9378882
chr13	75799297	75800152	-	RLTR13D6	ESCTE4301	1
