name	chrom	strand	txStart	txEnd	name2	TSS
NM_001293646	chr10	+	81292962	81319974	Pip5k1c	81292962
NM_001293647	chr10	+	81292962	81319974	Pip5k1c	81292962
NM_001099917	chr10	+	81393063	81395079	Smim24	81393063
NM_001014836	chr10	-	81364023	81365820	4930404N11Rik	81365820
NR_106141	chr10	-	81416239	81416297	Mir1191b	81416297
NM_001311127	chr10	-	81459226	81473131	Celf5	81473131
NM_001311126	chr10	-	81459226	81474844	Celf5	81474844
NM_001311124	chr10	-	81459226	81482709	Celf5	81482709
NM_176954	chr10	-	81459227	81482709	Celf5	81482709
NM_010304	chr10	-	81502313	81524225	Gna15	81524225
NM_008688	chr10	-	81396190	81427173	Nfic	81427173
NM_010102	chr10	-	81497744	81500137	S1pr4	81500137
NM_134009	chr10	-	81486458	81496363	Ncln	81496363
NM_026756	chr10	-	81396190	81427173	Nfic	81427173
NR_152732	chr10	+	81409574	81411579	Gm16104	81409574
NR_074087	chr10	+	81559443	81566371	Aes	81559443
NR_030677	chr10	+	81606307	81609836	BC025920	81606307
NM_001346695	chr10	-	81590903	81600900	Tle6	81600900
NM_027480	chr10	+	81628539	81647612	Ankrd24	81628539
NM_010347	chr10	+	81559443	81566371	Aes	81559443
NM_181586	chr10	-	81621785	81627608	Sirt6	81627608
NM_053254	chr10	-	81590904	81600900	Tle6	81600900
NM_001163430	chr10	-	81621785	81627322	Sirt6	81627322
NM_001252401	chr10	+	81575286	81590473	Tle2	81575286
NM_001276288	chr10	+	81559443	81566371	Aes	81559443
NM_019725	chr10	+	81575286	81590845	Tle2	81575286
NM_010301	chr10	-	81528731	81545046	Gna11	81545046
NM_001359135	chr10	-	81590903	81597367	Tle6	81597367
NM_001359134	chr10	-	81590903	81597590	Tle6	81597590
NM_001243067	chr10	+	81704824	81721976	Zfp433	81704824
NM_199062	chr10	-	81742820	81771142	Zfp781	81771142
NM_001346707	chr10	-	81742876	81771174	Gm3055	81771174
NM_001142963	chr10	+	81812185	81826490	Gm10778	81812185
NM_001243067	chr10	+	81863933	81881086	Zfp433	81863933
NM_001163064	chr10	+	82128012	82153065	AU041133	82128012
NM_001105557	chr10	-	82224855	82241275	Zfp938	82241275
NM_001255990	chr10	-	82486532	82492618	Gm1553	82492618
NM_011561	chr10	+	82629837	82650799	Tdg	82629837
NM_001135567	chr10	-	82619850	82623228	1190007I07Rik	82623228
NM_001135568	chr10	-	82619850	82623228	1190007I07Rik	82623228
NM_001135569	chr10	-	82619850	82623228	1190007I07Rik	82623228
NR_037190	chr10	+	82629841	82650277	Gm9855	82629841
NM_172552	chr10	+	82629837	82650799	Tdg	82629837
NM_029102	chr10	-	82650432	82690650	Glt8d2	82690650
NM_001358517	chr10	+	82629837	82650799	Tdg	82629837
NR_038042	chr10	+	82812122	82824242	1700028I16Rik	82812122
NM_010914	chr10	-	82748699	82764141	Nfyb	82764141
NM_015762	chr10	+	82859205	82897724	Txnrd1	82859205
NM_025499	chr10	+	82866625	82867929	Eid3	82866625
NM_001042514	chr10	+	82860340	82897724	Txnrd1	82860340
NM_001042513	chr10	+	82859205	82897724	Txnrd1	82859205
NM_177388	chr10	-	83231138	83337817	Slc41a2	83337817
NM_001033375	chr10	+	83543940	83596473	Washc4	83543940
NR_152790	chr10	-	84036559	84100697	Gm34184	84100697
NR_108059	chr10	+	84488292	84497676	4930463O16Rik	84488292
NM_175451	chr10	-	84526304	84533888	Ckap4	84533888
NR_040658	chr10	-	84547416	84553338	Platr7	84553338
NM_146008	chr10	+	84576946	84614355	Tcp11l2	84576946
NM_027689	chr10	+	84838147	84906538	Rfx4	84838147
NM_001013028	chr10	+	85102626	85117747	Tmem263	85102626
NM_028832	chr10	-	85119432	85128027	Mterf2	85128027
NM_007771	chr10	-	85131699	85185054	Cry1	85185054
NM_010214	chr10	-	85097018	85102495	Fhl4	85102495
NM_001017525	chr10	+	85598410	85660292	Btbd11	85598410
NM_001302886	chr10	-	85891967	85916986	Prdm4	85916986
NM_001302887	chr10	-	85891967	85916729	Prdm4	85916729
NM_145422	chr10	-	85938636	85957793	Rtcb	85957793
NM_001163614	chr10	+	85928490	85929647	Ascl4	85928490
NM_133993	chr10	+	85871830	85889103	Pwp1	85871830
NM_181650	chr10	-	85891967	85916729	Prdm4	85916729
NR_038024	chr10	+	86095853	86113585	4930486F22Rik	86095853
NM_153195	chr10	+	86021928	86048328	Fbxo7	86021928
NM_001310745	chr10	+	86022153	86048328	Fbxo7	86022153
NM_001347151	chr10	+	86022153	86051873	Fbxo7	86022153
NM_011595	chr10	+	86300411	86349505	Timp3	86300411
NR_015572	chr10	+	86685526	86689954	1810014B01Rik	86685526
NM_011631	chr10	-	86690840	86705444	Hsp90b1	86705444
NM_153595	chr10	+	86712764	86731651	Ttc41	86712764
NM_001003939	chr10	+	86705810	86724584	Ttc41	86705810
NM_175331	chr10	+	86779004	86838389	Nt5dc3	86779004
NM_008553	chr10	-	87491040	87493660	Ascl1	87493660
NM_010512	chr10	+	87859051	87937047	Igf1	87859051
NM_001314010	chr10	+	87858264	87937047	Igf1	87858264
NM_001111276	chr10	+	87861110	87937047	Igf1	87861110
NM_001111275	chr10	+	87859051	87937047	Igf1	87859051
NM_001111274	chr10	+	87861110	87937047	Igf1	87861110
NR_000040	chr10	+	87966670	87968017	Tyms-ps	87966670
NM_027191	chr10	+	88146991	88178395	Nup37	88146991
NM_028334	chr10	+	88147070	88178395	Nup37	88147070
NM_029971	chr10	+	88091071	88092374	Pmch	88091071
NM_029249	chr10	-	88091397	88146941	Parpbp	88146941
NM_011517	chr10	+	88459586	88473236	Sycp3	88459586
NM_001004164	chr10	+	88379411	88447329	Gnptab	88379411
NM_001037166	chr10	-	88729540	88731101	Gm4925	88731101
NM_011461	chr10	-	88675269	88683023	Spic	88683023
NM_175158	chr10	-	88746606	88826814	Utp20	88826814
NM_145423	chr10	+	88885991	88929515	Slc5a8	88885991
NM_001284344	chr10	-	89408822	89443967	Gas2l3	89443967
NM_001163700	chr10	-	89454233	89506658	Nr1h4	89506658
NM_009108	chr10	-	89454233	89506658	Nr1h4	89506658
NM_001033331	chr10	-	89408822	89443967	Gas2l3	89443967
NM_001079876	chr10	-	89408822	89443967	Gas2l3	89443967
NM_182959	chr10	-	89574019	89621249	Slc17a8	89621249
NM_001310710	chr10	-	89574019	89599815	Slc17a8	89599815
NR_130956	chr10	+	89686362	89700866	1500026H17Rik	89686362
NM_001359468	chr10	-	89711967	89732245	Actr6	89732245
NM_001359469	chr10	-	89711967	89732295	Actr6	89732295
NM_025914	chr10	-	89711967	89732295	Actr6	89732295
NM_009684	chr10	-	90989310	91082743	Apaf1	91082743
NM_001282947	chr10	-	90989310	91082743	Apaf1	91082743
NM_001042558	chr10	-	90989310	91082743	Apaf1	91082743
NM_011605	chr10	-	91160416	91171619	Tmpo	91171619
NM_133668	chr10	-	91116577	91123963	Slc25a3	91123963
NM_001283048	chr10	-	91147570	91170550	Tmpo	91170550
NR_151510	chr10	-	91208493	91220619	4930534H03Rik	91220619
NM_001080132	chr10	-	91147570	91171619	Tmpo	91171619
NM_001080131	chr10	-	91147570	91171619	Tmpo	91171619
NM_001080130	chr10	-	91147570	91171619	Tmpo	91171619
NM_001080129	chr10	-	91147570	91171619	Tmpo	91171619
NR_152729	chr10	+	91888828	91953580	Gm31592	91888828
NR_037219	chr10	-	92137139	92137223	Mir1251	92137223
NR_029812	chr10	-	92072085	92072185	Mir135a-2	92072185
NM_008682	chr10	-	92684744	92722418	Nedd1	92722418
NR_035452	chr10	+	93162784	93162903	Mir1931	93162784
NM_013508	chr10	-	93247415	93311159	Elk3	93311159
NM_001282967	chr10	-	93247415	93311159	Elk3	93311159
NR_152777	chr10	+	93317402	93322723	Gm32688	93317402
NM_001322268	chr10	-	93247415	93311159	Elk3	93311159
NM_001322265	chr10	-	93247415	93311159	Elk3	93311159
NR_038014	chr10	+	93336210	93348879	Gm17745	93336210
NR_106161	chr10	+	93433106	93433162	Mir7688	93433106
NM_027908	chr10	-	93523337	93540033	Amdhd1	93540033
NM_175488	chr10	+	93540631	93584326	Ccdc38	93540631
NM_010401	chr10	+	93488767	93516761	Hal	93488767
NM_001359749	chr10	+	93554880	93584326	Ccdc38	93554880
NR_045810	chr10	+	93589412	93605245	4933408J17Rik	93589412
NR_027478	chr10	-	93665243	93665854	Gm8580	93665854
NR_038017	chr10	-	93674217	93683322	Gm15915	93683322
NR_029764	chr10	-	93963767	93963863	Mir331	93963863
NM_019648	chr10	-	93858489	93891202	Metap2	93891202
NM_025551	chr10	+	94199008	94220948	Ndufa12	94199008
NM_011629	chr10	+	94147930	94197214	Nr2c1	94147930
NR_033209	chr10	-	94293662	94298703	Gm4792	94298703
NM_172051	chr10	+	94514856	94590954	Tmcc3	94514856
NR_106070	chr10	-	94586136	94586199	Mir7211	94586199
NM_001359760	chr10	+	94550919	94590954	Tmcc3	94550919
NM_001359761	chr10	+	94550871	94590954	Tmcc3	94550871
NM_001168684	chr10	+	94575256	94590954	Tmcc3	94575256
NM_177026	chr10	+	94576262	94590954	Tmcc3	94576262
NR_015524	chr10	-	94673492	94688613	Cep83os	94688613
NR_131146	chr10	-	95120581	95145825	Gm29684	95145825
NM_001168657	chr10	-	95411489	95415283	Socs2	95415283
NM_001168656	chr10	-	95411489	95415484	Socs2	95415484
NM_001168655	chr10	-	95411489	95416212	Socs2	95416212
NM_007706	chr10	-	95411489	95416857	Socs2	95416857
NR_045337	chr10	+	95336275	95363216	2310039L15Rik	95336275
NM_080560	chr10	+	95515161	95545658	Ube2n	95515161
NM_001359477	chr10	-	95480804	95501949	Mrpl42	95501949
NM_001359476	chr10	-	95480804	95501949	Mrpl42	95501949
NM_026065	chr10	-	95480804	95501949	Mrpl42	95501949
NR_037212	chr10	-	95559230	95559321	Mir3058	95559321
NR_110448	chr10	+	96226206	96248708	4930459C07Rik	96226206
NM_007569	chr10	+	96617000	96622811	Btg1	96617000
NR_045358	chr10	+	97035767	97061059	4930556N09Rik	97035767
NR_039547	chr10	+	97423477	97423562	Mir3966	97423477
NR_045356	chr10	-	97590983	97596931	4930473O22Rik	97596931
NM_008438	chr10	+	97607204	97613688	Kera	97607204
NM_008524	chr10	+	97565500	97572703	Lum	97565500
NM_025724	chr10	+	97693058	97694926	Ccer1	97693058
NR_130992	chr10	+	97714771	97719363	4930525C09Rik	97714771
NR_130993	chr10	+	97714771	97753702	4930525C09Rik	97714771
NM_015737	chr10	+	99108134	99113247	Galnt4	99108134
NM_027740	chr10	+	99107081	99198074	Poc1b	99107081
NR_153333	chr10	+	99107081	99198074	Poc1b	99107081
NM_026268	chr10	+	99263230	99267489	Dusp6	99263230
NR_038018	chr10	-	99638730	99641920	Gm18409	99641920
NM_027945	chr10	-	99757704	99759658	Csl	99759658
NM_013598	chr10	+	100015820	100100415	Kitl	100015820
NM_001347156	chr10	+	100015820	100100415	Kitl	100015820
NM_001166636	chr10	+	100335675	100336589	Gm4312	100335675
NM_001166637	chr10	+	100335675	100336589	Gm4301	100335675
NM_001166638	chr10	+	100340837	100341762	Gm4303	100340837
NM_001166639	chr10	+	100340837	100341762	Gm4305	100340837
NM_001166641	chr10	+	100340837	100341762	Gm4307	100340837
NM_001166634	chr10	+	100345969	100352002	Gm4302	100345969
NM_001166638	chr10	+	100345971	100346881	Gm4303	100345971
NM_001166639	chr10	+	100345971	100346881	Gm4305	100345971
NM_001166641	chr10	+	100345971	100346881	Gm4307	100345971
NM_001166634	chr10	+	100351090	100362247	Gm4302	100351090
NM_001166638	chr10	+	100351092	100352002	Gm4303	100351092
NM_001166639	chr10	+	100351092	100352002	Gm4305	100351092
NM_001166641	chr10	+	100351092	100352002	Gm4307	100351092
NM_001166638	chr10	+	100361337	100362247	Gm4303	100361337
NM_001166639	chr10	+	100361337	100362247	Gm4305	100361337
NM_001166641	chr10	+	100361337	100362247	Gm4307	100361337
NM_001166636	chr10	+	100366498	100367412	Gm4312	100366498
NM_001166637	chr10	+	100366498	100367412	Gm4301	100366498
NM_001166636	chr10	-	100381646	100382560	Gm4312	100382560
NM_001166637	chr10	-	100381646	100382560	Gm4301	100382560
NM_001110013	chr10	-	100443901	100487347	Tmtc3	100487347
NM_001033332	chr10	-	100448183	100487347	Tmtc3	100487347
NM_001081246	chr10	+	100592385	100618391	1700017N19Rik	100592385
NM_175128	chr10	-	100572273	100589259	4930430F08Rik	100589259
NR_152765	chr10	-	100707534	100741635	Gm35722	100741635
NR_037211	chr10	+	101772691	101772772	Mir3059	101772691
NM_026243	chr10	+	102374436	102391468	Mgat4c	102374436
NM_024435	chr10	-	102481755	102490418	Nts	102490418
NM_146240	chr10	+	102512221	102546560	Rassf9	102512221
NM_001361058	chr10	-	103214398	103236322	Lrriq1	103236322
NM_029134	chr10	-	103214398	103236322	Lrriq1	103236322
NM_001270898	chr10	+	104142986	104145427	Gm21293	104142986
NM_001270899	chr10	+	104142986	104145427	Gm6763	104142986
NM_001270900	chr10	+	104142986	104145427	Gm8764	104142986
NM_001270901	chr10	+	104142986	104145427	Gm21304	104142986
NM_001270642	chr10	+	104142986	104145456	Gm21312	104142986
NM_001270644	chr10	+	104142986	104145456	Gm20765	104142986
NM_001177535	chr10	+	104142986	104153965	Gm4340	104142986
NM_001270898	chr10	+	104151496	104153936	Gm21293	104151496
NM_001270899	chr10	+	104151496	104153936	Gm6763	104151496
NM_001270900	chr10	+	104151496	104153936	Gm8764	104151496
NM_001270901	chr10	+	104151496	104153936	Gm21304	104151496
NM_001270642	chr10	+	104151496	104153965	Gm21312	104151496
NM_001270644	chr10	+	104151496	104153965	Gm20765	104151496
NM_001177535	chr10	+	104151496	104162473	Gm4340	104151496
NM_001270898	chr10	+	104160005	104162444	Gm21293	104160005
NM_001270899	chr10	+	104160005	104162444	Gm6763	104160005
NM_001270900	chr10	+	104160005	104162444	Gm8764	104160005
NM_001270901	chr10	+	104160005	104162444	Gm21304	104160005
NM_001270642	chr10	+	104160005	104162473	Gm21312	104160005
NM_001270644	chr10	+	104160005	104162473	Gm20765	104160005
NM_001177535	chr10	+	104160005	104170983	Gm4340	104160005
NM_001270898	chr10	+	104168514	104170954	Gm21293	104168514
NM_001270899	chr10	+	104168514	104170954	Gm6763	104168514
NM_001270900	chr10	+	104168514	104170954	Gm8764	104168514
NM_001270901	chr10	+	104168514	104170954	Gm21304	104168514
NM_001270642	chr10	+	104168514	104170983	Gm21312	104168514
NM_001270644	chr10	+	104168514	104170983	Gm20765	104168514
NM_001177535	chr10	+	104168514	104179491	Gm4340	104168514
NM_001270898	chr10	+	104177023	104179462	Gm21293	104177023
NM_001270899	chr10	+	104177023	104179462	Gm6763	104177023
NM_001270900	chr10	+	104177023	104179462	Gm8764	104177023
NM_001270901	chr10	+	104177023	104179462	Gm21304	104177023
NM_001270642	chr10	+	104177023	104179491	Gm21312	104177023
NM_001270644	chr10	+	104177023	104179491	Gm20765	104177023
NM_001177535	chr10	+	104177023	104188000	Gm4340	104177023
NM_001270898	chr10	+	104185532	104187971	Gm21293	104185532
NM_001270899	chr10	+	104185532	104187971	Gm6763	104185532
NM_001270900	chr10	+	104185532	104187971	Gm8764	104185532
NM_001270901	chr10	+	104185532	104187971	Gm21304	104185532
NM_001270642	chr10	+	104185532	104188000	Gm21312	104185532
NM_001270644	chr10	+	104185532	104188000	Gm20765	104185532
NM_001270898	chr10	+	104194041	104196493	Gm21293	104194041
NM_001270899	chr10	+	104194041	104196493	Gm6763	104194041
NM_001270900	chr10	+	104194041	104196493	Gm8764	104194041
NM_001270901	chr10	+	104194041	104196493	Gm21304	104194041
NM_001270642	chr10	+	104194041	104196522	Gm21312	104194041
NM_001270644	chr10	+	104194041	104196522	Gm20765	104194041
NR_105838	chr10	+	104287268	104287376	Mir6411	104287268
NR_038032	chr10	+	105574550	105583870	Gm15663	105574550
NM_025602	chr10	+	105841478	105847510	Ccdc59	105841478
NM_008656	chr10	-	107482907	107486134	Myf5	107486134
NM_008657	chr10	-	107492859	107494729	Myf6	107494729
NR_131147	chr10	+	107946644	107977832	Gm29685	107946644
NM_203660	chr10	-	108699043	108700160	Gm5136	108700160
NR_028438	chr10	+	110600649	110615961	9230102K24Rik	110600649
NM_172554	chr10	-	110941779	111010066	Zdhhc17	111010066
NM_007792	chr10	+	110920175	110939514	Csrp2	110920175
NM_001359622	chr10	-	110941779	111010009	Zdhhc17	111010009
NM_001359624	chr10	-	110941779	111010066	Zdhhc17	111010066
NM_027914	chr10	+	111298678	111301736	Bbs10	111298678
NR_033603	chr10	+	111500787	111501345	Gm5176	111500787
NM_009344	chr10	+	111506285	111508649	Phlda1	111506285
NM_015781	chr10	+	111473226	111498150	Nap1l1	111473226
NM_001358932	chr10	+	111473226	111498150	Nap1l1	111473226
NR_152558	chr10	+	111473226	111498150	Nap1l1	111473226
NR_045344	chr10	-	111586718	111594273	4933440J02Rik	111594273
NR_046029	chr10	-	111854520	111874376	Gm20758	111874376
NM_028608	chr10	-	111985447	111997264	Glipr1	111997264
NM_178610	chr10	+	111972694	111988430	Krr1	111972694
NM_026223	chr10	+	112083353	112108098	Glipr1l2	112083353
NM_001347157	chr10	+	112083353	112108098	Glipr1l2	112083353
NR_040579	chr10	+	112726925	112785599	1700010J16Rik	112726925
NR_152199	chr10	+	112837751	112845807	Gm3942	112837751
NM_001033474	chr10	-	112925427	112929026	Atxn7l3b	112929026
NM_024454	chr10	-	115289861	115315591	Rab21	115315591
NM_001033261	chr10	+	115384958	115432771	Zfc3h1	115384958
NM_025780	chr10	-	115368397	115384435	Thap2	115384435
NM_029982	chr10	+	115569985	115582454	A930009A15Rik	115569985
NM_146010	chr10	+	115817283	115849893	Tspan8	115817283
NM_001168679	chr10	+	115817283	115849893	Tspan8	115817283
NM_001168680	chr10	+	115817283	115849893	Tspan8	115817283
NM_001161855	chr10	-	116111663	116113917	4933416C03Rik	116113917
NM_029928	chr10	+	116301373	116389538	Ptprb	116301373
NR_028107	chr10	+	116418120	116421235	Kcnmb4os1	116418120
NR_130644	chr10	+	116473162	116474986	Kcnmb4os2	116473162
NM_021452	chr10	-	116417867	116473523	Kcnmb4	116473523
NR_045345	chr10	-	116723066	116729177	1700030O20Rik	116729177
NR_131036	chr10	+	116729252	116739760	4930579P08Rik	116729252
NR_152731	chr10	+	116674590	116679303	Gm26579	116674590
NR_038025	chr10	+	116950561	116963279	4933412E12Rik	116950561
NR_038026	chr10	+	116950561	116963279	4933412E12Rik	116950561
NR_027847	chr10	+	116964739	116969107	D630029K05Rik	116964739
NR_027846	chr10	+	116966273	116969107	D630029K05Rik	116966273
NM_001007583	chr10	+	116986313	117025040	Best3	116986313
NM_146242	chr10	+	117045340	117046768	Lrrc10	117045340
NM_177798	chr10	-	117070126	117148474	Frs2	117148474
NM_001358767	chr10	-	117050996	117063375	Cct2	117063375
NM_007636	chr10	-	117050996	117063852	Cct2	117063852
NM_017372	chr10	-	117277540	117282272	Lyz2	117282272
NM_029906	chr10	-	117233752	117238681	9530003J23Rik	117238681
NM_013590	chr10	-	117287794	117292868	Lyz1	117292868
NM_026570	chr10	-	117215140	117224507	Yeats4	117224507
NM_001310609	chr10	-	117344666	117376973	Cpsf6	117376973
NM_001013391	chr10	-	117344667	117376973	Cpsf6	117376973
NR_152734	chr10	-	117446022	117447435	Gm32141	117447435
NM_027468	chr10	+	117629499	117687352	Cpm	117629499
NM_029875	chr10	-	117733677	117746358	Slc35e3	117746358
NM_134010	chr10	-	117750642	117792705	Nup107	117792705
NR_045342	chr10	+	117925458	117948307	4933411E08Rik	117925458
NM_010785	chr10	+	118141786	118168999	Mdm1	118141786
NM_148922	chr10	+	118141786	118168999	Mdm1	118141786
NM_016971	chr10	+	118204963	118210046	Il22	118204963
NM_001162905	chr10	+	118141786	118168999	Mdm1	118141786
NM_001162904	chr10	+	118141786	118168999	Mdm1	118141786
NM_054079	chr10	-	118289629	118295038	Iltifb	118295038
NM_008337	chr10	+	118441045	118445894	Ifng	118441045
NR_104123	chr10	-	118502034	118556525	Ifngas1	118556525
NM_001014390	chr10	-	118859348	118868903	Dyrk2	118868903
NR_110482	chr10	-	118920380	118927143	Gm38403	118927143
NR_045348	chr10	+	119092904	119103107	1700064J06Rik	119092904
NR_152787	chr10	-	119028289	119050499	Gm33677	119050499
NM_027994	chr10	-	119198811	119240055	Cand1	119240055
NR_126085	chr10	+	119320233	119331862	4930477N07Rik	119320233
NR_126086	chr10	+	119320233	119331862	4930477N07Rik	119320233
NR_040578	chr10	+	119413443	119426864	1700025F24Rik	119413443
NR_045359	chr10	-	119746061	119761699	Grip1os2	119761699
NR_131760	chr10	-	119825203	119852390	Grip1os1	119852390
NM_080446	chr10	-	120083607	120112965	Helb	120112965
NM_026617	chr10	+	120208825	120224897	Tmbim4	120208825
NM_025431	chr10	+	120227059	120232070	Llph	120227059
NR_040626	chr10	+	120389522	120392793	9230105E05Rik	120389522
NR_030434	chr10	-	120447990	120448110	Mir763	120448110
NR_038003	chr10	+	120765731	120774485	4921513I03Rik	120765731
NR_038000	chr10	+	120765731	120778886	4921513I03Rik	120765731
NM_001081193	chr10	-	120923410	120979330	Lemd3	120979330
NR_038023	chr10	+	120857628	120863328	Gm15910	120857628
NM_011915	chr10	+	121034003	121100642	Wif1	121034003
NR_152796	chr10	-	121199140	121202649	4930432O09Rik	121202649
NM_029057	chr10	-	121263819	121311396	Tbc1d30	121311396
NM_001361015	chr10	-	121263819	121351644	Tbc1d30	121351644
NM_138956	chr10	-	121410350	121476250	Rassf3	121476250
NM_019786	chr10	-	121546455	121586794	Tbk1	121586794
NM_001081056	chr10	-	121587379	121626332	Xpot	121626332
NM_001359618	chr10	-	121587379	121626332	Xpot	121626332
NM_177335	chr10	+	121641700	121693914	D930020B18Rik	121641700
NM_001359720	chr10	+	121739929	121752865	BC048403	121739929
NM_173022	chr10	+	121739929	121752865	BC048403	121739929
NR_004052	chr10	-	122078111	122079879	Gm9079	122079879
NR_027637	chr10	+	122119696	122130558	Gm4489	122119696
NM_153059	chr10	-	122081259	122097102	Tmem5	122097102
NM_016847	chr10	+	122448498	122453453	Avpr1a	122448498
