Chromosome	Start	End	ID	empty_Input	empty_H3K27ac	sg1.4_H3K27ac	sg5.8_H3K27ac	class
chr10	41324417	41327417	ESCTE3358	10.663113	17.623234	15.257123	12.45575	RLTR9
chr10	41408841	41411841	ESCTE3359	15.328224	63.980003	48.463802	67.261055	RLTR9
chr10	41414018	41417018	ESCTE3360	11.662779	68.96048	61.028492	65.83754	RLTR9
chr10	41435105	41438105	ESCTE3361	7.3308897	14.558324	14.808384	17.793928	RLTR9
chr10	41444255	41447255	ESCTE3362	8.997001	9.9609585	8.077301	13.523386	RLTR9
chr10	44073651	44076651	ESCTE3363	10.996335	8.428503	10.769734	11.743993	RLTR9
chr10	44083967	44086967	ESCTE3364	12.329224	13.792096	8.974778	11.032236	RLTR9
chr10	44084942	44087942	ESCTE3365	12.329224	11.876528	9.423517	10.676357	RLTR9
chr10	44089836	44092836	ESCTE3366	10.996335	8.045389	10.320995	8.896964	RLTR9
chr10	44241684	44244684	ESCTE3367	11.662779	16.857006	17.052078	15.302779	RLTR9
chr10	44246731	44249731	ESCTE3368	12.329224	21.071259	24.680641	27.046772	RLTR9
chr10	44807194	44810194	ESCTE3369	7.997334	8.428503	11.218473	7.1175714	RLTR9
chr10	44810362	44813362	ESCTE3370	10.32989	11.1103	7.6285615	3.9146643	RLTR9
chr10	44812434	44815434	ESCTE3371	8.330557	13.408982	10.320995	9.964601	RLTR9
chr10	45663878	45666878	ESCTE3372	7.997334	10.727186	12.115951	10.676357	RLTR9
chr10	46205684	46208684	ESCTE3373	9.330223	6.512934	5.384867	6.4058146	RLTR9
chr10	46208175	46211175	ESCTE3374	5.3315563	3.831138	5.833606	3.2029073	RLTR9
chr10	46671143	46674143	ESCTE3375	11.996001	12.259642	12.56469	11.032236	RLTR9
chr10	46688438	46691438	ESCTE3376	9.663445	25.668623	31.411724	24.199743	RLTR9
chr10	46739718	46742718	ESCTE3377	11.662779	31.032217	27.373074	28.114408	RLTR9
chr10	46812920	46815920	ESCTE3378	9.996668	66.6618	69.1058	63.346386	RLTR9
chr10	46818556	46821556	ESCTE3379	13.328891	67.044914	76.285614	77.225655	RLTR9
chr10	47353879	47356879	ESCTE3380	9.330223	7.662276	11.667212	8.896964	RLTR9
chr10	47397961	47400961	ESCTE3381	7.997334	8.045389	5.833606	7.8293285	RLTR9
chr10	47601548	47604548	ESCTE3382	9.663445	12.259642	15.705862	14.9469	RLTR9
chr10	48396544	48399544	ESCTE3385	10.32989	11.1103	4.936128	8.896964	RLTR9
chr10	48404196	48407196	ESCTE3386	11.996001	13.025868	8.974778	19.573322	RLTR9
chr10	48549866	48552866	ESCTE3387	10.32989	4.9804792	9.872256	5.3381786	RLTR9
chr10	48554938	48557938	ESCTE3388	5.664778	6.896048	3.5899115	5.6940575	RLTR9
chr10	48661967	48664967	ESCTE3389	9.663445	10.727186	9.423517	9.608722	RLTR9
chr10	48735594	48738594	ESCTE3390	11.996001	11.493414	10.769734	12.099872	RLTR9
chr10	48742920	48745920	ESCTE3391	10.32989	11.493414	9.872256	8.541086	RLTR9
chr10	48794416	48797416	ESCTE3392	6.6644454	8.045389	10.769734	11.388115	RLTR9
chr10	48998262	49001262	ESCTE3393	10.32989	3.831138	4.0386505	5.3381786	RLTR9
chr10	49006147	49009147	ESCTE3394	12.329224	8.428503	10.320995	12.811629	RLTR9
chr10	49016208	49019208	ESCTE3395	8.997001	11.876528	13.462168	9.252843	RLTR9
chr10	49021997	49024997	ESCTE3396	7.997334	8.428503	8.077301	8.541086	RLTR9
chr10	49901628	49904628	ESCTE3402	9.330223	11.876528	11.218473	14.591022	RLTR9
chr10	49907385	49910385	ESCTE3403	11.996001	33.714012	35.450375	38.434887	RLTR9
chr10	50571001	50574001	ESCTE3404	8.997001	6.896048	10.769734	6.049936	RLTR9
chr10	50577914	50580914	ESCTE3405	13.328891	9.194731	8.526039	8.896964	RLTR9
chr10	51296027	51299027	ESCTE3406	8.330557	9.9609585	10.320995	5.3381786	RLTR9
chr10	51327427	51330427	ESCTE3407	12.995668	34.863354	37.69407	41.281914	RLTR9
chr10	51333144	51336144	ESCTE3408	10.32989	14.941438	12.56469	14.591022	RLTR9
chr10	51368110	51371110	ESCTE3409	7.997334	7.662276	4.936128	6.761693	RLTR9
chr10	51416147	51419147	ESCTE3410	9.996668	16.857006	17.052078	23.487986	RLTR9
chr10	51564223	51567223	ESCTE3412	13.662112	12.6427555	13.013429	13.523386	RLTR9
chr10	51803734	51806734	ESCTE3414	12.329224	7.662276	7.6285615	8.896964	RLTR9
chr10	51815376	51818376	ESCTE3415	10.32989	13.025868	16.154602	9.252843	RLTR9
chr10	52326693	52329693	ESCTE3416	13.328891	16.857006	19.295774	18.149807	RLTR9
chr10	52561339	52564339	ESCTE3417	12.662446	9.194731	5.833606	11.032236	RLTR9
chr10	52680291	52683291	ESCTE3418	8.330557	8.045389	8.526039	8.185207	RLTR9
chr10	53149540	53152540	ESCTE3419	12.995668	23.369942	20.64199	25.979136	RLTR9
chr10	53498691	53501691	ESCTE3420	13.995335	13.025868	13.910907	12.45575	RLTR9
chr10	54759304	54762304	ESCTE3422	6.6644454	4.5973654	8.526039	5.3381786	RLTR9
chr10	55315446	55318446	ESCTE3423	8.330557	7.279162	7.6285615	6.4058146	RLTR9
chr10	55439125	55442125	ESCTE3424	5.3315563	6.896048	5.833606	9.608722	RLTR9
chr10	55539932	55542932	ESCTE3425	7.997334	3.831138	5.833606	3.9146643	RLTR9
chr10	55825814	55828814	ESCTE3426	5.664778	8.811617	7.6285615	4.9823003	RLTR9
chr10	58529502	58532502	ESCTE3430	16.661114	122.59641	117.569595	103.20479	RLTR9
chr10	58534860	58537860	ESCTE3431	13.995335	55.934612	60.131016	55.16118	RLTR9
chr10	60162444	60165444	ESCTE3433	15.661447	22.986828	27.373074	32.74083	RLTR9
chr10	60173942	60176942	ESCTE3434	13.328891	20.688145	25.57812	25.623259	RLTR9
chr10	60516303	60519303	ESCTE3435	12.329224	13.792096	7.179823	9.964601	RLTR9
chr10	63424600	63427600	ESCTE3436	16.661114	20.688145	20.64199	28.470285	RLTR9
chr10	65893175	65896175	ESCTE3438	8.997001	6.512934	5.833606	6.761693	RLTR9
chr10	67482419	67485419	ESCTE3439	12.662446	11.876528	13.462168	16.014536	RLTR9
chr10	68071491	68074491	ESCTE3440	12.329224	13.408982	15.705862	16.370415	RLTR9
chr10	70324130	70327130	ESCTE3441	9.330223	31.798445	33.20668	40.21428	RLTR9
chr10	70324861	70327861	ESCTE3442	11.996001	30.26599	33.65542	36.655495	RLTR9
chr10	70707523	70710523	ESCTE3443	13.328891	22.986828	19.744513	19.929201	RLTR9
chr10	70836117	70839117	ESCTE3444	10.996335	109.95366	105.45364	86.83437	RLTR9
chr10	70841257	70844257	ESCTE3445	17.66078	134.08983	165.13593	114.23702	RLTR9
chr10	74920444	74923444	ESCTE3446	16.32789	15.707665	22.885685	19.217443	RLTR9
chr10	75846999	75849999	ESCTE3447	12.662446	32.947784	31.411724	28.470285	RLTR9
chr10	76011016	76014016	ESCTE3448	18.99367	16.857006	17.052078	18.149807	RLTR9
chr10	76014795	76017795	ESCTE3449	11.996001	13.408982	17.052078	13.523386	RLTR9
chr10	76042315	76045315	ESCTE3450	16.994335	51.72036	71.34949	63.346386	RLTR9
chr10	76260518	76263518	ESCTE3451	13.662112	13.025868	9.423517	13.879265	RLTR9
chr10	77601618	77604618	ESCTE3452	16.994335	60.53198	52.053715	60.14348	RLTR9
chr10	77743679	77746679	ESCTE3453	17.66078	16.090778	10.320995	12.099872	RLTR9
chr10	77867464	77870464	ESCTE3454	19.32689	10.727186	6.731084	12.099872	RLTR9
chr10	78756354	78759354	ESCTE3455	13.328891	9.577845	10.320995	9.608722	RLTR9
chr10	79198731	79201731	ESCTE3457	10.663113	26.817965	18.398296	29.537922	RLTR9
chr10	79305264	79308264	ESCTE3458	13.328891	11.876528	10.320995	8.185207	RLTR9
chr10	79495498	79498498	ESCTE3461	17.327557	83.13569	77.631836	91.10492	RLTR9
chr10	82256117	82259117	ESCTE3462	13.995335	8.811617	16.154602	14.235143	RLTR9
chr10	82280668	82283668	ESCTE3463	15.661447	9.9609585	12.56469	11.388115	RLTR9
chr10	82319623	82322623	ESCTE3464	14.661779	19.921917	13.462168	11.388115	RLTR9
chr10	82328612	82331612	ESCTE3465	8.663778	8.045389	8.077301	10.676357	RLTR9
chr10	83375566	83378566	ESCTE3466	14.661779	13.408982	17.052078	19.929201	RLTR9
chr10	83397173	83400173	ESCTE3467	14.995002	14.941438	13.013429	16.014536	RLTR9
chr10	83449358	83452358	ESCTE3468	15.328224	13.408982	8.077301	9.252843	RLTR9
chr10	83481589	83484589	ESCTE3469	13.328891	14.17521	10.320995	10.320478	RLTR9
chr10	85070554	85073554	ESCTE3470	10.996335	72.40851	75.38814	89.32552	RLTR9
chr10	86433811	86436811	ESCTE3471	15.328224	19.15569	16.60334	17.082172	RLTR9
chr10	87684741	87687741	ESCTE3472	9.330223	21.071259	27.373074	28.470285	RLTR9
chr10	87967291	87970291	ESCTE3473	11.329556	13.408982	18.398296	13.523386	RLTR9
chr10	91209897	91212897	ESCTE3474	12.662446	13.792096	14.808384	12.811629	RLTR9
chr10	95326293	95329293	ESCTE3476	12.662446	20.30503	27.821814	22.420351	RLTR9
chr10	95718066	95721066	ESCTE3477	21.659447	33.3309	41.28398	47.68773	RLTR9
chr10	96054726	96057726	ESCTE3478	14.328557	13.408982	12.56469	16.726294	RLTR9
chr10	99467721	99470721	ESCTE3479	11.996001	18.772575	15.705862	19.217443	RLTR9
chr10	99977816	99980816	ESCTE3480	9.996668	8.811617	8.077301	6.049936	RLTR9
chr10	100150909	100153909	ESCTE3481	8.663778	9.577845	11.667212	6.761693	RLTR9
chr10	100654842	100657842	ESCTE3482	8.663778	8.811617	7.179823	5.3381786	RLTR9
chr10	100655066	100658066	ESCTE3483	7.3308897	8.811617	8.077301	3.9146643	RLTR9
chr10	100655338	100658338	ESCTE3484	7.3308897	9.577845	7.6285615	3.9146643	RLTR9
chr10	100655944	100658944	ESCTE3485	8.330557	10.727186	8.526039	4.6264215	RLTR9
chr10	101538040	101541040	ESCTE3486	8.663778	8.045389	8.974778	5.6940575	RLTR9
chr10	103343532	103346532	ESCTE3487	9.663445	17.24012	18.398296	20.285078	RLTR9
chr10	104371278	104374278	ESCTE3488	6.331223	7.279162	2.2436945	5.3381786	RLTR9
chr10	104510545	104513545	ESCTE3489	8.997001	10.344072	7.179823	16.726294	RLTR9
chr10	105752490	105755490	ESCTE3490	12.662446	26.43485	28.270552	29.182043	RLTR9
chr10	106415920	106418920	ESCTE3491	8.330557	10.344072	8.526039	13.879265	RLTR9
chr10	109520480	109523480	ESCTE3494	7.664112	17.623234	17.500818	20.996836	RLTR9
chr10	109731630	109734630	ESCTE3495	9.330223	5.363593	5.833606	4.9823003	RLTR9
chr10	110854611	110857611	ESCTE3496	16.32789	126.81066	141.8015	132.03096	RLTR9
chr10	110854848	110857848	ESCTE3497	15.661447	127.57689	140.00655	130.96332	RLTR9
chr10	111018567	111021567	ESCTE3498	13.662112	16.857006	14.808384	19.217443	RLTR9
chr10	111897710	111900710	ESCTE3499	12.995668	11.1103	14.359646	11.743993	RLTR9
chr10	112792512	112795512	ESCTE3500	11.996001	10.344072	13.013429	10.676357	RLTR9
chr10	113560314	113563314	ESCTE3501	6.9976673	4.2142515	4.0386505	8.541086	RLTR9
chr10	114007911	114010911	ESCTE3502	4.6651115	4.2142515	6.731084	2.1352715	RLTR9
chr10	114309281	114312281	ESCTE3503	8.997001	5.746707	8.974778	7.47345	RLTR9
chr10	114964873	114967873	ESCTE3504	7.997334	11.1103	8.974778	9.608722	RLTR9
chr10	115213502	115216502	ESCTE3505	9.663445	21.071259	17.949556	15.658657	RLTR9
chr10	117250155	117253155	ESCTE3506	11.662779	7.279162	7.6285615	13.879265	RLTR9
chr10	117251027	117254027	ESCTE3507	12.329224	7.279162	9.872256	12.45575	RLTR9
chr10	117257438	117260438	ESCTE3508	18.99367	11.1103	10.320995	9.964601	RLTR9
chr10	121287107	121290107	ESCTE3509	16.32789	15.324552	12.56469	11.388115	RLTR9
chr10	122190582	122193582	ESCTE3510	7.664112	8.811617	9.423517	11.388115	RLTR9
chr10	123658127	123661127	ESCTE3511	10.663113	7.662276	8.526039	5.3381786	RLTR9
chr10	124937633	124940633	ESCTE3512	12.995668	8.428503	11.667212	9.252843	RLTR9
chr10	125514129	125517129	ESCTE3513	7.664112	5.363593	4.936128	6.761693	RLTR9
chr10	126441262	126444262	ESCTE3514	9.996668	5.746707	10.320995	8.185207	RLTR9
chr10	126840081	126843081	ESCTE3515	13.662112	12.6427555	8.974778	14.235143	RLTR9
chr10	126936083	126939083	ESCTE3516	16.994335	14.558324	15.705862	17.082172	RLTR9
chr10	127150773	127153773	ESCTE3517	15.994668	24.13617	26.026857	28.826164	RLTR9
chr10	127826115	127829115	ESCTE3519	15.328224	14.17521	14.359646	12.811629	RLTR9
chr10	127827800	127830800	ESCTE3520	11.996001	16.090778	17.052078	12.811629	RLTR9
chr10	127891852	127894852	ESCTE3522	21.326225	26.817965	39.040287	39.146645	RLTR9
chr10	127950652	127953652	ESCTE3523	19.660112	15.324552	17.500818	19.217443	RLTR9
chr10	129030441	129033441	ESCTE3524	14.661779	11.876528	8.526039	8.541086	RLTR9
chr10	129204243	129207243	ESCTE3525	10.996335	4.5973654	10.320995	7.47345	RLTR9
chr10	129220946	129223946	ESCTE3526	11.662779	11.493414	14.359646	11.743993	RLTR9
chr10	129355258	129358258	ESCTE3527	11.329556	8.428503	10.320995	13.167507	RLTR9
chr10	129360990	129363990	ESCTE3528	10.32989	8.428503	8.526039	9.252843	RLTR9
chr10	129361494	129364494	ESCTE3529	9.996668	8.428503	8.974778	9.964601	RLTR9
chr10	129369119	129372119	ESCTE3530	9.996668	11.493414	5.384867	6.049936	RLTR9
chr10	129373202	129376202	ESCTE3531	8.330557	7.279162	10.769734	5.6940575	RLTR9
chr10	129399508	129402508	ESCTE3532	11.329556	8.811617	9.872256	9.608722	RLTR9
chr10	130004164	130007164	ESCTE3535	12.329224	88.11617	86.157875	58.00821	RLTR9
chr10	130035831	130038831	ESCTE3536	9.663445	18.006348	20.19325	17.082172	RLTR9
chr10	130114825	130117825	ESCTE3537	13.995335	13.792096	11.218473	15.658657	RLTR9
chr10	130228547	130231547	ESCTE3538	13.662112	11.1103	11.667212	11.743993	RLTR9
chr10	130228625	130231625	ESCTE3539	13.328891	11.1103	12.115951	12.099872	RLTR9
chr10	130371383	130374383	ESCTE3540	12.662446	13.792096	13.910907	13.523386	RLTR9
chr10	130522695	130525695	ESCTE3542	11.662779	13.792096	9.872256	9.608722	RLTR9
chr11	3944223	3947223	ESCTE3543	12.995668	28.733534	26.475595	25.26738	RLTR9
chr11	3954271	3957271	ESCTE3544	10.663113	49.804794	52.95119	65.48166	RLTR9
chr11	4451816	4454816	ESCTE3545	17.327557	10.727186	14.808384	13.879265	RLTR9
chr11	5494318	5497318	ESCTE3546	19.32689	81.22012	78.080574	95.01958	RLTR9
chr11	5693089	5696089	ESCTE3547	9.330223	30.26599	29.616768	37.367252	RLTR9
chr11	5698506	5701506	ESCTE3548	8.330557	39.843834	41.73272	42.70543	RLTR9
chr11	6366649	6369649	ESCTE3549	14.995002	108.80431	114.42842	156.2307	RLTR9
chr11	6724393	6727393	ESCTE3550	16.994335	12.259642	12.56469	11.388115	RLTR9
chr11	6801693	6804693	ESCTE3551	12.662446	12.6427555	12.115951	15.658657	RLTR9
chr11	6807147	6810147	ESCTE3552	12.995668	9.194731	8.526039	9.608722	RLTR9
chr11	6845712	6848712	ESCTE3553	13.328891	11.493414	15.705862	13.167507	RLTR9
chr11	6852143	6855143	ESCTE3554	11.662779	15.707665	14.359646	19.573322	RLTR9
chr11	6881845	6884845	ESCTE3555	10.996335	26.051737	26.924335	28.470285	RLTR9
chr11	7688296	7691296	ESCTE3556	7.664112	9.194731	7.6285615	12.099872	RLTR9
chr11	7727355	7730355	ESCTE3557	11.662779	14.17521	11.667212	10.676357	RLTR9
chr11	8415887	8418887	ESCTE3558	12.329224	16.473892	13.013429	15.658657	RLTR9
chr11	9144941	9147941	ESCTE3560	16.32789	14.17521	17.052078	17.793928	RLTR9
chr11	9159974	9162974	ESCTE3561	11.662779	14.558324	12.115951	12.811629	RLTR9
chr11	9261678	9264678	ESCTE3562	10.663113	12.6427555	11.667212	16.370415	RLTR9
chr11	9373106	9376106	ESCTE3563	8.330557	8.428503	12.56469	10.676357	RLTR9
chr11	9503350	9506350	ESCTE3564	9.663445	9.577845	9.423517	9.252843	RLTR9
chr11	9842247	9845247	ESCTE3566	8.663778	13.025868	7.6285615	9.964601	RLTR9
chr11	9981744	9984744	ESCTE3567	11.662779	7.662276	9.872256	11.032236	RLTR9
chr11	10086705	10089705	ESCTE3568	9.330223	19.15569	13.462168	14.591022	RLTR9
chr11	10220778	10223778	ESCTE3569	9.663445	8.045389	8.526039	6.761693	RLTR9
chr11	10308702	10311702	ESCTE3570	9.330223	9.577845	11.218473	8.185207	RLTR9
chr11	10329011	10332011	ESCTE3571	12.662446	20.30503	21.090729	23.487986	RLTR9
chr11	10351922	10354922	ESCTE3572	9.996668	6.512934	8.526039	6.049936	RLTR9
chr11	10510080	10513080	ESCTE3573	12.662446	13.408982	13.013429	10.320478	RLTR9
chr11	10713094	10716094	ESCTE3575	9.996668	8.811617	4.936128	7.47345	RLTR9
chr11	10857614	10860614	ESCTE3576	10.996335	6.512934	9.423517	8.185207	RLTR9
chr11	10995773	10998773	ESCTE3577	10.663113	8.811617	13.013429	9.252843	RLTR9
chr11	10999373	11002373	ESCTE3578	9.996668	7.279162	5.833606	9.608722	RLTR9
chr11	11276031	11279031	ESCTE3579	11.996001	13.408982	13.462168	13.523386	RLTR9
chr11	11634921	11637921	ESCTE3580	13.662112	12.6427555	8.077301	8.896964	RLTR9
chr11	13003840	13006840	ESCTE3581	12.995668	95.77845	88.8503	101.06952	RLTR9
chr11	13008461	13011461	ESCTE3582	11.996001	39.077606	44.42515	45.55246	RLTR9
chr11	13416468	13419468	ESCTE3583	11.996001	31.032217	31.411724	36.299614	RLTR9
chr11	14031238	14034238	ESCTE3586	9.996668	15.707665	19.295774	21.708593	RLTR9
chr11	14079368	14082368	ESCTE3587	1.6661114	0.7662276	1.7949557	2.8470287	RLTR9
chr11	14079645	14082645	ESCTE3588	1.9993335	1.1493413	2.2436945	2.8470287	RLTR9
chr11	14487162	14490162	ESCTE3589	9.996668	12.6427555	10.769734	9.608722	RLTR9
chr11	14586955	14589955	ESCTE3590	7.3308897	8.045389	6.282345	9.252843	RLTR9
chr11	15220596	15223596	ESCTE3592	10.996335	16.473892	12.56469	14.235143	RLTR9
chr11	15866646	15869646	ESCTE3593	7.3308897	9.577845	9.872256	10.676357	RLTR9
chr11	15877148	15880148	ESCTE3594	10.996335	11.876528	13.013429	11.743993	RLTR9
chr11	16017919	16020919	ESCTE3595	9.663445	11.493414	8.526039	11.388115	RLTR9
chr11	16107117	16110117	ESCTE3596	11.662779	17.623234	13.013429	10.320478	RLTR9
chr11	16113229	16116229	ESCTE3597	9.330223	15.324552	15.257123	20.640957	RLTR9
chr11	16674540	16677540	ESCTE3599	10.663113	9.9609585	14.808384	11.743993	RLTR9
chr11	17899721	17902721	ESCTE3600	6.331223	12.259642	14.808384	15.658657	RLTR9
chr11	18274478	18277478	ESCTE3601	11.329556	11.1103	9.423517	6.4058146	RLTR9
chr11	18274617	18277617	ESCTE3602	11.662779	10.727186	9.872256	7.8293285	RLTR9
chr11	20143991	20146991	ESCTE3603	14.661779	116.46659	128.33932	162.99239	RLTR9
chr11	20151324	20154324	ESCTE3604	18.660446	78.92144	74.04192	106.40769	RLTR9
chr11	20156669	20159669	ESCTE3605	17.66078	49.42168	46.668846	56.94057	RLTR9
chr11	20387724	20390724	ESCTE3606	12.995668	26.051737	22.885685	31.317314	RLTR9
chr11	20393372	20396372	ESCTE3607	15.661447	99.60959	101.86373	129.53981	RLTR9
chr11	20751337	20754337	ESCTE3608	12.995668	10.727186	13.013429	14.9469	RLTR9
chr11	20771194	20774194	ESCTE3609	19.993336	20.688145	17.052078	25.979136	RLTR9
chr11	20815464	20818464	ESCTE3610	14.661779	11.876528	10.769734	14.9469	RLTR9
chr11	20967331	20970331	ESCTE3611	13.995335	16.473892	13.013429	17.082172	RLTR9
chr11	20973996	20976996	ESCTE3612	12.995668	9.9609585	10.320995	9.964601	RLTR9
chr11	21207670	21210670	ESCTE3613	14.328557	21.454372	32.309204	24.199743	RLTR9
chr11	21628749	21631749	ESCTE3614	11.329556	10.727186	11.218473	9.964601	RLTR9
chr11	21630663	21633663	ESCTE3615	12.329224	9.194731	9.423517	10.320478	RLTR9
chr11	21873037	21876037	ESCTE3616	9.663445	15.324552	17.949556	17.793928	RLTR9
chr11	22518854	22521854	ESCTE3617	15.328224	19.15569	12.115951	16.014536	RLTR9
chr11	22526291	22529291	ESCTE3618	15.661447	16.857006	25.12938	20.285078	RLTR9
chr11	22687224	22690224	ESCTE3619	12.995668	13.408982	13.910907	14.591022	RLTR9
chr11	22746064	22749064	ESCTE3620	14.661779	14.941438	14.359646	22.420351	RLTR9
chr11	22786463	22789463	ESCTE3621	13.995335	15.707665	12.115951	17.438051	RLTR9
chr11	23109392	23112392	ESCTE3622	18.99367	8.045389	11.667212	13.523386	RLTR9
chr11	23110269	23113269	ESCTE3623	17.994001	9.194731	11.667212	12.099872	RLTR9
chr11	23513024	23516024	ESCTE3624	16.661114	18.006348	15.705862	15.658657	RLTR9
chr11	23513620	23516620	ESCTE3625	15.328224	16.473892	16.60334	13.523386	RLTR9
chr11	23519431	23522431	ESCTE3626	18.327225	21.454372	30.962986	26.690893	RLTR9
chr11	23962847	23965847	ESCTE3627	16.32789	16.473892	15.705862	13.523386	RLTR9
chr11	24949941	24952941	ESCTE3628	11.329556	11.1103	14.359646	16.014536	RLTR9
chr11	26370475	26373475	ESCTE3629	16.32789	27.584192	32.309204	30.24968	RLTR9
chr11	26370703	26373703	ESCTE3630	14.661779	24.519283	31.860464	30.24968	RLTR9
chr11	26649390	26652390	ESCTE3631	10.996335	9.194731	9.423517	9.964601	RLTR9
chr11	27044053	27047053	ESCTE3632	7.3308897	7.279162	4.487389	4.9823003	RLTR9
chr11	27227671	27230671	ESCTE3634	12.662446	12.6427555	12.56469	13.523386	RLTR9
chr11	27279621	27282621	ESCTE3636	13.662112	11.493414	14.808384	9.608722	RLTR9
chr11	27285140	27288140	ESCTE3637	9.663445	11.1103	11.218473	9.608722	RLTR9
chr11	27449596	27452596	ESCTE3638	11.662779	10.344072	7.179823	6.4058146	RLTR9
chr11	27455025	27458025	ESCTE3639	11.329556	8.428503	9.423517	7.8293285	RLTR9
chr11	27497784	27500784	ESCTE3640	9.996668	9.9609585	11.667212	11.388115	RLTR9
chr11	27702417	27705417	ESCTE3641	10.32989	11.493414	9.423517	6.049936	RLTR9
chr11	27708139	27711139	ESCTE3642	15.661447	10.344072	13.462168	12.099872	RLTR9
chr11	27782233	27785233	ESCTE3643	9.663445	10.727186	9.872256	6.761693	RLTR9
chr11	27858511	27861511	ESCTE3644	0	0	0	0	RLTR9
chr11	27897123	27900123	ESCTE3645	0	0	0	0	RLTR9
chr11	27978152	27981152	ESCTE3646	12.329224	16.090778	12.115951	9.964601	RLTR9
chr11	28034144	28037144	ESCTE3647	10.663113	25.668623	23.334423	27.046772	RLTR9
chr11	28040552	28043552	ESCTE3648	9.663445	14.17521	8.077301	16.370415	RLTR9
chr11	28107872	28110872	ESCTE3649	9.663445	11.876528	9.423517	8.896964	RLTR9
chr11	28185467	28188467	ESCTE3650	12.662446	19.15569	15.705862	16.370415	RLTR9
chr11	28271066	28274066	ESCTE3651	11.662779	14.941438	11.218473	9.252843	RLTR9
chr11	28271277	28274277	ESCTE3652	10.663113	14.17521	10.320995	8.185207	RLTR9
chr11	28276778	28279778	ESCTE3653	14.995002	11.493414	11.667212	14.591022	RLTR9
chr11	29334097	29337097	ESCTE3654	9.996668	8.428503	9.423517	11.388115	RLTR9
chr11	29353988	29356988	ESCTE3655	15.994668	10.344072	6.282345	7.1175714	RLTR9
chr11	29595119	29598119	ESCTE3656	17.327557	41.759403	38.59155	49.46712	RLTR9
chr11	29602164	29605164	ESCTE3657	15.328224	21.071259	15.705862	25.26738	RLTR9
chr11	29795772	29798772	ESCTE3658	20.993002	20.688145	14.359646	15.302779	RLTR9
chr11	29876689	29879689	ESCTE3659	12.662446	18.389462	17.949556	20.285078	RLTR9
chr11	30337955	30340955	ESCTE3660	12.995668	8.811617	15.705862	12.099872	RLTR9
chr11	30494792	30497792	ESCTE3662	13.328891	13.408982	16.60334	17.793928	RLTR9
chr11	30754181	30757181	ESCTE3663	13.995335	18.772575	23.334423	23.132107	RLTR9
chr11	30760554	30763554	ESCTE3664	10.32989	25.285511	19.295774	23.487986	RLTR9
chr11	31083897	31086897	ESCTE3665	12.329224	17.623234	15.257123	18.505686	RLTR9
chr11	31134843	31137843	ESCTE3666	11.662779	13.792096	9.872256	17.082172	RLTR9
chr11	31168573	31171573	ESCTE3667	15.328224	16.090778	11.218473	13.523386	RLTR9
chr11	31250384	31253384	ESCTE3668	7.3308897	8.045389	10.769734	8.185207	RLTR9
