Probe	Chromosome	Start	End	Strand	TSC_1	TSC_2	TSC_3	TSC_4	TSC_5	diffTSC_d1_1	diffTSC_d1_2	diffTSC_d1_3	diffTSC_d3_1	diffTSC_d3_2	diffTSC_d3_3
Tmem40	6	115729131	115762466	-	1.105123	1.1014099	1.4228996	1.4282373	1.0207552	-1.1793681	-1.0901792	-2.1219363	1.1284391	1.6843581	1.6224611
Cand2	6	115774538	115804893	+	1.9739645	1.9632984	2.3588548	2.3709276	1.9109459	1.9826697	2.0109115	1.8360641	2.6861134	2.6535044	2.7463756
Rpl32	6	115805505	115808747	-	9.986602	9.583151	9.573989	9.419545	9.701019	9.356858	9.677325	9.052169	8.448301	8.744795	8.78316
BC060267	6	115810729	115838412	-	-8.02792	-5.0995965	-5.7215233	-4.744755	-6.0256033	-7.6072893	-7.1757083	-7.0439672	-5.8867006	-5.7116036	-6.1205993
Mbd4	6	115840697	115853371	-	1.0644808	1.2630852	1.312035	1.110805	1.2893882	1.0002404	0.7826623	1.29936	1.1142894	1.0144455	1.1224123
Ift122	6	115853470	115926699	+	-0.14284201	-0.15709735	0.16491598	0.08618952	-0.2464982	-0.5133108	-0.5157505	-0.63372874	-0.72818214	-0.34363133	-0.5026488
Rho	6	115931927	115938829	+	-8.308633	-7.9652724	-6.0022364	-6.177471	-7.45832	-8.040006	-8.608425	-7.476683	-6.167414	-5.9923167	-6.4013124
H1foo	6	115944938	115950236	+	-7.031106	-6.6877456	-4.572707	-4.7479415	-6.02879	-6.6104765	-7.178895	-6.0471535	-4.7378845	-4.5627875	-4.9717827
Plxnd1	6	115954811	115995005	-	-2.969407	-2.6749563	-1.6105434	-1.9301678	-3.4589438	-2.9962356	-2.7142315	-2.6444173	-1.3351483	-1.7834876	-2.0096192
Tmcc1	6	116018618	116193486	-	0.5522914	0.65841496	1.0023594	0.8046701	0.46315864	0.99899095	0.9829893	1.1495407	1.8203735	1.8251938	1.876494
Gm20404	6	116107651	116127493	+	-6.0772104	-5.73385	-3.6188111	-3.7940457	-5.0748944	-5.6565804	-6.072996	-5.0932574	-3.7839887	-3.6088915	-4.017887
D6Wsu116e	6	116208033	116262668	+	3.549597	3.5800035	3.4154024	3.6414547	3.8242857	4.0399475	3.8922033	4.296741	4.364751	4.3639984	4.432908
Anubl1	6	116264222	116330298	+	-0.7405622	-0.8054179	-0.61094457	-0.42360896	-1.1739429	-0.7556289	-0.82809037	-1.0182768	-0.9589861	-0.2119824	-0.42505774
Mar-08	6	116338024	116409540	+	0.3367208	0.29388106	0.363943	0.52213216	0.5859317	1.041335	0.93088216	1.5958428	2.0440884	1.9905341	2.0051749
Alox5	6	116410077	116461178	-	-2.7457101	-2.6368148	-2.0242765	-2.2819731	-2.6502845	-5.0620456	-5.2154274	-4.0836854	-6.511382	-6.3362846	-6.7452807
Olfr211	6	116493611	116494540	+	-6.6621733	-6.3188124	-4.2037735	-4.3790083	-5.659857	-6.241543	-6.809962	-5.6782203	-4.368951	-4.193854	-4.6028495
Olfr212	6	116506516	116517965	+	-8.032786	-7.8414297	-5.726391	-5.901625	-7.182474	-7.6121573	-8.33258	-7.200837	-5.891568	-5.716471	-6.125467
Olfr213	6	116540455	116541438	+	-6.743601	-6.40024	-4.285201	-4.460436	-5.7412844	-6.3229704	-6.8913894	-5.759648	-4.4503784	-4.2752814	-4.684277
Olfr214	6	116556405	116557412	+	-6.778366	-6.435005	-4.3199663	-4.495201	-5.7760496	-6.3577356	-6.9261546	-5.794413	-4.485144	-4.3100467	-4.7190423
Olfr215	6	116581938	116583031	-	-6.896483	-6.5531225	-4.4380836	-4.6133184	-5.8941665	-6.4758525	-7.044272	-5.9125304	-4.603261	-4.428164	-4.8371596
Zfp422	6	116624016	116628999	-	0.8513324	0.440368	0.8184413	0.84373975	0.87819624	0.9077839	0.8510383	0.7965069	1.2212532	1.124754	1.3007208
Rassf4	6	116633008	116673836	-	0.21559507	0.28468773	0.35804856	0.6028178	0.86671454	0.64419603	0.5434948	1.2292138	2.6711733	2.647491	2.7405133
8430408G22Rik	6	116650684	116652847	+	-7.164126	-6.668762	-4.705726	-4.880961	-6.1618094	-4.00653	-4.3525567	-2.32773	-4.870904	-4.6958065	-1.952799
Tmem72	6	116692630	116716913	-	-8.618869	-8.275509	-6.1604695	-6.335704	-7.616553	-8.198239	-8.766658	-7.634916	-6.325647	-6.1505504	-6.5595455
Cxcl12	6	117168535	117181367	+	-9.798265	-9.4549055	-7.3398657	-7.5151005	-8.79595	-9.377635	-9.946054	-8.814312	-7.5050435	-7.329946	-7.738942
Rpl28-ps4	6	117213656	117214048	-	-5.4194717	-5.076111	-2.961072	-3.1363065	-4.4171553	-4.9988413	-5.5672603	-4.4355187	-3.1262498	-2.9511526	-3.3601482
Gm9946	6	117559697	117572329	+	-7.930369	-7.5870085	-5.4719696	-5.647204	-6.928053	-7.509739	-8.078157	-6.9464164	-5.6371474	-5.46205	-5.871045
Gm7292	6	117716473	117717467	+	-3.8002806	-3.4569201	-4.3012395	-3.3244708	-5.6053195	-3.3796504	-3.9480696	-3.6236827	-1.7294512	-4.139316	-4.700315
Zfp637	6	117841180	117845956	+	0.1189311	0.15743715	-0.023573538	0.09069863	-0.8840471	0.24770403	0.44062755	-1.2894335	0.44867882	0.64424026	0.528441
Zfp239	6	117862100	117872766	+	-6.970635	-5.4048824	-6.2492013	-6.424436	-7.705284	-7.1349673	-5.896032	-7.723648	-6.414379	-6.2392817	-6.4962745
Hnrnpf	6	117900324	117925622	+	7.74358	7.567467	7.616736	7.8178077	7.580496	7.417272	7.350003	7.6717415	7.129047	7.2203655	7.1354957
4933440N22Rik	6	117907110	117907760	-	-4.995597	-4.0672736	-3.6892006	-3.864435	-5.1452837	-3.990004	-3.3360307	-5.011644	-2.1174123	-2.5272775	-4.0882764
Fxyd4	6	117933729	117937335	-	-7.028702	-6.6853414	-4.5703025	-4.7455373	-6.026386	-6.6080713	-7.176491	-6.0447493	-4.73548	-4.560383	-4.9693785
Rasgef1a	6	118066385	118091546	+	-3.9167614	-3.5734007	-4.265717	-3.703986	-2.058835	-2.8009856	-2.9333057	-2.6246862	-1.9283942	-1.3171978	-0.7261933
Csgalnact2	6	118107452	118139140	-	0.32576084	0.2512014	0.11470155	0.5198422	0.65173197	0.10415386	-0.17506504	-0.035071515	0.64466935	0.6865001	0.5091748
Ret	6	118151748	118197744	-	-1.5542059	-1.8528625	-1.304524	-1.8857509	-2.6305468	-2.4263573	-2.7317421	-3.5526948	-4.875694	-5.437562	-5.109592
Bms1	6	118383383	118419417	-	5.3108134	5.328976	5.265501	5.331048	5.861228	5.0021873	4.8297825	5.6818914	4.783905	4.752411	4.799124
Zfp248	6	118427319	118455528	-	0.48557913	0.4123843	0.65800714	0.9116159	0.34948128	0.16392432	0.15873419	0.47860548	0.5997449	0.4784492	0.3964348
Zfp9	6	118461950	118479320	-	-1.3458915	-1.353028	-1.1906835	-1.1501894	-0.23464085	-0.2697596	-0.4702973	0.540545	0.67862743	0.5088961	0.6359534
Ankrd26	6	118502564	118562256	-	2.211338	2.2115798	2.2622955	2.609594	2.727224	1.9394473	1.584128	2.9465623	1.9672805	2.0693984	2.129699
Cacna1c	6	118592319	118780324	-	-2.9661942	-2.9108143	-2.0927572	-2.7534184	-2.1082678	-5.9378815	-6.368797	-7.111524	-4.2172923	-4.404765	-4.451191
Dcp1b	6	119175252	119221614	+	-1.3540822	-1.4356884	-1.2659066	-1.0888394	-1.6327225	-1.4919424	-1.6651324	-2.1451948	-2.462111	-2.4182582	-2.7601397
Cacna2d4	6	119236526	119352407	+	-9.151666	-8.960308	-6.84527	-7.0205045	-8.3013525	-8.8830385	-9.451458	-8.167713	-7.0104475	-6.83535	-7.244345
Lrtm2	6	119315133	119330766	-	-6.6511946	-5.500479	-6.1927953	-5.3680296	-7.648878	-7.2305646	-8.798984	-7.6672416	-6.509976	-6.3348784	-6.7438745
Adipor2	6	119353150	119417483	-	3.6645138	3.6449862	3.9789336	3.9915664	3.3462937	4.002911	3.8554878	4.049089	4.1726284	4.103573	4.0838056
Wnt5b	6	119432531	119544347	-	-1.3791794	-1.5299278	-0.92078006	-1.6524079	-1.0899822	-2.0478165	-2.240087	-2.579651	-3.7298138	-4.554716	-4.3787494
Fbxl14	6	119479668	119483886	+	2.095318	2.0277178	2.2012594	2.3529477	1.4475393	2.0753758	2.040026	1.6005237	2.044397	2.4059074	2.4443707
Erc1	6	119570804	119848150	-	2.124086	2.166002	2.2283819	2.091951	2.782098	2.650207	2.4303148	3.399007	3.3790414	3.1668394	3.3188136
3110021A11Rik	6	119848193	119849013	+	-3.160396	-6.138964	-4.0239253	-4.1991596	-3.7430425	-4.3247285	-4.8931475	-1.5390136	-4.1891026	-3.8620021	-4.423001
Rad52	6	119902698	119922828	+	0.88462156	0.96683866	0.6449445	0.94854397	0.9334804	0.6636112	0.40303063	0.41680884	0.09510304	-0.09236965	-0.1387954
Wnk1	6	119923969	120038672	-	3.4764023	3.4880376	3.6133764	3.6063902	4.000114	3.9036381	3.73533	4.4288363	5.0008254	5.0017433	5.1250954
Ninj2	6	120093350	120200339	+	-3.713633	-3.8556993	-2.4776263	-4.389827	-2.196744	-3.77843	-4.346849	-5.6890383	-3.2277663	-4.204672	-2.4616647
B4galnt3	6	120203073	120294559	-	3.588338	3.5388348	3.932555	3.7960527	2.2276678	2.366528	2.2951872	1.2126324	2.2721026	2.3700757	2.2979412
Ccdc77	6	120324323	120364374	-	3.4619884	3.411732	3.3646996	3.7427535	3.4526684	1.8729953	1.7070878	2.0845127	1.2861553	1.7849498	1.6013741
Kdm5a	6	120364099	120444574	+	3.7048502	3.604047	3.7059252	3.864371	3.8235433	2.4595015	2.2869911	2.8812492	2.498619	2.755078	2.7577133
Il17ra	6	120463197	120483727	+	1.2938392	1.348533	1.3138248	1.4473429	0.8161625	1.3864796	1.4343191	1.2379277	1.6080788	1.8866808	1.759098
Cecr6	6	120488939	120493807	-	-9.050495	-8.555133	-6.5920963	-6.7673306	-8.04818	-7.477863	-9.198284	-8.066543	-6.757274	-6.582176	-6.9911723
Cecr5	6	120509494	120531319	-	1.1682506	0.99060917	1.174035	0.9443527	0.95401925	0.33091334	0.35830995	-0.028498985	-0.2606032	-0.1379732	0.12440833
Gm20692	6	120512449	120513232	+	-6.212597	-5.869236	-3.7541976	-3.9294322	-5.0582776	-5.791967	-6.3603854	-5.228644	-3.9193752	-3.744278	-4.1532736
Cecr2	6	120666369	120771190	+	1.711486	1.7410027	1.7425224	1.8260764	1.7949126	0.2872909	-0.040306736	-0.03400246	-1.1487597	-0.8918683	-0.88015777
Slc25a18	6	120773768	120793982	+	-4.2585254	-4.400592	-3.607481	-4.9347186	-6.0635643	-5.060288	-7.365672	-3.7599995	-4.9246616	-4.749564	-5.1585603
Atp6v1e1	6	120795245	120822685	-	6.1768265	5.9378433	5.788784	5.854932	6.4059258	5.926067	5.8736477	6.378865	5.806181	5.816836	5.8026147
Bcl2l13	6	120836230	120892842	+	2.388909	2.2798643	2.5853279	2.61122	1.9237655	2.413696	2.283068	2.236493	2.82004	3.0372522	2.9762821
Bid	6	120891930	120916853	-	1.4627007	1.3865037	1.615626	1.4843348	1.3988338	1.3266721	1.258148	1.3324295	0.89492977	0.97982925	0.95648736
Mical3	6	120931707	121003153	-	0.4257755	0.43007284	0.69786394	0.5949436	0.24514762	0.5035903	0.33462724	0.34613657	1.765634	1.7960396	1.9214557
Mical3	6	121007241	121081609	-	1.0124378	1.0129107	0.78669935	0.65929335	1.0347917	1.086978	0.95507604	0.97094584	2.498935	2.3761683	2.511803
Pex26	6	121183667	121198837	+	-0.5899755	-0.5404721	-0.5505285	-0.2951288	-1.1151361	0.41170233	0.32159853	0.1332871	1.7110449	1.5157738	1.5602567
Tuba8	6	121210734	121226854	+	-5.7686725	-4.617957	-5.4622765	-5.4855075	-3.9590013	-4.026114	-3.5945334	-3.7847197	-2.6680956	-5.4523563	-5.709349
Gm15856	6	121223692	121226153	-	-6.98348	-6.6401196	-4.5250807	-4.7003155	-5.981164	-6.5628495	-7.131269	-5.847524	-4.6902585	-4.515161	-4.9241567
Usp18	6	121245906	121270916	+	0.3295678	0.3056234	0.107245654	0.16647649	0.10285851	2.1718383	2.1088228	2.174693	3.1400077	4.0155444	4.0511594
Slc6a13	6	121300227	121337733	+	-8.304912	-7.9615517	-5.8465123	-6.0217466	-7.302596	-7.8842816	-8.452701	-7.3209586	-6.01169	-5.836592	-6.2455883
Slc6a12	6	121343076	121365775	+	-6.63966	-5.073907	-4.1812606	-6.09346	-4.052381	-4.34456	-4.4655204	-4.655707	-1.8439374	-3.1713405	-1.9953737
Iqsec3	6	121372933	121473678	-	-9.38072	-10.189363	-8.074324	-8.249558	-8.378404	-10.112093	-10.680512	-8.396768	-8.239502	-8.0644045	-8.473399
A2m	6	121636173	121679237	+	-8.990293	-8.646932	-6.5318937	-6.707128	-7.9879766	-8.569663	-9.1380825	-8.00634	-6.697071	-6.5219736	-6.9309697
Mug1	6	121838541	121889057	+	-9.064355	-8.720995	-6.605956	-6.7811904	-8.062039	-8.643724	-9.212144	-8.080402	-6.771133	-6.596036	-7.0050316
Mug2	6	122006798	122085967	+	-8.950833	-8.607472	-6.492434	-6.6676683	-7.9485173	-8.530203	-9.098621	-7.9668803	-6.6576114	-6.482514	-6.89151
Klrg1	6	122270596	122282882	-	-7.266652	-6.9232917	-4.8082533	-4.9834876	-6.264336	-6.8460217	-7.414441	-6.2826996	-4.9734306	-4.798333	-5.207329
M6pr	6	122308720	122317680	+	5.363919	5.214134	5.103157	4.9469867	5.082289	5.022567	5.125755	4.6427526	5.0904903	4.97704	5.024654
Phc1	6	122317731	122340561	-	2.3473718	2.4673388	2.6355731	2.6893868	2.2894742	2.353329	2.14845	1.5582347	1.6952438	1.8953598	1.853062
1700063H04Rik	6	122391379	122392687	+	-6.4752784	-4.9799147	-4.0168786	-4.1921134	-5.472962	-6.054648	-6.623067	-5.4913254	-4.1820564	-4.006959	-4.415955
Rimklb	6	122447296	122486313	-	-4.4970255	-3.976787	-6.5621877	-6.7374225	-5.4333086	-4.792602	-4.361021	-4.336195	-3.4054375	-2.8518283	-2.7133362
Mfap5	6	122505845	122529290	+	-6.873487	-6.115089	-6.1520524	-6.327287	-7.456133	-8.037819	-8.606238	-7.626499	-6.31723	-6.142133	-6.551129
Aicda	6	122553801	122564180	+	-8.174495	-7.8311343	-5.7160954	-5.8913302	-6.0201755	-7.753865	-8.322284	-7.190542	-5.8812733	-5.706176	-6.1151714
Gm16556	6	122560044	122570849	-	-5.8262258	-5.482865	-3.3678265	-3.5430608	-4.8239093	-5.405596	-5.9740148	-4.8422728	-3.5330038	-3.3579066	-3.7669022
Apobec1	6	122577792	122602444	-	-5.872481	-5.2071924	-5.566085	-5.5893164	-7.0221686	-7.6038547	-8.172274	-7.0405316	-5.7312627	-5.556165	-5.9651613
Gdf3	6	122605403	122610087	-	-7.8543334	-7.510973	-5.3959336	-5.571168	-6.8520174	-7.433703	-8.002122	-6.87038	-5.5611115	-5.386014	-5.7950096
Dppa3	6	122626410	122630272	+	-6.601986	-6.2586255	-4.1435866	-4.318821	-5.59967	-6.1813555	-6.749775	-5.618033	-4.308764	-4.1336665	-4.542662
Nanog	6	122707489	122714633	+	-1.8727632	-1.6034029	-2.513899	-1.1745605	-1.6898745	-1.8995917	-1.8399794	-3.0952609	-3.1645036	-3.7263718	-3.398402
Slc2a3	6	122727809	122801640	-	3.8128269	3.7843971	4.6181784	5.387324	4.145863	5.439691	5.2866383	5.1620297	3.4625177	3.5317419	3.6413965
Gm4482	6	122792581	122792775	-	-4.4084163	-4.065056	-1.9500169	-2.1252513	-3.4061003	-3.987786	-4.5562053	-3.4244635	-2.1151946	-1.9400971	-2.3490927
Foxj2	6	122819914	122845366	+	1.3468151	1.4832191	1.3125395	1.7057322	1.0841237	2.6265967	2.4326422	2.6133866	3.7577875	3.7200518	3.764198
C3ar1	6	122847138	122856161	-	-6.1359177	-5.5701647	-4.6775184	-6.437716	-7.8705673	-4.492895	-6.868669	-3.7369275	-1.3401957	-0.5801358	-0.5954676
Necap1	6	122874557	122888934	+	4.571927	4.471079	4.457761	4.406642	4.140583	4.506819	4.508026	4.2243223	5.0988355	5.2006288	5.245145
Gm5316	6	122900136	122900405	-	-4.8779016	-4.534541	-2.4195023	-2.5947368	-3.8755853	-4.4572716	-5.0256906	-3.8939486	-2.5846798	-2.4095826	-2.8185782
Clec4a1	6	122921848	122934619	+	-7.4065657	-7.063205	-4.9481664	-5.1234007	-6.404249	-6.8339324	-7.554354	-6.422613	-5.1133437	-4.9382463	-5.347242
Clec4a3	6	122952515	122969875	+	-7.1750383	-6.831678	-4.7166395	-4.891874	-6.1727223	-6.754409	-7.3228273	-6.191086	-4.8818164	-4.7067194	-5.115715
Clec4a4	6	122990367	123024105	+	-6.400999	-6.057638	-3.9425993	-4.117834	-5.3986826	-5.9803686	-6.5487876	-5.417046	-4.107777	-3.93268	-4.3416758
Clec4b1	6	123049962	123071555	+	-6.415796	-6.072435	-3.9573965	-4.132631	-5.41348	-5.995166	-6.5635843	-5.431843	-4.122574	-3.9474764	-4.356472
Clec4a2	6	123106428	123143999	+	-8.282886	-7.9395247	-5.8244863	-5.9997206	-7.280569	-7.862255	-8.278671	-7.2989326	-5.989664	-5.814566	-6.223562
Clec4b2	6	123172893	123204671	+	-6.998303	-6.654942	-4.5399036	-4.715138	-5.9959865	-6.5776725	-7.1460915	-6.0143495	-4.705081	-4.5299835	-4.938979
Clec4n	6	123229843	123247021	+	-7.272761	-6.9294004	-4.814362	-4.9895964	-6.270445	-6.852131	-7.42055	-6.2888083	-4.9795394	-4.804442	-5.2134376
Clec4d	6	123262107	123275268	+	-7.1847906	-6.8414297	-4.726391	-4.901625	-6.182474	-6.76416	-7.332579	-6.200837	-4.891568	-4.716471	-5.125467
Clec4e	6	123281789	123289870	-	-9.078664	-8.735304	-6.6202645	-6.795499	-8.076348	-8.658033	-9.226453	-8.094711	-6.785442	-6.610345	-7.0193405
Vmn2r19	6	123308333	123336537	+	-8.12583	-7.782469	-5.66743	-5.8426642	-7.123513	-7.7051992	-8.273618	-7.141876	-5.8326073	-5.65751	-6.066506
Vmn2r20	6	123385262	123418061	-	-8.124141	-7.78078	-5.6657414	-5.8409758	-7.1218243	-7.7035108	-8.27193	-7.1401877	-5.8309193	-5.6558213	-6.0648174
Vmn2r21	6	123492508	123533406	-	-8.124141	-7.78078	-5.6657414	-5.8409758	-7.1218243	-7.7035108	-8.27193	-7.1401877	-5.8309193	-5.6558213	-6.0648174
Vmn2r22	6	123609758	123650635	-	-8.124141	-7.78078	-5.6657414	-5.8409758	-7.1218243	-7.7035108	-8.27193	-7.1401877	-5.8309193	-5.6558213	-6.0648174
Vmn2r23	6	123702821	123742291	+	-8.146491	-7.8031306	-5.6880918	-5.863326	-7.144175	-7.725861	-8.29428	-7.162538	-5.853269	-5.678172	-6.0871677
Vmn2r24	6	123778971	123816280	+	-8.12583	-7.782469	-5.66743	-5.8426642	-7.123513	-7.7051992	-8.273618	-7.141876	-5.8326073	-5.65751	-6.066506
Vmn2r25	6	123822814	123853190	-	-8.127516	-7.784155	-5.669116	-5.844351	-7.1251993	-7.7068853	-8.275305	-7.143563	-5.834294	-5.6591964	-6.068192
A330044P14Rik	6	123934426	123982173	-	-8.2030325	-7.8596716	-5.7446327	-5.919867	-7.200716	-7.782402	-8.3508215	-7.219079	-5.90981	-5.734713	-6.1437087
Vmn2r26	6	124024758	124062035	+	-7.9755125	-7.6321516	-5.669116	-5.844351	-7.1251993	-7.7068853	-8.275305	-7.143563	-5.834294	-5.6591964	-6.068192
Vmn2r27	6	124191596	124231784	-	-8.130882	-7.787522	-5.672483	-5.847718	-7.128566	-7.710252	-8.278671	-7.1469297	-5.837661	-5.6625633	-6.0715585
Cd163	6	124304651	124330527	+	-8.934228	-8.590868	-6.4758286	-6.651063	-7.931912	-8.513598	-9.082017	-7.950276	-6.641006	-6.4659095	-6.8749046
1700013D24Rik	6	124347593	124357086	-	-5.864481	-5.5211205	-3.4060817	-3.5813165	-4.862165	-5.443851	-6.01227	-4.8805285	-3.5712593	-3.396162	-3.8051577
Pex5	6	124396816	124415067	-	2.4247346	2.3657484	2.4378858	2.5928857	1.7766618	2.9995215	3.0220926	1.9859817	2.9278793	2.882587	3.0501251
Clstn3	6	124430759	124464794	-	-5.927532	-5.4142466	-5.469133	-6.644367	-7.9252167	-7.506902	-8.075321	-8.095582	-6.7863135	-6.611216	-7.020212
C1rl	6	124493113	124510643	+	-3.3972757	-3.003289	-4.1612687	-3.5995376	-5.2023144	-2.6965377	-2.8288574	-4.220678	-3.5894809	-5.7363114	-2.9753823
C1ra	6	124512632	124523440	+	-1.7710425	-1.7772665	-1.5289611	-1.6217333	-1.9850442	-1.6999967	-2.1351492	-1.9615873	-3.196639	-3.0215416	-3.2081447
C1s	6	124530345	124542359	-	-1.3536782	-1.6134275	-0.8021695	-2.5179722	-1.5578128	-0.5638142	-0.4541613	0.27797294	-1.6454189	-1.6223246	-1.8089278
Gm16567	6	124530911	124542310	+	-5.9710107	-5.6276503	-3.5126114	-3.6878464	-4.9686947	-5.5503807	-6.1188	-4.987058	-3.6777892	-3.502692	-3.9116876
Gm5077	6	124624625	124636085	-	-2.7794502	-2.9835775	-3.5689785	-3.4222848	-3.56563	-2.1804826	-1.9272392	-1.6171601	-5.7341557	-3.974096	-3.9680543
Lpcat3	6	124663027	124704418	+	3.4236588	3.493791	3.5101638	3.415217	2.5993938	3.651944	3.5033505	2.703705	2.5883324	2.5628967	2.6931505
Emg1	6	124704381	124712178	-	5.302592	5.0499234	4.887319	4.5363064	4.6009445	4.73881	4.8003693	4.1603136	3.9470348	3.9526236	4.081618
Phb2	6	124712336	124716950	+	5.6941833	5.8002014	5.5964637	5.4054027	5.032566	5.96185	6.023176	5.0037456	5.1588674	5.1462774	5.1811066
Gm15884	6	124715573	124718831	-	0.6072047	1.0238143	-0.51935846	0.11276194	-0.97544163	1.3970687	1.6426376	-0.29336518	-0.22510439	0.07552387	-0.74850935
Ptpn6	6	124720707	124738714	-	2.1689713	2.191863	2.293713	2.4718597	2.0608633	2.809154	2.816303	2.8426306	2.6223502	3.021631	3.0872822
Gm20531	6	124732168	124738040	+	-5.072199	-4.4069104	-4.6137996	-4.941037	-6.2218857	-4.3296404	-3.635025	-6.2402496	-4.778977	-4.755883	-5.1648784
Grcc10	6	124739183	124741374	-	3.731437	3.4078317	3.4409292	3.490761	3.1526875	3.3330984	3.4178283	2.6161728	1.5072159	1.6303185	1.9125702
Atn1	6	124739189	124756524	-	4.522197	4.716379	4.7599664	4.4863286	4.756305	4.463033	4.382573	4.188687	3.743618	3.5114245	3.656629
Eno2	6	124760053	124769673	-	0.08757614	0.10900851	0.25319368	0.604028	0.0780669	0.006196451	-0.0809713	-0.18562888	-2.032278	-1.1712894	-1.061818
Lrrc23	6	124769863	124779727	-	-1.6810507	-1.7080585	-1.1432166	-1.1258062	-2.7062151	-2.9883409	-3.7494047	-4.1030903	-5.1157494	-5.092655	-4.3496475
Spsb2	6	124808661	124810619	+	0.9083542	1.0811983	1.1801773	0.7717436	1.478184	2.4707818	2.576678	2.3675623	2.7498107	2.4903302	2.5029147
Tpi1	6	124810586	124814296	-	6.331107	6.177323	6.2676196	6.5263124	6.023364	6.3996167	6.444061	5.968212	6.3447294	6.511767	6.5319834
Usp5	6	124815019	124829484	-	3.7177823	3.691152	3.782532	3.6312695	3.0891368	4.211117	4.25133	3.5580204	3.9387734	3.818924	3.919246
Cdca3	6	124829547	124833701	+	4.6995773	4.7357097	4.8042736	4.8366346	4.514069	5.083778	4.9412513	4.8651137	3.9275005	4.1433773	4.0194955
Gnb3	6	124834240	124840275	-	-8.16303	-7.8196692	-5.7046304	-5.879865	-7.1607137	-7.5903964	-8.310819	-7.1790767	-5.8698077	-5.6947107	-6.1037064
Leprel2	6	124841089	124857752	-	-0.22307427	-0.54559624	-0.22410655	-0.32895172	-0.49961746	0.49301177	0.49643433	0.14274918	-0.8043216	-0.99179435	-0.9754841
Gpr162	6	124858444	124863917	-	0.17450789	0.09631769	0.5109168	0.37750247	-0.26444492	0.07218544	-0.07944642	-0.29610497	-2.0412838	-1.7592713	-1.6536938
Cd4	6	124864692	124888221	-	-8.626363	-8.283002	-6.319967	-6.4952006	-6.039084	-8.357736	-7.774152	-7.794413	-6.4851437	-6.158044	-6.567039
Lag3	6	124904361	124911705	-	-2.5621433	-2.7631032	-5.233027	-3.4082613	-2.68911	-3.0228686	-2.9812338	-4.7074733	-5.5502076	-5.37511	-5.7841063
Ptms	6	124913681	124917946	-	6.18398	6.107331	6.128836	6.151496	5.393146	6.8327146	6.83834	6.0914984	5.862933	5.4832945	5.6560364
A230083G16Rik	6	124916863	124925844	+	-4.6018243	-4.6735015	-4.295428	-4.3186593	-5.751511	-4.5962315	-3.0491734	-5.7698746	-4.460605	-4.285508	-4.694504
Mlf2	6	124931388	124936138	+	6.046499	6.1596007	6.0726647	5.7296596	5.5032587	6.051461	6.081442	5.1578693	5.5972724	5.3715205	5.5397654
Cops7a	6	124958413	124965538	-	5.204726	5.172884	5.33766	5.2153144	4.6507964	5.0089893	5.050001	4.4335895	4.5670824	4.5920463	4.605544
C530028O21Rik	6	124996694	125003096	+	2.7087631	2.5540464	2.9674902	2.9318068	1.7968091	2.1569357	2.1316905	0.8910746	-0.49724767	-0.4376276	-0.40183842
Zfp384	6	125009145	125037870	+	2.3443866	2.4850068	2.6119454	2.5983682	2.1444817	2.4267457	2.415633	2.1579628	2.8045208	2.8448462	2.8623207
Ing4	6	125039760	125051499	+	1.6893923	1.607193	1.5682887	1.8029739	1.5540681	1.8160263	2.0088458	1.6512978	2.084245	2.2821023	2.2095141
Acrbp	6	125049689	125063267	+	-1.9522034	-1.4140266	-2.4094117	-2.4591155	-1.4669456	-1.206173	-1.5092473	-1.5884024	-2.5745893	-3.0515687	-1.6240631
Lpar5	6	125067920	125082472	+	-0.55597353	-0.41139287	0.3734974	-0.34605765	-1.7524371	-0.31782126	-0.467156	-2.422877	0.0332331	0.16102482	0.5455783
Chd4	6	125095981	125130591	+	5.7482038	5.654098	5.7906656	5.8223805	6.1347857	5.8044963	5.776802	6.368215	5.4268947	5.401978	5.4420905
Nop2	6	125131883	125144753	+	5.3465104	5.314198	5.2844133	5.098854	5.292287	5.0457225	5.0422673	5.020211	4.7144494	4.5824723	4.515741
Iffo1	6	125145241	125161782	+	-0.8243413	-0.73034024	-1.0801876	-1.1965283	-0.9020647	-0.54810107	-0.6274821	-0.5396836	-0.15790214	-0.2801907	-0.47926337
Gapdh	6	125161853	125166467	-	8.869235	8.919909	9.021588	8.8475275	8.929364	8.7971525	8.854011	8.134291	8.281294	8.390149	8.643569
Ncapd2	6	125168009	125191595	-	4.3429174	4.2797723	4.4854727	4.453829	3.8524072	3.9351828	3.9402852	3.3964036	2.6180568	2.7019496	2.7024426
