Probe	Chromosome	Start	End	Probe Strand	No value	Feature	ID	Description	Feature Strand	Type	Orientation	Distance	ES_E14	ES_J1	TS_EGFP	TS_Rs26
1300017J02Rik	9	103250522	103305082	-	NaN	null					Not found	0	0.026232239	0.017712798	0.0	0.009617291
Topbp1	9	103305215	103350432	+	NaN	null					Not found	0	27.947407	24.88151	27.433311	23.95821
Cdv3	9	103353102	103365780	-	NaN	null					Not found	0	71.38734	67.82919	69.72063	63.77199
5830418P13Rik	9	103423578	103461255	+	NaN	null					Not found	0	0.10460504	0.109872736	0.0	0.068178505
Bfsp2	9	103424920	103480328	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Gm16252	9	103472084	103492930	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Tmem108	9	103482936	103761837	-	NaN	null					Not found	0	0.0827289	0.10156553	0.08842823	0.3308744
Nphp3	9	104002544	104043730	+	NaN	null					Not found	0	0.9272701	0.90022886	0.3064804	0.73317856
Acad11	9	104040662	104127463	+	NaN	null					Not found	0	2.8764482	2.320883	1.7723773	2.1251514
Uba5	9	104046599	104063134	-	NaN	null					Not found	0	6.1740484	8.441107	7.3235693	3.0127065
Ccrl1	9	104084157	104126643	-	NaN	null					Not found	0	0.048917554	0.033030607	0.0	0.0
Dnajc13	9	104151597	104262930	-	NaN	null					Not found	0	20.652863	18.449383	16.29628	16.050837
Acpp	9	104288251	104337728	-	NaN	null					Not found	0	0.08356637	0.035907794	1.3577156	2.601376
Cpne4	9	104547286	105034544	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Mrpl3	9	105053239	105077466	+	NaN	null					Not found	0	6.348481	6.944851	13.858579	9.401221
Nudt16	9	105129338	105131805	-	NaN	null					Not found	0	0.20747317	0.35023034	0.4675574	0.48173887
1700080E11Rik	9	105143344	105145082	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Nek11	9	105162467	105395524	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Gm20643	9	105208196	105211863	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Gm15619	9	105333513	105348380	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Aste1	9	105395392	105405758	+	NaN	null					Not found	0	0.7694218	0.8335425	1.3222121	1.1283449
Atp2c1	9	105403539	105521257	-	NaN	null					Not found	0	8.110113	6.3940477	5.0821233	7.4305453
Gm5621	9	105560118	105560762	-	NaN	null					Not found	0	0.0	0.0	0.050616592	0.0
Pik3r4	9	105642995	105687655	+	NaN	null					Not found	0	5.1167374	4.1920366	4.17789	4.352096
Col6a6	9	105689417	105828085	-	NaN	null					Not found	0	0.077923745	0.08017746	0.0	0.0
Col6a5	9	105858668	105960643	-	NaN	null					Not found	0	0.92141974	0.65712374	0.0	0.0
Col6a4	9	105989454	106096783	-	NaN	null					Not found	0	0.15632273	0.1099519	0.0	0.0
D030055H07Rik	9	106148687	106160201	+	NaN	null					Not found	0	0.0	0.0072572087	0.02527401	0.0
Glyctk	9	106152857	106158138	-	NaN	null					Not found	0	0.16414534	0.18620428	0.13895923	0.086657956
Wdr82	9	106170929	106191706	+	NaN	null					Not found	0	15.238599	13.623778	12.580682	9.223988
Ppm1m	9	106194172	106199746	-	NaN	null					Not found	0	1.7926934	1.6570133	3.0633569	2.5939035
Twf2	9	106203108	106215387	+	NaN	null					Not found	0	26.634554	23.500938	8.499872	5.5689306
Tlr9	9	106222598	106226876	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Alas1	9	106233455	106248126	-	NaN	null					Not found	0	3.749488	4.706825	3.9389338	4.5348988
Poc1a	9	106281061	106349891	+	NaN	null					Not found	0	2.911694	3.4049144	5.5273495	5.0571513
Dusp7	9	106368632	106375724	+	NaN	null					Not found	0	0.8356524	0.9944343	5.700701	4.9140177
Rpl29	9	106429454	106431568	+	NaN	null					Not found	0	191.15855	243.45432	383.11832	221.6047
Acy1	9	106432996	106438236	-	NaN	null					Not found	0	5.413658	4.9787693	9.01177	7.341481
Abhd14a	9	106440051	106447678	-	NaN	null					Not found	0	2.3042207	3.216355	6.238124	4.7137065
Abhd14b	9	106448640	106452915	+	NaN	null					Not found	0	0.37726665	0.33116436	1.6634359	2.9045918
Pcbp4	9	106453838	106464007	+	NaN	null					Not found	0	9.009885	12.665252	28.602854	15.234821
Gpr62	9	106463973	106465940	-	NaN	null					Not found	0	0.08465496	0.01905386	0.14930351	0.20690858
Parp3	9	106470322	106476949	-	NaN	null					Not found	0	0.17265126	0.14192267	1.6504786	1.5521669
Rrp9	9	106475963	106485424	+	NaN	null					Not found	0	11.602709	14.001224	24.052502	13.290833
Iqcf1	9	106499967	106502250	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Iqcf5	9	106514573	106516003	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Iqcf3	9	106543389	106561625	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Iqcf4	9	106568321	106570967	-	NaN	null					Not found	0	0.0	0.0	0.13509393	0.056164976
Iqcf6	9	106626582	106627612	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Grm2	9	106644537	106656109	-	NaN	null					Not found	0	0.091998525	0.056472886	0.0	0.0
Tex264	9	106658747	106685948	-	NaN	null					Not found	0	1.4813871	1.5376164	3.4835732	5.0091586
Rad54l2	9	106688082	106789213	-	NaN	null					Not found	0	6.113824	5.477506	5.616357	4.8956113
Vprbp	9	106821874	106883318	+	NaN	null					Not found	0	16.41438	15.006615	9.756784	9.506779
Manf	9	106838312	106891979	-	NaN	null					Not found	0	16.861807	19.844994	25.171343	18.61501
Rbm15b	9	106880929	106882289	-	NaN	null					Not found	0	0.6936607	0.9643129	1.1514252	0.53854007
Rbm15b	9	106883985	106887000	-	NaN	null					Not found	0	5.7080345	5.71919	5.6830378	4.104364
4930524O07Rik	9	106892171	106895182	+	NaN	null					Not found	0	0.0	0.033450484	0.02912373	0.036324363
Dock3	9	106892834	107231909	-	NaN	null					Not found	0	0.26730305	0.4648619	0.033916164	0.031021243
Mapkapk3	9	107254927	107289877	-	NaN	null					Not found	0	2.3397887	2.3816843	2.780533	3.879458
Cish	9	107296026	107302784	+	NaN	null					Not found	0	0.06921159	0.052575473	0.1271526	0.36158556
Gm17041	9	107300380	107301838	-	NaN	null					Not found	0	0.057968326	0.0	0.068158045	0.3400385
Hemk1	9	107327692	107338350	-	NaN	null					Not found	0	0.7352445	0.98066026	1.6649368	1.3045185
6430571L13Rik	9	107340602	107352422	+	NaN	null					Not found	0	0.047824364	0.064584896	0.011246193	0.028053468
Cacna2d2	9	107399612	107529346	+	NaN	null					Not found	0	0.12842272	0.09910273	0.7172356	0.5784418
Gm17141	9	107423857	107430567	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Gm17118	9	107443950	107445031	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Tmem115	9	107533945	107538656	+	NaN	null					Not found	0	1.1861805	2.084179	3.4192355	3.1049407
Cyb561d2	9	107539011	107541865	-	NaN	null					Not found	0	0.46745503	0.6733647	1.3007782	1.4624327
Nprl2	9	107542209	107545704	+	NaN	null					Not found	0	1.1251668	1.777034	2.3095558	2.489042
Zmynd10	9	107547310	107551319	+	NaN	null					Not found	0	0.0	0.021390757	0.018623903	0.25551382
Rassf1	9	107551555	107562263	+	NaN	null					Not found	0	0.5374224	0.760328	2.3169336	1.5912547
Tusc2	9	107563255	107566108	+	NaN	null					Not found	0	3.8783286	5.056924	6.407676	6.1287794
Hyal2	9	107569117	107572776	+	NaN	null					Not found	0	2.6256006	4.219267	6.484699	5.786358
Gm16343	9	107575820	107587425	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Hyal1	9	107576927	107581710	+	NaN	null					Not found	0	0.5881245	0.61553496	0.6396426	2.4149306
Nat6	9	107578887	107584048	+	NaN	null					Not found	0	0.775216	0.9279326	0.9425574	3.0358849
Hyal3	9	107580818	107587359	+	NaN	null					Not found	0	0.3848585	0.3849897	0.21787481	0.4598724
Ifrd2	9	107587718	107593038	+	NaN	null					Not found	0	6.2685714	6.344358	12.28411	7.383
Sema3b	9	107597674	107609229	-	NaN	null					Not found	0	0.12413405	0.21175338	0.1920453	0.64193267
Gnai2	9	107614138	107635342	-	NaN	null					Not found	0	35.100735	41.907497	68.12977	73.3776
Slc38a3	9	107650639	107668968	-	NaN	null					Not found	0	0.05512416	0.22332895	0.768508	1.4666451
Gnat1	9	107674477	107679592	-	NaN	null					Not found	0	0.0	0.0	0.05922486	0.0
Sema3f	9	107681502	107710475	-	NaN	null					Not found	0	0.21277262	0.24313466	13.990498	9.444838
Rbm5	9	107740495	107771002	-	NaN	null					Not found	0	20.12128	17.661837	20.771004	14.588885
Rbm6	9	107773565	107872819	-	NaN	null					Not found	0	27.676199	29.674536	26.47554	25.834412
Mon1a	9	107888129	107903125	+	NaN	null					Not found	0	0.7071801	1.15323	2.0395007	2.4850507
Mst1r	9	107906889	107920383	+	NaN	null					Not found	0	0.0059003034	0.0	0.006937464	0.043263506
4921517D21Rik	9	107928469	107932461	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Camkv	9	107935920	107949691	+	NaN	null					Not found	0	2.0978568	2.4495556	0.8724724	0.5239409
Traip	9	107950963	107972268	+	NaN	null					Not found	0	4.910929	5.561438	5.2294426	4.1670794
Uba7	9	107975505	107984060	+	NaN	null					Not found	0	0.0	0.0	0.0292717	0.08518747
Gm20661	9	107983058	107995007	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cdhr4	9	107983287	107999684	+	NaN	null					Not found	0	0.016120074	0.0	0.0	0.0
6230427J02Rik	9	107984227	107985879	-	NaN	null					Not found	0	0.2410315	0.45570484	0.2834002	0.24742821
4921523L03Rik	9	107991684	107995656	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Gm20662	9	107996349	108045270	+	NaN	null					Not found	0	2.5474153	2.8735645	2.7133005	1.9777468
4930535L15Rik	9	107998116	108002404	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Ip6k1	9	108002501	108048780	+	NaN	null					Not found	0	2.3685107	2.695367	2.487732	2.2234678
Gmppb	9	108049269	108052801	+	NaN	null					Not found	0	2.053819	2.0530086	3.2316253	2.3475049
Rnf123	9	108051534	108083346	-	NaN	null					Not found	0	0.32478222	0.52188504	1.3728083	0.6752438
Gm20529	9	108051675	108058592	+	NaN	null					Not found	0	0.2735648	0.18471919	0.64330447	0.0
Amigo3	9	108053159	108055701	+	NaN	null					Not found	0	0.021837851	0.0	0.1027061	0.0
Mst1	9	108080436	108085027	+	NaN	null					Not found	0	0.012146468	0.0	0.0	0.035625204
Apeh	9	108085417	108094480	-	NaN	null					Not found	0	1.9301897	2.7793741	7.3826456	6.155687
Bsn	9	108096023	108190384	-	NaN	null					Not found	0	0.036588024	0.06823379	0.0	0.0025550362
Dag1	9	108205955	108263924	-	NaN	null					Not found	0	19.740429	20.79113	19.01766	40.202023
Nicn1	9	108290448	108296498	+	NaN	null					Not found	0	2.8371022	2.5187867	2.4864142	4.3917084
Amt	9	108296853	108301571	+	NaN	null					Not found	0	12.662715	12.067057	8.956111	6.516093
Tcta	9	108302959	108305951	-	NaN	null					Not found	0	0.22172527	0.138199	0.26070032	0.550265
Rhoa	9	108306205	108337939	+	NaN	null					Not found	0	78.44194	85.08482	105.71345	92.52891
Gpx1	9	108339080	108340338	+	NaN	null					Not found	0	29.393894	39.551197	187.9203	93.68249
Usp4	9	108347831	108392529	+	NaN	null					Not found	0	11.589698	15.692318	16.564169	16.829588
1700102P08Rik	9	108392834	108397763	+	NaN	null					Not found	0	0.050762024	0.17138024	0.0	0.0
Ccdc36	9	108403642	108428484	-	NaN	null					Not found	0	0.75754195	0.78694636	1.381732	0.28485212
BC048562	9	108436482	108446085	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Klhdc8b	9	108447658	108452377	-	NaN	null					Not found	0	0.16100955	0.23720397	0.3442035	0.45077062
Ccdc71	9	108460518	108465945	+	NaN	null					Not found	0	3.4753203	4.741542	7.2795553	7.336867
Lamb2	9	108479862	108490530	+	NaN	null					Not found	0	0.977566	1.0868018	2.9663897	3.7722113
Usp19	9	108490676	108502333	+	NaN	null					Not found	0	6.414286	6.511068	12.552954	9.492389
Qars	9	108508005	108515941	+	NaN	null					Not found	0	12.454765	14.938718	25.17559	23.302126
Qrich1	9	108517087	108560167	+	NaN	null					Not found	0	34.49793	35.244995	29.384874	25.640516
Impdh2	9	108560534	108565519	+	NaN	null					Not found	0	63.621082	100.64996	138.66293	100.49442
Ndufaf3	9	108565866	108567342	-	NaN	null					Not found	0	0.9116688	1.1959962	1.4700655	1.6425359
Dalrd3	9	108569892	108572771	+	NaN	null					Not found	0	3.1971016	2.892764	3.7966814	3.1881793
Wdr6	9	108572313	108578670	-	NaN	null					Not found	0	5.0688705	8.146559	4.747161	3.4231539
P4htm	9	108578826	108597600	-	NaN	null					Not found	0	0.12272631	0.14501987	0.3607481	0.51743156
Arih2	9	108602942	108649380	-	NaN	null					Not found	0	13.260712	11.104146	22.821775	23.711597
Gm10621	9	108648840	108650953	+	NaN	null					Not found	0	0.013134733	0.03547587	0.015443567	0.038523756
Slc25a20	9	108662098	108684641	+	NaN	null					Not found	0	4.4850507	3.0915341	4.467773	6.668607
Prkar2a	9	108692143	108749512	+	NaN	null					Not found	0	5.0366454	8.184418	8.3942	11.55788
Ip6k2	9	108795994	108806333	+	NaN	null					Not found	0	5.4267416	4.9060893	2.9067445	5.4160175
Nckipsd	9	108808380	108818366	+	NaN	null					Not found	0	0.59016603	0.78393024	0.50052226	0.794529
Celsr3	9	108826320	108852963	+	NaN	null					Not found	0	0.29352334	0.39314246	0.01131538	0.01058477
Slc26a6	9	108854037	108912558	+	NaN	null					Not found	0	0.2658772	0.26538965	0.29902142	0.40685704
Tmem89	9	108914619	108915563	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Uqcrc1	9	108936648	108949640	+	NaN	null					Not found	0	37.715908	50.88852	49.829666	48.789722
Col7a1	9	108953586	108984875	+	NaN	null					Not found	0	0.1822827	0.095526926	1.0460315	0.7819953
Ucn2	9	108986163	108987164	+	NaN	null					Not found	0	0.0	0.0	0.3258254	0.08127667
Pfkfb4	9	108991902	109032223	+	NaN	null					Not found	0	0.07017141	0.12319281	0.18151362	0.29842526
Shisa5	9	109038565	109057724	+	NaN	null					Not found	0	0.76263446	0.91287255	8.844633	9.074221
Trex1	9	109057933	109060338	-	NaN	null					Not found	0	0.42263055	0.6563576	1.6398388	0.80571526
Atrip	9	109057933	109074124	-	NaN	null					Not found	0	1.097352	1.3787112	2.0412838	1.4491249
Ccdc72	9	109077988	109082381	-	NaN	null					Not found	0	26.459126	32.141136	49.09968	29.916449
Ccdc51	9	109082496	109093363	+	NaN	null					Not found	0	0.82246333	1.0324855	0.89893544	1.1211908
Gm7628	9	109093844	109097796	-	NaN	null					Not found	0	0.013814341	0.0	0.0	0.0
Plxnb1	9	109095436	109119911	+	NaN	null					Not found	0	1.476431	1.3487885	0.25164115	0.31840625
Fbxw21	9	109139454	109162041	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Fbxw13	9	109179227	109195975	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Fbxw20	9	109217432	109234754	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Fbxw14	9	109270836	109287676	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Fbxw28	9	109322886	109339659	-	NaN	null					Not found	0	0.015115311	0.0	0.0	0.0
Fbxw22	9	109378411	109404296	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Fbxw16	9	109432319	109449140	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Fbxw19	9	109478570	109495875	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Fbxw15	9	109552604	109568262	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Fbxw24	9	109601117	109626059	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
CT025661.1	9	109645122	109664652	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Fbxw18	9	109676734	109702700	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Fbxw26	9	109717566	109746089	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Spink8	9	109812280	109826633	+	NaN	null					Not found	0	0.034970812	0.0	0.0	0.0
Nme6	9	109832749	109843116	+	NaN	null					Not found	0	1.5256499	2.2753203	3.8216374	2.4318929
Camp	9	109847375	109849456	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Cdc25a	9	109875579	109893888	+	NaN	null					Not found	0	18.107801	18.857613	20.759434	13.951382
Mtap4	9	109931458	110083947	+	NaN	null					Not found	0	11.42143	10.730815	4.2094736	8.136831
Dhx30	9	110084320	110117830	-	NaN	null					Not found	0	5.9806805	6.330679	5.3391504	4.3916206
Gm10615	9	110117703	110119916	+	NaN	null					Not found	0	0.38878575	0.37260878	0.058984105	0.29427
Smarcc1	9	110132037	110240178	+	NaN	null					Not found	0	53.33604	45.876648	28.079185	23.588701
Cspg5	9	110243783	110262575	+	NaN	null					Not found	0	0.35874453	0.12596226	0.0	0.07365304
2610002I17Rik	9	110305192	110322092	+	NaN	null					Not found	0	1.36536	1.3874624	2.7179928	1.5264899
Scap	9	110333288	110384946	+	NaN	null					Not found	0	1.0775982	1.9523453	1.3673773	1.13436
5830462I19Rik	9	110372048	110375430	-	NaN	null					Not found	0	0.106700785	0.022168487	0.19301037	0.09629232
Ptpn23	9	110385089	110408210	-	NaN	null					Not found	0	6.655504	6.6900473	8.400542	9.218383
Ngp	9	110419750	110423010	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Klhl18	9	110425928	110476694	-	NaN	null					Not found	0	0.98251015	0.9287886	2.4387903	1.696984
Kif9	9	110476994	110525179	+	NaN	null					Not found	0	0.074575186	0.10910339	0.043842036	0.15493138
Setd2	9	110532597	110618633	+	NaN	null					Not found	0	21.3818	19.199173	15.761494	20.57042
Nradd	9	110621137	110624393	-	NaN	null					Not found	0	0.69297594	1.3553493	0.3933458	0.73589665
Nbeal2	9	110624789	110654161	-	NaN	null					Not found	0	0.7207633	0.60050166	1.7940176	1.1635393
Ccdc12	9	110656503	110711590	+	NaN	null					Not found	0	12.050395	9.809988	21.51236	11.250161
Pth1r	9	110722088	110743686	-	NaN	null					Not found	0	0.20120889	0.7396947	4.8498397	4.229332
Myl3	9	110763646	110769804	+	NaN	null					Not found	0	0.0	0.0	0.0	0.1247155
Prss42	9	110798185	110803736	+	NaN	null					Not found	0	2.0282168	0.3151092	0.54870087	1.4213697
Prss44	9	110813994	110824523	+	NaN	null					Not found	0	0.16143505	0.054502904	0.69597816	0.98642474
Prss43	9	110826690	110831502	+	NaN	null					Not found	0	0.027906358	0.0	0.0	0.0
Prss45	9	110834588	110841313	+	NaN	null					Not found	0	0.04496652	0.0	0.05287077	0.098914035
Prss46	9	110844506	110856522	+	NaN	null					Not found	0	0.0	0.0	7.8344784	4.961379
Prss50	9	110857967	110864628	+	NaN	null					Not found	0	0.62976307	0.20617452	0.78533983	1.0354815
Tmie	9	110865711	110880113	-	NaN	null					Not found	0	0.099096455	0.2275039	0.9321257	0.6103582
Als2cl	9	110879870	110900530	+	NaN	null					Not found	0	0.4938013	0.5129685	2.9476721	2.0192695
AC139378.2	9	110914739	110916861	-	NaN	null					Not found	0	0.11128989	0.0	0.0	0.0
Tdgf1	9	110939610	110946158	-	NaN	null					Not found	0	159.53304	152.36848	0.101759076	0.0
Lrrc2	9	110951545	110984066	+	NaN	null					Not found	0	6.119787	4.204041	0.08927455	0.08907762
Rtp3	9	110985871	110989611	-	NaN	null					Not found	0	0.097427465	0.13157192	0.0	0.0
Gm10030	9	111004811	111006830	+	NaN	null					Not found	0	0.09074126	0.0	0.10669184	0.0
Ltf	9	111019292	111042766	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Ccrl2	9	111054835	111057270	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Lrrfip2	9	111118111	111225668	+	NaN	null					Not found	0	6.4476957	8.30477	11.657032	9.3805
Mlh1	9	111228228	111271608	-	NaN	null					Not found	0	3.4578865	4.6930866	2.9815254	4.2426825
Epm2aip1	9	111271845	111279089	+	NaN	null					Not found	0	2.9817243	2.4843392	1.4194653	2.5909927
Trank1	9	111311739	111395774	+	NaN	null					Not found	0	0.036955565	0.13546191	0.055866398	0.073550016
Dclk3	9	111439081	111489608	+	NaN	null					Not found	0	0.103281476	0.0	0.0	0.0
Stac	9	111561437	111690348	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Arpp21	9	112065091	112235938	-	NaN	null					Not found	0	0.0047796927	0.002151595	0.0	0.0
2310075C17Rik	9	112227579	112228242	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
2900079G21Rik	9	112234277	112348925	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Pdcd6ip	9	113651744	113708259	-	NaN	null					Not found	0	5.852634	6.1817646	22.602255	20.398148
Clasp2	9	113812586	113919697	+	NaN	null					Not found	0	4.1869836	4.5933394	6.0246196	6.7269654
Ubp1	9	113930934	113977199	+	NaN	null					Not found	0	11.582733	12.349989	11.346136	9.540024
Fbxl2	9	113963637	114046191	-	NaN	null					Not found	0	0.3374007	0.396581	0.41874868	0.26572204
Susd5	9	114057354	114098733	+	NaN	null					Not found	0	0.071674824	0.11615279	0.37923247	0.47299498
4921528I07Rik	9	114276683	114317028	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Bcl2a1c	9	114330135	114330578	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
4930520O04Rik	9	114368303	114377229	+	NaN	null					Not found	0	0.1112156	0.080102526	0.026153034	0.0
Crtap	9	114375134	114390675	-	NaN	null					Not found	0	11.36058	11.109733	6.448474	6.066579
Glb1	9	114401076	114474376	+	NaN	null					Not found	0	3.01381	3.0990078	1.000117	1.9877453
Ccr4	9	114490316	114496544	-	NaN	null					Not found	0	0.08966682	0.06727304	0.081999965	0.0
Trim71	9	114511275	114564369	-	NaN	null					Not found	0	18.837572	12.997859	7.013909	8.112538
Cnot10	9	114585878	114640200	-	NaN	null					Not found	0	15.714961	15.482555	10.170214	7.640907
Dync1li1	9	114688790	114724302	+	NaN	null					Not found	0	27.75615	23.369568	20.296553	18.473333
Cmtm6	9	114731203	114749343	+	NaN	null					Not found	0	7.521563	6.577811	10.830622	10.969514
Cmtm7	9	114756837	114781993	-	NaN	null					Not found	0	1.6620988	2.442651	10.231146	10.825108
Gm9888	9	114780100	114782257	+	NaN	null					Not found	0	0.0	0.038858026	0.101495445	0.04219649
Cmtm8	9	114789345	114844152	-	NaN	null					Not found	0	0.2609664	0.35242474	15.065809	13.164987
Gpd1l	9	114899341	114933987	-	NaN	null					Not found	0	1.4219766	2.1271267	1.2668105	1.4356531
Gm9846	9	114982399	114982739	-	NaN	null					Not found	0	0.0	0.0	0.2872232	0.0
Osbpl10	9	115067279	115232223	+	NaN	null					Not found	0	1.3052782	1.5824474	3.5577624	2.9365106
Stt3b	9	115242607	115310421	-	NaN	null					Not found	0	15.481907	16.840576	20.040005	23.762003
Gadl1	9	115909455	116076176	+	NaN	null					Not found	0	0.0	0.018909728	0.0	0.03080152
Gm16142	9	115990956	116001788	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Tgfbr2	9	116087698	116175363	-	NaN	null					Not found	0	0.069634676	0.1410583	0.98932433	1.5828314
Rbms3	9	116572746	117629913	-	NaN	null					Not found	0	0.0	0.032409675	0.0	0.0
Gm17396	9	117252536	117254696	+	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Zcwpw2	9	117876000	118014160	-	NaN	null					Not found	0	0.0	0.0	0.0	0.0
Azi2	9	118040499	118069794	+	NaN	null					Not found	0	4.12686	3.5232623	6.804351	6.7286325
Cmc1	9	118064529	118150196	-	NaN	null					Not found	0	4.114475	5.1754217	5.1141615	5.4131913
